name_clean,name_real
tuhovisa,Туховища
turkinca,Туркинча
turokovci,Туроковци
tucenica,Тученица
tuden,Туден
tusovica,Тушовица
tutrakan,Тутракан
turan,Турян
tulovo,Тулово
turia,Турия
tutrakanci,Тутраканци
turija,Турија
tursko_rudari,Турско Рудари
turje,Турје
tuin,Туин
turnovo,Турново
tumceviste,Тумчевиште
tudence,Туденце
turalevo,Туралево
