category,name,slug,prefix,roundness,rectangularity,mobile_fit
austria_municipalities,Weer,weer,we,52.49,66.59,39.98
austria_municipalities,Weerberg,weerberg,we,37.84,62.81,97.48
austria_municipalities,Weibern,weibern,we,55.84,62.81,57.08
austria_municipalities,Weichselbaum,weichselbaum,we,37.13,54.31,96.81
austria_municipalities,Weiden am See,weiden_am_see,we,17.78,55.97,62.37
austria_municipalities,Weiden an der March,weiden_an_der_march,we,67.55,72.8,57.89
austria_municipalities,Weiden bei Rechnitz,weiden_bei_rechnitz,we,45.45,63.12,97.68
austria_municipalities,Weikendorf,weikendorf,we,50.12,71.15,76.6
austria_municipalities,Weikersdorf am Steinfelde,weikersdorf_am_steinfelde,we,30.22,55.18,72.9
austria_municipalities,Weilbach,weilbach,we,51.04,66.6,74.33
austria_municipalities,Weiler,weiler,we,24.93,40.85,-18.87
austria_municipalities,Weinburg,weinburg,we,42.69,63.81,-17.77
austria_municipalities,Weingraben,weingraben,we,30.82,59.4,46.93
austria_municipalities,Weinitzen,weinitzen,we,43.16,54.35,15.14
austria_municipalities,Weinzierl am Walde,weinzierl_am_walde,we,33.57,59.41,63.11
austria_municipalities,Weissenbach an der Triesting,weissenbach_an_der_triesting,we,35.1,46.02,63.44
austria_municipalities,Weistrach,weistrach,we,46.92,59.84,69.17
austria_municipalities,Weiten,weiten,we,48.86,55.98,70.55
austria_municipalities,Weitensfeld im Gurktal,weitensfeld_im_gurktal,we,50.75,64.5,84.79
austria_municipalities,Weitersfeld,weitersfeld,we,52.88,60.62,28.43
austria_municipalities,Weitersfelden,weitersfelden,we,53.07,67.62,73.69
austria_municipalities,Weitra,weitra,we,32.63,38.57,25.76
austria_municipalities,Weiz,weiz,we,47.24,53.84,51.41
austria_municipalities,Weißbach bei Lofer,weissbach_bei_lofer,we,45.37,57.25,35.37
austria_municipalities,Weißenbach am Lech,weissenbach_am_lech,we,27.42,50.4,-0.96
austria_municipalities,Weißenkirchen im Attergau,weissenkirchen_im_attergau,we,65.11,65.73,57.2
austria_municipalities,Weißenkirchen in der Wachau,weissenkirchen_in_der_wachau,we,55.18,72.89,65.92
austria_municipalities,Weißensee,weissensee,we,33.49,54.85,-20.09
austria_municipalities,Weißenstein,weissenstein,we,34.9,54.09,34.96
austria_municipalities,Weißkirchen an der Traun,weisskirchen_an_der_traun,we,45.28,61.91,69.24
austria_municipalities,Weißkirchen in Steiermark,weisskirchen_in_steiermark,we,41.42,60.29,24.18
austria_municipalities,Weißpriach,weisspriach,we,42.55,61.56,76.28
austria_municipalities,Wels,wels,we,47.62,63.24,57
austria_municipalities,Wendling,wendling,we,55.83,59.76,37.05
austria_municipalities,Weng im Innkreis,weng_im_innkreis,we,48.2,66.18,1.48
austria_municipalities,Wenigzell,wenigzell,we,41.19,58.41,87.83
austria_municipalities,Wenns,wenns,we,44.34,53.96,87.87
austria_municipalities,Weppersdorf,weppersdorf,we,31.29,60.12,92.78
austria_municipalities,Werfen,werfen,we,55.17,64.55,58.03
austria_municipalities,Werfenweng,werfenweng,we,47.59,63.14,93.13
austria_municipalities,Wernberg,wernberg,we,55.11,61.38,70.25
austria_municipalities,Werndorf,werndorf,we,47.99,57.74,57.37
austria_municipalities,Wernstein am Inn,wernstein_am_inn,we,51.27,53.17,63.55
austria_municipalities,Westendorf,westendorf,we,33.75,61.62,87.67
austria_municipalities,Wettmannstätten,wettmannstatten,we,40.28,47.11,60.79
austria_municipalities,Weyer,weyer,we,43.73,54.65,61.08
austria_municipalities,Weyregg am Attersee,weyregg_am_attersee,we,50.49,73.12,35.67
