name_clean,name_real
durres,Durrës
dunkelsteinerwald,Dunkelsteinerwald
duffel,Duffel
durbuy,Durbuy
dulliken,Dulliken
duggingen,Duggingen
duillier,Duillier
dully,Dully
dunice,Dunice
dublovice,Dublovice
dubno,Dubno
dubenec,Dubenec
dubicne,Dubičné
dubne,Dubné
dunajovice,Dunajovice
dub,Dub
dusniky,Dušníky
dubi,Dubí
duchcov,Duchcov
duba,Dubá
dubnice,Dubnice
dubany,Dubany
dudin,Dudín
dusejov,Dušejov
dubovice,Dubovice
dukovany,Dukovany
dubnany,Dubňany
dub_nad_moravou,Dub nad Moravou
dubcany,Dubčany
dubicko,Dubicko
duvensee,Duvensee
dunsum,Dunsum
duderstadt,Duderstadt
duingen,Duingen
dunum,Dunum
duisburg,Duisburg
duchroth,Duchroth
dudeldorf,Dudeldorf
duppach,Duppach
dunzweiler,Dunzweiler
dudenhofen,Dudenhofen
durlangen,Durlangen
durmersheim,Durmersheim
durbach,Durbach
dunningen,Dunningen
durchhausen,Durchhausen
dusslingen,Dußlingen
duggendorf,Duggendorf
durach,Durach
duckow,Duckow
dummerstorf,Dummerstorf
ducherow,Ducherow
durup,Durup
duenas,Dueñas
duruelo,Duruelo
duruelo_de_la_sierra,Duruelo de la Sierra
duron,Durón
duesaigues,Duesaigües
dumbria,Dumbría
durango,Durango
dugny,Dugny
dun_sur_auron,Dun-sur-Auron
dunet,Dunet
dun_le_poelier,Dun-le-Poëlier
duesme,Duesme
durnes,Durnes
dung,Dung
dun_les_places,Dun-les-Places
dun_sur_grandry,Dun-sur-Grandry
ducy_sainte_marguerite,Ducy-Sainte-Marguerite
duranville,Duranville
ducey_les_cheris,Ducey-Les Chéris
durcet,Durcet
duclair,Duclair
dury,Dury
dunkerque,Dunkerque
duvy,Duvy
duisans,Duisans
dugny_sur_meuse,Dugny-sur-Meuse
dun_sur_meuse,Dun-sur-Meuse
duzey,Duzey
durrenbach,Durrenbach
duppigheim,Duppigheim
duttlenheim,Duttlenheim
duntzenheim,Duntzenheim
durningen,Durningen
durstel,Durstel
durlinsdorf,Durlinsdorf
durmenach,Durmenach
durrenentzen,Durrenentzen
durtal,Durtal
dureil,Dureil
duneau,Duneau
duault,Duault
dun_le_palestel,Dun-le-Palestel
dussac,Dussac
duhort_bachen,Duhort-Bachen
dumes,Dumes
duras,Duras
durance,Durance
dun,Dun
durban_sur_arize,Durban-sur-Arize
durfort,Durfort
duilhac_sous_peyrepertuse,Duilhac-sous-Peyrepertuse
durban_corbieres,Durban-Corbières
durenque,Durenque
durfort_et_saint_martin_de_sossenac,Durfort-et-Saint-Martin-de-Sossenac
duran,Duran
duffort,Duffort
durban,Durban
duravel,Duravel
durbans,Durbans
dunes,Dunes
durfort_lacapelette,Durfort-Lacapelette
durdat_larequille,Durdat-Larequille
duniere_sur_eyrieux,Dunière-sur-Eyrieux
dunieres,Dunières
durtol,Durtol
durmignat,Durmignat
duerne,Duerne
dullin,Dullin
duingt,Duingt
duranus,Duranus
ducos,Ducos
dubrava,Dubrava
dugo_selo,Dugo Selo
dubravica,Dubravica
duga_resa,Duga Resa
dugi_rat,Dugi Rat
dugopolje,Dugopolje
dubrovnik,Dubrovnik
dubrovacko_primorje,Dubrovačko primorje
dunakeszi,Dunakeszi
dunabogdany,Dunabogdány
dunaharaszti,Dunaharaszti
dunavarsany,Dunavarsány
dunaujvaros,Dunaújváros
dunaszentmiklos,Dunaszentmiklós
dunaalmas,Dunaalmás
dudar,Dudar
dunaszentpal,Dunaszentpál
dunaszeg,Dunaszeg
dunaremete,Dunaremete
dunasziget,Dunasziget
dunakiliti,Dunakiliti
duka,Duka
dunaszekcso,Dunaszekcső
dunaszentgyorgy,Dunaszentgyörgy
dunafoldvar,Dunaföldvár
dubicsany,Dubicsány
dunafalva,Dunafalva
dusnok,Dusnok
dunapataj,Dunapataj
dunaszentbenedek,Dunaszentbenedek
dunatetetlen,Dunatetétlen
dunavecse,Dunavecse
dunaegyhaza,Dunaegyháza
dunmakeever,Dunmakeever
dunaff,Dunaff
dunfanaghy_number_dun_fionnachaidh,Dunfanaghy#Dún Fionnachaidh
dunglow_number_an_clochan_liath,Dunglow#An Clochán Liath
dunkineely,Dunkineely
dunlewy_number_dun_luiche,Dunlewy#Dún Lúiche
dundalk_rural,Dundalk Rural
dundalk_no_3_urban,Dundalk No. 3 Urban
dunleer,Dunleer
dundalk_no_1_urban,Dundalk No. 1 Urban
dundalk_no_2_urban,Dundalk No. 2 Urban
dundalk_no_4_urban,Dundalk No. 4 Urban
dunmore,Dunmore
durrow,Durrow
dunkerrin,Dunkerrin
dunmore_north,Dunmore North
dunmore_south,Dunmore South
dunamon,Dunamon
dun_laoghaire_east_central,Dun Laoghaire-East Central
dun_laoghaire_glasthule,Dun Laoghaire-Glasthule
dun_laoghaire_glenageary,Dun Laoghaire-Glenageary
dun_laoghaire_monkstown_farm,Dun Laoghaire-Monkstown Farm
dun_laoghaire_mount_town,Dun Laoghaire-Mount Town
dun_laoghaire_sallynoggin_east,Dun Laoghaire-Sallynoggin East
dun_laoghaire_sallynoggin_south,Dun Laoghaire-Sallynoggin South
dun_laoghaire_sallynoggin_west,Dun Laoghaire-Sallynoggin West
dun_laoghaire_salthill,Dun Laoghaire-Salthill
dun_laoghaire_sandycove,Dun Laoghaire-Sandycove
dun_laoghaire_west_central,Dun Laoghaire-West Central
dundrum_balally,Dundrum-Balally
dundrum_kilmacud,Dundrum-Kilmacud
dundrum_sandyford,Dundrum-Sandyford
dundrum_sweetmount,Dundrum-Sweetmount
dundrum_taney,Dundrum-Taney
dubber,Dubber
dunfierth,Dunfierth
dunmanoge,Dunmanoge
dunmurry,Dunmurry
duleek,Duleek
dunboyne,Dunboyne
dunshaughlin,Dunshaughlin
dunganstown_east,Dunganstown East
dunganstown_south,Dunganstown South
dunganstown_west,Dunganstown West
dunlavin,Dunlavin
dunmoylan_east,Dunmoylan East
dunmoylan_west,Dunmoylan West
dunnaman,Dunnaman
duntryleague,Duntryleague
dunbell,Dunbell
dunkitt,Dunkitt
dunnamaggan,Dunnamaggan
dungarvan_no_1_urban,Dungarvan No. 1 Urban
dungarvan_no_2_urban,Dungarvan No. 2 Urban
dungarvan_rural,Dungarvan Rural
dunhill,Dunhill
duncormick,Duncormick
dunmain,Dunmain
dunbeacon,Dunbeacon
dunderrow,Dunderrow
dungourney,Dungourney
dunmanus,Dunmanus
dunmanway_north,Dunmanway North
dunmanway_south,Dunmanway South
durrus_east,Durrus East
durrus_west,Durrus West
duagh,Duagh
dunloe,Dunloe
dunquin_number_dun_chaoin,Dunquin#Dún Chaoin
dunurlin_number_dun_urlann,Dunurlin#Dún Urlann
dusino_san_michele,Dusino San Michele
dumenza,Dumenza
duno,Duno
dubino,Dubino
dueville,Dueville
due_carrare,Due Carrare
duino_aurisina,Duino-Aurisina
duronia,Duronia
dugenta,Dugenta
durazzano,Durazzano
dualchi,Dualchi
dusetos,Dusetos
dubingiai,Dubingiai
dudelange,Dudelange
dubnas,Dubnas
dunavas,Dunavas
durbe,Durbe
durbes,Durbes
dunalkas,Dunalkas
dunikas,Dunikas
dundagas,Dundagas
duiven,Duiven
duszniki_zdroj,Duszniki-Zdrój
dubienka,Dubienka
dukla,Dukla
dubiecko,Dubiecko
dubicze_cerkiewne,Dubicze Cerkiewne
dubeninki,Dubeninki
duszniki,Duszniki
durraes_e_tregosa,Durrães e Tregosa
duas_igrejas,Duas Igrejas
dumitra,Dumitra
dumitrita,Dumitriţa
durnesti,Durneşti
dudesti,Dudeşti
dumbravita,Dumbrăviţa
dumbraveni,Dumbrăveni
dumesti,Dumeşti
dumbrava,Dumbrava
dubova,Dubova
dumbrava_rosie,Dumbrava Roşie
dulcesti,Dulceşti
dumbravesti,Dumbrăveşti
dudestii_vechi,Dudeştii Vechi
dudestii_noi,Dudeştii Noi
duda_epureni,Duda-Epureni
dumitresti,Dumitreşti
dunaj,Dunaj
dupeljne,Dupeljne
dule,Dule
dutovlje,Dutovlje
duplje,Duplje
dunajska_luzna,Dunajská Lužná
dunajska_streda,Dunajská Streda
dunajsky_klatov,Dunajský Klátov
dubovany,Dubovany
ducove,Ducové
dubovce,Dubovce
dubnicka,Dubnička
dubnica_nad_vahom,Dubnica nad Váhom
dulov,Dulov
dubodiel,Dubodiel
dulovce,Dulovce
dubnik,Dubník
dunajov,Dunajov
dubove,Dubové
dudince,Dudince
dubovec,Dubovec
dulovo,Dulovo
dubinne,Dubinné
dulova_ves,Dulova Ves
dubovica,Dubovica
duplin,Duplín
dukovce,Dukovce
dudden_hill,Dudden Hill
dundonald,Dundonald
dukinfield,Dukinfield
dukinfield_stalybridge,Dukinfield Stalybridge
dukes,Duke's
dunston_and_teams,Dunston and Teams
dunston_hill_and_whickham_east,Dunston Hill and Whickham East
dunkirk_and_lenton,Dunkirk and Lenton
dullingham_villages,Dullingham Villages
duxford,Duxford
dunston,Dunston
dunkeswell,Dunkeswell
dun_valley,Dun Valley
dunton_green_and_riverhead,Dunton Green and Riverhead
dunton,Dunton
ducklington,Ducklington
durrington,Durrington
durrington_and_larkhill,Durrington and Larkhill
duffield,Duffield
dunstable_central,Dunstable-Central
dunstable_icknield,Dunstable-Icknield
dunstable_manshead,Dunstable-Manshead
dunstable_northfields,Dunstable-Northfields
dunstable_watling,Dunstable-Watling
dulverton_and_district,Dulverton and District
dunster_and_timberscombe,Dunster and Timberscombe
durham_south,Durham South
durrants,Durrants
dunholme_and_welton,Dunholme and Welton
dumbles,Dumbles
dunsmore,Dunsmore
dursley,Dursley
duryard_st_james,Duryard & St. James
dunoon,Dunoon
dunbar_and_east_linton,Dunbar and East Linton
dunfermline_north,Dunfermline North
dunfermline_central,Dunfermline Central
dunfermline_south,Dunfermline South
dunblane_and_bridge_of_allan,Dunblane and Bridge of Allan
dumbarton,Dumbarton
dunvant,Dunvant
duncairn,Duncairn
dundooan,Dundooan
dungiven,Dungiven
dunloy,Dunloy
dunnamanagh,Dunnamanagh
dundrum,Dundrum
