category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Ahrenshöft,ahrenshoft,ah,45.45,76.34,-45.4
europe_lau,Ahrenviöl,ahrenviol,ah,48.89,62.54,19.91
europe_lau,Ahrenviölfeld,ahrenviolfeld,ah,60.92,72.87,39.39
europe_lau,Ahlefeld-Bistensee,ahlefeld_bistensee,ah,56.21,65.09,56.93
europe_lau,Ahrensbök,ahrensbok,ah,51.29,65.5,68.45
europe_lau,Ahneby,ahneby,ah,48.54,70.59,40.58
europe_lau,Ahnsen,ahnsen,ah,66.33,92.02,50.88
europe_lau,Ahnsbeck,ahnsbeck,ah,43.64,64.16,14.83
europe_lau,"Ahlden (Aller), Flecken",ahlden_aller_flecken,ah,49.51,59.53,37.17
europe_lau,"Ahrensburg, Stadt",ahrensburg_stadt,ah,41.26,48.54,35.52
europe_lau,Ahlerstedt,ahlerstedt,ah,56.39,75.17,65.93
europe_lau,Ahausen,ahausen,ah,58.19,59.03,73.86
europe_lau,"Ahaus, Stadt",ahaus_stadt,ah,50.95,64.82,79.02
europe_lau,"Ahlen, Stadt",ahlen_stadt,ah,56.18,62.98,61.04
europe_lau,Ahrbrück,ahrbruck,ah,40.79,51.41,47.39
europe_lau,Ahnatal,ahnatal,ah,52.89,70.73,-2.72
europe_lau,Ahorn,ahorn,ah,34.76,55.57,98.95
europe_lau,Aholfing,aholfing,ah,47.99,63.13,63.22
europe_lau,Aholming,aholming,ah,62.69,65.39,60.26
europe_lau,Aham,aham,ah,58.61,64.91,71.29
europe_lau,Ahlbeck,ahlbeck,ah,28.33,50.18,70.33
europe_lau,Ahlstädt,ahlstadt,ah,64.36,75.16,71.98
europe_lau,Ahlsdorf,ahlsdorf,ah,58.28,70.28,69.74
europe_lau,Ahrensfelde,ahrensfelde,ah,41.69,54.77,52.16
europe_lau,Ahillones,ahillones,ah,75.35,78.96,49.83
europe_lau,Ahigal,ahigal,ah,34.33,50,83.51
europe_lau,Ahorntal,ahorntal,ah,41.37,66.87,30.14
europe_lau,Ahorn,ahorn,ah,32.13,50.36,-21.34
europe_lau,Ahrenshagen-Daskow,ahrenshagen_daskow,ah,58.51,68.82,56.67
europe_lau,Ahrenshoop,ahrenshoop,ah,20.95,55.96,75.83
europe_lau,Ähtäri,ahtari,ah,50.62,55.82,70.02
europe_lau,Ahigal de los Aceiteros,ahigal_de_los_aceiteros,ah,46.37,58.73,12.65
europe_lau,Ahigal de Villarino,ahigal_de_villarino,ah,61.47,69.71,63.53
europe_lau,Ahuillé,ahuille,ah,48.03,56.29,72.01
europe_lau,Ahuy,ahuy,ah,37.56,52.92,53.75
europe_lau,Ahun,ahun,ah,52.56,62.39,62.42
europe_lau,Ahéville,aheville,ah,50.08,71.43,73.83
europe_lau,Ahaxe-Alciette-Bascassan,ahaxe_alciette_bascassan,ah,45.2,61.52,51.63
europe_lau,Ahetze,ahetze,ah,39.69,67.26,-9.42
