name_clean,name_real
korce,Korçë
kolonje,Kolonjë
konispol,Konispol
kobersdorf,Kobersdorf
kohfidisch,Kohfidisch
kottingbrunn,Kottingbrunn
korneuburg,Korneuburg
kottes_purk,Kottes-Purk
kollerschlag,Kollerschlag
kopfing_im_innkreis,Kopfing im Innkreis
koppl,Koppl
kobenz,Kobenz
kolsass,Kolsass
kolsassberg,Kolsassberg
koblach,Koblach
kontich,Kontich
kortenaken,Kortenaken
kortenberg,Kortenberg
koekelare,Koekelare
kortemark,Kortemark
kortrijk,Kortrijk
koksijde,Koksijde
kortessem,Kortessem
koekelberg,Koekelberg
koppigen,Koppigen
konolfingen,Konolfingen
koblenz,Koblenz
kondrac,Kondrac
kozmice,Kozmice
komarov,Komárov
koneprusy,Koněprusy
korno,Korno
kotopeky,Kotopeky
kolec,Koleč
kolin,Kolín
konarovice,Konárovice
korenice,Kořenice
kourim,Kouřim
kobylnice,Kobylnice
kosice,Košice
kokorin,Kokořín
kostelec_nad_labem,Kostelec nad Labem
kojetice,Kojetice
kozomin,Kozomín
kochanky,Kochánky
kosorice,Kosořice
kosatky,Košátky
kosmonosy,Kosmonosy
kolomuty,Kolomuty
kovan,Kováň
kovanec,Kovanec
koryta,Koryta
kostomlatky,Kostomlátky
kouty,Kouty
kolaje,Kolaje
kostelni_lhota,Kostelní Lhota
kostomlaty_nad_labem,Kostomlaty nad Labem
kosik,Košík
kounice,Kounice
kovanice,Kovanice
konetopy,Konětopy
kostelec_nad_cernymi_lesy,Kostelec nad Černými lesy
kozojedy,Kozojedy
kostelni_hlavno,Kostelní Hlavno
kostelec_u_krizku,Kostelec u Křížků
konojedy,Konojedy
kosor,Kosoř
kotencice,Kotenčice
koupe,Koupě
kosova_hora,Kosova Hora
kozarovice,Kozárovice
korkyne,Korkyně
kolesovice,Kolešovice
kounov,Kounov
kolesov,Kolešov
komarice,Komařice
kostelni_vydri,Kostelní Vydří
kostelni_radoun,Kostelní Radouň
kostelec_nad_vltavou,Kostelec nad Vltavou
kovarov,Kovářov
