name_clean,name_real
talin,Tálín
tabor,Tábor
tamara_de_campos,Támara de Campos
tabara,Tábara
taliga,Táliga
tarbena,Tárbena
tapioszolos,Tápiószőlős
taborfalva,Táborfalva
tarnok,Tárnok
tapiosag,Tápióság
tapioszele,Tápiószele
tapioszentmarton,Tápiószentmárton
tapiobicske,Tápióbicske
tapiogyorgye,Tápiógyörgye
tapioszecso,Tápiószecső
tac,Tác
tat,Tát
tarkany,Tárkány
tarnokreti,Tárnokréti
tap,Táp
tapszentmiklos,Tápszentmiklós
taplanszentkereszt,Táplánszentkereszt
taska,Táska
tallya,Tállya
takos,Tákos
tazlar,Tázlár
talknafjardarhreppur,Tálknafjarðarhreppur
tabua,Tábua
tavora_santa_maria_e_sao_vicente,Távora (Santa Maria e São Vicente)
tavora_e_pereiro,Távora e Pereiro
