name_clean,name_real
leglise,Léglise
lecera,Lécera
lechelle,Léchelle
lesigny,Lésigny
levis_saint_nom,Lévis-Saint-Nom
lere,Léré
lethuin,Léthuin
lemere,Lémeré
leouville,Léouville
lery,Léry
lezinnes,Lézinnes
leaupartie,Léaupartie
lecluse,Lécluse
leglantiers,Léglantiers
levignen,Lévignen
lepine,Lépine
lealvillers,Léalvillers
lepron_les_vallees,Lépron-les-Vallées
letanne,Létanne
levigny,Lévigny
letricourt,Létricourt
lerouville,Lérouville
lening,Léning
legeville_et_bonfays,Légéville-et-Bonfays
lepanges_sur_vologne,Lépanges-sur-Vologne
lezigne,Lézigné
lehon,Léhon
lezardrieux,Lézardrieux
lecousse,Lécousse
lesignac_durand,Lésignac-Durand
leoville,Léoville
lepaud,Lépaud
lepinas,Lépinas
leguillac_de_l_auche,Léguillac-de-l'Auche
leognan,Léognan
leogeats,Léogeats
leon,Léon
levignacq,Lévignacq
levignac_de_guyenne,Lévignac-de-Guyenne
ledat,Lédat
lees_athas,Lées-Athas
leren,Léren
lee,Lée
leran,Léran
lezat_sur_leze,Lézat-sur-Lèze
lezignan_corbieres,Lézignan-Corbières
ledergues,Lédergues
lezan,Lézan
ledenon,Lédenon
ledignan,Lédignan
lecussan,Lécussan
leguevin,Léguevin
levignac,Lévignac
lezignan_la_cebe,Lézignan-la-Cèbe
leobard,Léobard
lezignan,Lézignan
ledas_et_penthies,Lédas-et-Penthiès
leojac,Léojac
leaz,Léaz
lelex,Lélex
letelon,Lételon
leoncel,Léoncel
lerigneux,Lérigneux
lezigneux,Lézigneux
leotoing,Léotoing
legny,Légny
letra,Létra
lepin_le_lac,Lépin-le-Lac
lebeny,Lébény
lenarddaroc,Lénárddaróc
leh,Léh
letavertes,Létavértes
