category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Etzbach,etzbach,et,55.71,82.43,67.35
europe_lau,Etgert,etgert,et,68.37,75.77,65.93
europe_lau,Ettringen,ettringen,et,42.73,65.39,52.34
europe_lau,Ettinghausen,ettinghausen,et,59.75,83.17,79.96
europe_lau,Etteldorf,etteldorf,et,51.9,74.61,20.81
europe_lau,Etschberg,etschberg,et,51.41,67,65.97
europe_lau,"Ettenheim, Stadt",ettenheim_stadt,et,36.42,66.24,-29.96
europe_lau,"Ettlingen, Stadt",ettlingen_stadt,et,53.75,69.05,84.33
europe_lau,Ettal,ettal,et,12.53,49.98,-340.75
europe_lau,Ettaler Forst,ettaler_forst,et,33.79,57.27,-47.27
europe_lau,Etzelwang,etzelwang,et,59.86,70.54,34.64
europe_lau,Etzenricht,etzenricht,et,51.85,59.93,78.95
europe_lau,Etterbeek,etterbeek,et,66.61,75.81,64.47
europe_lau,Ettringen,ettringen,et,50.23,60.83,84.84
europe_lau,Ettersburg,ettersburg,et,51.21,63.76,25.07
europe_lau,Etzleben,etzleben,et,53.3,84.11,13.09
europe_lau,Etxebarri,etxebarri,et,36.56,73.86,48.35
europe_lau,Etxebarria,etxebarria,et,51.54,57.62,32.12
europe_lau,Етрополе,etropole,et,53.87,70.43,28.53
europe_lau,Ettiswil,ettiswil,et,48.11,70.03,74.47
europe_lau,Ettenstatt,ettenstatt,et,36.96,51.19,64.53
europe_lau,Etalle,etalle,et,56.07,66.9,32.87
europe_lau,Étables,etables,et,43.02,65.79,81.38
europe_lau,Étalle,etalle,et,66.69,72.42,73.12
europe_lau,Éteignières,eteignieres,et,29.44,49.05,54.05
europe_lau,Étrépigny,etrepigny,et,46.76,74.64,79.45
europe_lau,Étalans,etalans,et,40.53,56.99,40.22
europe_lau,Éternoz,eternoz,et,50.08,58.42,32.45
europe_lau,Étouvans,etouvans,et,60.12,82.58,65.17
europe_lau,Étréchy,etrechy,et,36.79,53.87,9.32
europe_lau,Étaules,etaules,et,23.65,42.08,77.02
europe_lau,Étrabonne,etrabonne,et,49.58,55.72,64.75
europe_lau,Étrappe,etrappe,et,40.56,57.49,66.91
europe_lau,Étray,etray,et,28.84,46.58,81.43
europe_lau,Étupes,etupes,et,60.25,67.86,42.86
europe_lau,Étroussat,etroussat,et,38.09,63.9,99.17
europe_lau,Étoile-Saint-Cyrice,etoile_saint_cyrice,et,57.18,66.57,44.49
europe_lau,Étrépagny,etrepagny,et,53.14,61.9,67.37
europe_lau,Étréville,etreville,et,36.06,54.47,98.39
europe_lau,Éturqueraye,eturqueraye,et,60.55,80.74,52.83
europe_lau,Ettingen,ettingen,et,58.19,75.8,64.69
europe_lau,Étouars,etouars,et,65.11,73.38,48.54
europe_lau,Étampes-sur-Marne,etampes_sur_marne,et,28.81,51.55,-43.15
europe_lau,Étaves-et-Bocquiaux,etaves_et_bocquiaux,et,49.27,66.86,40.17
europe_lau,Étouvelles,etouvelles,et,41.21,51.8,45.92
europe_lau,Étréaupont,etreaupont,et,32.5,39.5,51.7
europe_lau,Étreillers,etreillers,et,55.62,65.99,73.21
europe_lau,Étrépilly,etrepilly,et,38.27,68.59,-37.21
europe_lau,Étreux,etreux,et,45.23,54.07,43.73
europe_lau,Etziken,etziken,et,42.85,62.22,91.87
europe_lau,Etxalar,etxalar,et,54.8,67.45,40.04
europe_lau,Etxarri Aranatz,etxarri_aranatz,et,30.29,50.4,95.49
europe_lau,Etxauri,etxauri,et,31.82,58.51,-2.89
europe_lau,Etayo,etayo,et,42.97,62.01,52.5
europe_lau,Étourvy,etourvy,et,37.75,61.06,40.18
europe_lau,Étrelles-sur-Aube,etrelles_sur_aube,et,45.2,73.65,86.65
