name_clean,name_real
rust,Rust
rudersdorf,Rudersdorf
ruden,Ruden
russbach,Rußbach
ruprechtshofen,Ruprechtshofen
rutzenham,Rutzenham
russbach_am_pass_gschutt,Rußbach am Paß Gschütt
rum,Rum
rumst,Rumst
ruiselede,Ruiselede
rumes,Rumes
russikon,Russikon
rumisberg,Rumisberg
rumendingen,Rumendingen
rubigen,Rubigen
ruswil,Ruswil
rue,Rue
rudolfstetten_friedlisberg,Rudolfstetten-Friedlisberg
rupperswil,Rupperswil
rueyres,Rueyres
russin,Russin
rudna,Rudná
ruda,Ruda
rudolfov,Rudolfov
rumburk,Rumburk
rudnik,Rudník
rudoltice,Rudoltice
rusinov,Rušinov
rudikov,Rudíkov
rudolec,Rudolec
rudice,Rudice
rudka,Rudka
ruprechtov,Ruprechtov
rudlice,Rudlice
ruda_nad_moravou,Ruda nad Moravou
rusava,Rusava
rudimov,Rudimov
rudna_pod_pradedem,Rudná pod Pradědem
rusin,Rusín
ruhwinkel,Ruhwinkel
rumohr,Rumohr
rullstorf,Rullstorf
ruppichteroth,Ruppichteroth
runkel,Runkel
ruschberg,Ruschberg
ruppertshofen,Ruppertshofen
ruppach_goldhausen,Ruppach-Goldhausen
ruppertsberg,Ruppertsberg
ruppertsecken,Ruppertsecken
rutsweiler_am_glan,Rutsweiler am Glan
ruthweiler,Ruthweiler
rutsweiler_an_der_lauter,Rutsweiler an der Lauter
rumbach,Rumbach
ruppertsweiler,Ruppertsweiler
rutesheim,Rutesheim
rudersberg,Rudersberg
rudelzhausen,Rudelzhausen
ruhpolding,Ruhpolding
ruderting,Ruderting
ruhstorf_a_d_rott,Ruhstorf a.d. Rott
ruhmannsfelden,Ruhmannsfelden
runding,Runding
rugendorf,Rugendorf
ruppertshuttener_forst,Ruppertshüttener Forst
ruderatshofen,Ruderatshofen
ruhland,Ruhland
rukieten,Rukieten
rubenow,Rubenow
rubkow,Rubkow
rustenfelde,Rustenfelde
ruhla,Ruhla
rudolstadt,Rudolstadt
ruttersdorf_lotschen,Ruttersdorf-Lotschen
rubjerg,Rubjerg
rud,Rud
rudkobing,Rudkøbing
rungsted,Rungsted
rutsker,Rutsker
ruds_vedby,Ruds Vedby
ruhnu,Ruhnu
rute,Rute
rubite,Rubite
rus,Rus
rubio_el,Rubio, El
rubiales,Rubiales
rubielos_de_la_cerida,Rubielos de la Cérida
rubielos_de_mora,Rubielos de Mora
rueda_de_jalon,Rueda de Jalón
ruesca,Ruesca
ruente,Ruente
ruesga,Ruesga
ruiloba,Ruiloba
rubena,Rubena
rublacedo_de_abajo,Rublacedo de Abajo
rucandio,Rucandio
rubi_de_bracamonte,Rubí de Bracamonte
rueda,Rueda
ruidera,Ruidera
rueda_de_la_sierra,Rueda de la Sierra
rubi,Rubí
rubio,Rubió
rupit_i_pruit,Rupit i Pruit
rupia,Rupià
ruanes,Ruanes
rubia,Rubiá
rugat,Rugat
ruokolahti,Ruokolahti
rusko,Rusko
ruovesi,Ruovesi
rubelles,Rubelles
rupereux,Rupéreux
rumont,Rumont
rueil_malmaison,Rueil-Malmaison
rungis,Rungis
rueil_la_gadeliere,Rueil-la-Gadelière
ruffec,Ruffec
ruan_sur_egvonne,Ruan-sur-Egvonne
ruan,Ruan
