category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Hnátnice,hnatnice,hn,64.49,72.74,57.13
europe_lau,Hnojník,hnojnik,hn,53.76,70.02,87.47
europe_lau,Hnanice,hnanice,hn,36.25,70.28,75.09
europe_lau,Hněvotín,hnevotin,hn,46.77,67.13,31.36
europe_lau,Hnojice,hnojice,hn,42.34,55.3,77.68
europe_lau,Hněvošice,hnevosice,hn,46.4,57.85,19.16
europe_lau,Hněvnice,hnevnice,hn,44.55,53.23,28.54
europe_lau,Hnačov,hnacov,hn,46.97,58.08,26.43
europe_lau,Hnilčík,hnilcik,hn,53.21,61.14,78.73
europe_lau,Hnilec,hnilec,hn,52.13,57.45,67.1
europe_lau,Hniezdne,hniezdne,hn,36.18,54.24,93.71
europe_lau,Hnojné,hnojne,hn,54.58,68.84,48
europe_lau,Hnúšťa,hnusta,hn,51.22,58.71,56.25
europe_lau,Hněvčeves,hnevceves,hn,58.28,71.5,46.47
europe_lau,Hněvkovice,hnevkovice,hn,49.12,74.59,79.42
