name_clean,name_real
burg_vostenhof,Bürg-Vöstenhof
burmoos,Bürmoos
burs,Bürs
burserberg,Bürserberg
bullingen_number_bullange,Büllingen#Bullange
butgenbach_number_butgenbach,Bütgenbach#Butgenbach
bulach,Bülach
buetigen,Büetigen
buren_an_der_aare,Büren an der Aare
buhl,Bühl
buron,Büron
burglen_ur,Bürglen (UR)
buren_so,Büren (SO)
busserach,Büsserach
buttenhardt,Büttenhardt
buhler,Bühler
butschwil_ganterschwil,Bütschwil-Ganterschwil
buttikon,Büttikon
bunzen,Bünzen
burglen_tg,Bürglen (TG)
burchen,Bürchen
busum,Büsum
busumer_deichhausen,Büsumer Deichhausen
buchen,Büchen
budelsdorf,Büdelsdorf
bunsdorf,Bünsdorf
buhnsdorf,Bühnsdorf
buttel,Büttel
buddenstedt,Büddenstedt
buhren,Bühren
bucken,Bücken
buckeburg,Bückeburg
bulkau,Bülkau
bulstedt,Bülstedt
bunde,Bünde
buren,Büren
burstadt,Bürstadt
buttelborn,Büttelborn
budingen,Büdingen
burdenbach,Bürdenbach
buchel,Büchel
buchenbeuren,Büchenbeuren
budlich,Büdlich
budesheim,Büdesheim
buhlertann,Bühlertann
buhlerzell,Bühlerzell
buhlertal,Bühlertal
busingen_am_hochrhein,Büsingen am Hochrhein
buchlberg,Büchlberg
buchenbach,Büchenbach
burgstadt,Bürgstadt
burgerwald,Bürgerwald
butthard,Bütthard
butow,Bütow
butzow,Bützow
bulow,Bülow
bulstringen,Bülstringen
buttstedt,Büttstedt
burgel,Bürgel
buk,Bük
bukkosd,Bükkösd
burus,Bürüs
bussu,Büssü
buttos,Büttös
bukkabrany,Bükkábrány
bukkzserc,Bükkzsérc
bukkszentkereszt,Bükkszentkereszt
bukkaranyos,Bükkaranyos
bukkmogyorosd,Bükkmogyorósd
bukkszentmarton,Bükkszentmárton
bukkszek,Bükkszék
bukkszenterzsebet,Bükkszenterzsébet
