name_clean,name_real
prestavlky_u_cercan,Přestavlky u Čerčan
prelic,Přelíc
prehvozdi,Přehvozdí
pristoupim,Přistoupim
prisimasy,Přišimasy
predmerice_nad_jizerou,Předměřice nad Jizerou
prepere,Přepeře
prerov_nad_labem,Přerov nad Labem
predboj,Předboj
prezletice,Přezletice
pricovy,Příčovy
pribram,Příbram
pricina,Příčina
prilepy,Přílepy
prerubenice,Přerubenice
predni_vyton,Přední Výtoň
pridoli,Přídolí
prisecna,Přísečná
pribraz,Příbraz
predotice,Předotice
prestenice,Přeštěnice
preborov,Přeborov
prechovice,Přechovice
predni_zborovice,Přední Zborovice
predmir,Předmíř
predslavice,Předslavice
prestovice,Přešťovice
prehorov,Přehořov
predslav,Předslav
prestavlky,Přestavlky
predenice,Předenice
prestice,Přeštice
prichovice,Příchovice
prehysov,Přehýšov
prisov,Příšov
privetice,Přívětice
prikosice,Příkosice
primda,Přimda
prebuz,Přebuz
prestanov,Přestanov
prisovice,Příšovice
prikry,Příkrý
predmerice_nad_labem,Předměřice nad Labem
prevysov,Převýšov
pribyslav,Přibyslav
prepychy,Přepychy
predhradi,Předhradí
prelouc,Přelouč
prelovice,Přelovice
priluka,Příluka
privrat,Přívrat
priseka,Příseka
pristpo,Příštpo
preckov,Přeckov
predin,Předín
presovice,Přešovice
pribyslavice,Přibyslavice
predklasteri,Předklášteří
pribram_na_morave,Příbram na Moravě
prisnotice,Přísnotice
pribice,Přibice
pritluky,Přítluky
preskace,Přeskače
prikazy,Příkazy
praslavice,Přáslavice
premyslovice,Přemyslovice
prerov,Přerov
pribor,Příbor
