name_clean,name_real
malka_polana,Малка поляна
marinka,Маринка
malina,Малина
malko_t_rnovo,Малко Търново
manolic,Манолич
marulevo,Марулево
marcevo,Марчево
marikostinovo,Марикостиново
marino_pole,Марино поле
malki_calim,Малки Цалим
mahalata,Махалата
malka_smolnica,Малка Смолница
mali_izvor,Мали извор
malki_v_rsec,Малки Вършец
malko_asenovo,Малко Асеново
mandrica,Мандрица
malko_gradise,Малко градище
madzarovo,Маджарово
malki_voden,Малки Воден
malko_bragovo,Малко Брягово
malko_popovo,Малко Попово
matocina,Маточина
madzari,Маджари
mal_k_izvor,Малък извор
malevo,Малево
manastir,Манастир
mandra,Мандра
maslinovo,Маслиново
malko_sarkovo,Малко Шарково
mamarcevo,Мамарчево
malko_kirilovo,Малко Кирилово
malomirovo,Маломирово
mal_k_manastir,Малък манастир
malenovo,Маленово
malomir,Маломир
mala_fuca,Мала Фуча
mali_v_rbovnik,Мали Върбовник
malo_selo,Мало село
mazaracevo,Мазарачево
mak,Мак
malkoc,Малкоч
malka_cinka,Малка Чинка
malko_kamenane,Малко Каменяне
mal_k_devesil,Малък Девесил
majstorovo,Майсторово
makedonci,Македонци
mancevo,Манчево
malinovo,Малиново
malka_zelazna,Малка Желязна
madan,Мадан
martinovo,Мартиново
malo_konare,Мало Конаре
manole,Маноле
manolsko_konare,Манолско Конаре
markovo,Марково
mal_k_cardak,Малък чардак
malo_krusevo,Мало Крушево
malcika,Малчика
mal_k_porovec,Малък Поровец
manastirsko,Манастирско
manastirci,Манастирци
marten,Мартен
malko_vranovo,Малко Враново
mala_rakovica,Мала Раковица
makocevo,Макоцево
malo_malovo,Мало Малово
manaselska_reka,Манаселска река
madzare,Маджаре
mala_c_rkva,Мала църква
marica,Марица
manastirise,Манастирище
madara,Мадара
maras,Мараш
mal_k_preslavec,Малък Преславец
malko_selo,Малко село
malko_cocoveni,Малко Чочовени
malka_arda,Малка Арда
malo_bucino,Мало Бучино
malko_dranovo,Малко Дряново
mal_k_dol,Малък дол
manolovo,Манолово
maca,Маца
madzerito,Маджерито
malka_verea,Малка Верея
malko_kadievo,Малко Кадиево
malko_tr_novo,Малко Тръново
malka_cerkovna,Малка Черковна
malogradec,Малоградец
manastirica,Манастирица
marcino,Марчино
makariopolsko,Макариополско
makovo,Маково
major_uzunovo,Майор Узуново
mali_drenovec,Мали Дреновец
makres,Макреш
malorad,Малорад
malo_pesene,Мало Пещене
markovo_ravnise,Марково равнище
malki_ciflik,Малки чифлик
majsko,Майско
maran,Марян
maslarevo,Масларево
mamutcevo,Мамутчево
majden,Мајден
marena,Марена
manastirec,Манастирец
malino,Малино
martolci,Мартолци
macevo,Мачево
mal_gaber,Мал Габер
makedonska_kamenica,Македонска Каменица
mamudovci,Мамудовци
malkoec,Малкоец
malo_crsko,Мало Црско
manastirsko_dolenci,Манастирско Доленци
makedonski_brod,Македонски Брод
mali_vlaj,Мали Влај
mal_papradnik,Мал Папрадник
marvinci,Марвинци
magarevo,Магарево
maloviste,Маловиште
malo_ilino,Мало Илино
malo_mramorani,Мало Мраморани
margari,Маргари
mazuciste,Мажучиште
mal_radobil,Мал Радобил
malo_konari,Мало Коњари
malo_ruvci,Мало Рувци
marul,Марул
malo_turcane,Мало Турчане
mavrovi_anovi,Маврови Анови
mavrovo,Маврово
mala_recica,Мала Речица
mala_crcorija,Мала Црцорија
martinica,Мартиница
matejce,Матејче
malotino,Малотино
marino,Марино
matka,Матка
malciste,Малчиште
markova_susica,Маркова Сушица
