name_clean,name_real
lezhe,Lezhë
leithaprodersdorf,Leithaprodersdorf
lesachtal,Lesachtal
lendorf,Lendorf
leobersdorf,Leobersdorf
leopoldsdorf,Leopoldsdorf
leopoldsdorf_im_marchfelde,Leopoldsdorf im Marchfelde
leitzersdorf,Leitzersdorf
leobendorf,Leobendorf
lengenfeld,Lengenfeld
leiben,Leiben
lengau,Lengau
leopoldschlag,Leopoldschlag
leonding,Leonding
lembach_im_muhlkreis,Lembach im Mühlkreis
lenzing,Lenzing
lessach,Lessach
lend,Lend
leogang,Leogang
lebring_sankt_margarethen,Lebring-Sankt Margarethen
leibnitz,Leibnitz
leutschach_an_der_weinstrasse,Leutschach an der Weinstraße
leoben,Leoben
leutasch,Leutasch
leisach,Leisach
lechaschau,Lechaschau
lermoos,Lermoos
lech,Lech
lennik,Lennik
leuven,Leuven
lendelede,Lendelede
ledegem,Ledegem
lede,Lede
lebbeke,Lebbeke
leopoldsburg,Leopoldsburg
les_bons_villers,Les Bons Villers
lens,Lens
lessines,Lessines
le_roeulx,Le Roeulx
leuze_en_hainaut,Leuze-en-Hainaut
lengnau_be,Lengnau (BE)
leuzigen,Leuzigen
lenk,Lenk
leissigen,Leissigen
les_montets,Les Montets
le_chatelard,Le Châtelard
le_paquier_fr,Le Pâquier (FR)
le_mouret,Le Mouret
le_flon,Le Flon
leimbach_ag,Leimbach (AG)
leutwil,Leutwil
lenzburg,Lenzburg
leibstadt,Leibstadt
lengnau_ag,Lengnau (AG)
leuggern,Leuggern
lengwil,Lengwil
leysin,Leysin
les_clees,Les Clées
le_chenit,Le Chenit
le_lieu,Le Lieu
le_mont_sur_lausanne,Le Mont-sur-Lausanne
le_vaud,Le Vaud
leuk,Leuk
leukerbad,Leukerbad
leytron,Leytron
les_planchettes,Les Planchettes
les_brenets,Les Brenets
le_cerneux_pequignot,Le Cerneux-Péquignot
le_locle,Le Locle
les_ponts_de_martel,Les Ponts-de-Martel
le_landeron,Le Landeron
les_verrieres,Les Verrières
