name_clean,name_real
sindelova,Šindelová
simonovice,Šimonovice
siroky_dul,Široký Důl
simanov,Šimanov
sitborice,Šitbořice
sisma,Šišma
siroka_niva,Široká Niva
silherovice,Šilheřovice
sibenik,Šibenik
silainiai,Šilainiai
silai,Šilai
silavotas,Šilavotas
siluva,Šiluva
silute,Šilutė
sirvena,Širvėna
simonys,Šimonys
siauliai,Šiauliai
siaulenai,Šiaulėnai
silale,Šilalė
simkaiciai,Šimkaičiai
sirvintos,Širvintos
sid,Šid
sipek,Šipek
sikole,Šikole
sibelji,Šibelji
sirje,Širje
sirmanski_hrib,Širmanski Hrib
siroka_set,Široka Set
silentabor,Šilentabor
sinkov_turn,Šinkov Turn
sintava,Šintava
sisov,Šišov
siatorska_bukovinka,Šiatorská Bukovinka
sivetice,Šivetice
simonovce,Šimonovce
sirkovce,Širkovce
sirakov,Širákov
siba,Šiba
sindliar,Šindliar
siroke,Široké
