name_clean,name_real
cakov,Čakov
cakovicky,Čakovičky
cachovice,Čachovice
cachrov,Čachrov
castolovice,Častolovice
cankovice,Čankovice
casy,Časy
cachotin,Čachotín
castrov,Častrov
castohostice,Častohostice
cakova,Čaková
cavisov,Čavisov
cazma,Čazma
cabar,Čabar
cavle,Čavle
cacinci,Čačinci
cadavica,Čađavica
caglin,Čaglin
cakovec,Čakovec
cajetina,Čajetina
cacak,Čačak
catez_ob_savi,Čatež ob Savi
cabrace,Čabrače
cagosce,Čagošče
cadovlje,Čadovlje
cateska_gora,Čateška Gora
caca_vas,Čača vas
canje,Čanje
cadraze,Čadraže
cadrg,Čadrg
catez,Čatež
cadovlje_pri_trzicu,Čadovlje pri Tržiču
cagona,Čagona
cadram,Čadram
cadramska_vas,Čadramska vas
casta,Častá
cataj,Čataj
cakany,Čakany
castkov,Častkov
cachtice,Čachtice
castkovce,Častkovce
cavoj,Čavoj
calovec,Čalovec
cajkov,Čajkov
caka,Čaka
cata,Čata
cakajovce,Čakajovce
cab,Čab
caradice,Čaradice
cadca,Čadca
cabradsky_vrbovok,Čabradský Vrbovok
cakanovce,Čakanovce
camovce,Čamovce
cabalovce,Čabalovce
cabiny,Čabiny
caklov,Čaklov
cana,Čaňa
