name_clean,name_real
kubadin,Кубадин
kuz_ovo,Кузьово
kukurahcevo,Кукурахцево
kulata,Кулата
kukorevo,Кукорево
kutugerci,Кутугерци
kupcite,Купците
kukurak,Кукуряк
kucovo,Куцово
kurtovo,Куртово
kurtovo_konare,Куртово Конаре
kuklen,Куклен
kulina_voda,Кулина вода
kubrat,Кубрат
kutlovica,Кутловица
kusla,Кушла
kupen,Купен
kundevo,Кундево
kutela,Кутела
kubratovo,Кубратово
kumanovo,Куманово
kudelin,Куделин
kutovo,Кутово
kula,Кула
kunino,Кунино
kurnovo,Курново
kucina,Куцина
kumarino,Кумарино
kuridere,Куридере
kumanicevo,Куманичево
kurija,Курија
kurfalija,Курфалија
kucilat,Кучилат
kucica,Кучица
kukovo,Куково
kundino,Кундино
kucicino,Кучичино
kuratica,Куратица
kuskulija,Кушкулија
kurtamzali,Куртамзали
kuklis,Куклиш
kukurecani,Кукуречани
kutretino,Кутретино
kutlesevo,Кутлешево
kurbinovo,Курбиново
kunovo,Куново
kuklica,Куклица
kutlibeg,Кутлибег
kuckarevo,Кучкарево
kuckovo,Кучково
kuceviste,Кучевиште
