name_clean,name_real
osenovo,Осеново
osikovo,Осиково
osina,Осина
ost_r_kam_k,Остър камък
ostrovec,Островец
ostrovica,Островица
ostrovo,Острово
osenec,Осенец
ostrovce,Островче
ostrica,Острица
osoica,Осоица
osikovica,Осиковица
osikovska_lakavica,Осиковска Лакавица
osenovlag,Осеновлаг
osenovec,Осеновец
osmar,Осмар
osen,Осен
ostra_mogila,Остра могила
osetenovo,Осетеново
oslarka,Осларка
ostrec,Острец
ostrokapci,Острокапци
oselna,Оселна
oslen_krivodol,Ослен Криводол
ostrov,Остров
osoj,Осој
oslomej,Осломеј
osolnica,Осолница
ostrilci,Острилци
osice,Осиче
osincani,Осинчани
