name_clean,name_real
kr_stina,Кръстина
krumovo_gradise,Крумово градище
krusovo,Крушово
krusevec,Крушевец
kremen,Кремен
kraise,Краище
krusevo,Крушево
kresna,Кресна
kromidovo,Кромидово
kr_ndzilica,Крънджилица
kr_stilci,Кръстилци
kribul,Крибул
krupnik,Крупник
kranevo,Кранево
kremena,Кремена
krasen,Красен
kragulevo,Крагулево
krupen,Крупен
krusari,Крушари
krapec,Крапец
kramolin,Крамолин
kr_venik,Кръвеник
krepost,Крепост
krum,Крум
kralevo,Кралево
krivo_pole,Криво поле
krajnovo,Крайново
krumovo,Крумово
krajni_dol,Крайни дол
krajnici,Крайници
kremenik,Кременик
kroacevo,Кроячево
kran,Кран
krilatica,Крилатица
krasino,Красино
krumovgrad,Крумовград
krajno_selo,Крайно село
krin,Крин
krusevska,Крушевска
kruska,Крушка
