name_clean,name_real
moutoullas,Μουτουλλάς
mosphilere,Μοσφιλερή
motedes,Μοτήδες
mousoulita,Μουσουλίτα
monarga,Μοναργά
mosphilote,Μοσφιλωτή
mouttagiaka,Μουτταγιάκα
monagroulli,Μοναγρούλλι
mone,Μονή
monagri,Μονάγρι
moniates,Μονιάτης
mousere,Μούσερε
mouzakiou,Μουζακίου
monembasias,Μονεμβασιάς
moschatou_taurou,Μοσχάτου - Ταύρου
