name_clean,name_real
devoll,Devoll
delvine,Delvinë
deutsch_kaltenbrunn,Deutsch Kaltenbrunn
deutsch_jahrndorf,Deutsch Jahrndorf
deutschkreutz,Deutschkreutz
deutsch_schutzen_eisenberg,Deutsch Schützen-Eisenberg
dellach,Dellach
deutsch_griffen,Deutsch-Griffen
dellach_im_drautal,Dellach im Drautal
deutsch_wagram,Deutsch-Wagram
desselbrunn,Desselbrunn
deutschlandsberg,Deutschlandsberg
deutschfeistritz,Deutschfeistritz
dechantskirchen,Dechantskirchen
deutsch_goritz,Deutsch Goritz
dessel,Dessel
deerlijk,Deerlijk
de_haan,De Haan
dentergem,Dentergem
de_panne,De Panne
denderleeuw,Denderleeuw
dendermonde,Dendermonde
deinze,Deinze
de_pinte,De Pinte
destelbergen,Destelbergen
deisswil_bei_munchenbuchsee,Deisswil bei Münchenbuchsee
delley_portalban,Delley-Portalban
deitingen,Deitingen
derendingen,Derendingen
degersheim,Degersheim
densburen,Densbüren
denens,Denens
denges,Denges
delemont,Delémont
develier,Develier
desna,Dešná
destna,Deštná
desenice,Dešenice
destnice,Deštnice
destne_v_orlickych_horach,Deštné v Orlických horách
dehtare,Dehtáře
desov,Dešov
deblin,Deblín
dellstedt,Dellstedt
delve,Delve
dersau,Dersau
delingsdorf,Delingsdorf
dedelstorf,Dedelstorf
dettum,Dettum
denkte,Denkte
delligsen,Delligsen
derental,Derental
deensen,Deensen
deutsch_evern,Deutsch Evern
deinstedt,Deinstedt
deinste,Deinste
delmenhorst,Delmenhorst
dersum,Dersum
detern,Detern
detmold,Detmold
delbruck,Delbrück
dernau,Dernau
dedenbach,Dedenbach
derschen,Derschen
desloch,Desloch
dernbach,Dernbach
dessighofen,Dessighofen
deesen,Deesen
dernbach_westerwald,Dernbach (Westerwald)
deuselbach,Deuselbach
demerath,Demerath
deudesfeld,Deudesfeld
densborn,Densborn
detzem,Detzem
deidesheim,Deidesheim
dennweiler_frohnbach,Dennweiler-Frohnbach
deimberg,Deimberg
dexheim,Dexheim
dellfeld,Dellfeld
deckenpfronn,Deckenpfronn
denkendorf,Denkendorf
dettingen_unter_teck,Dettingen unter Teck
deizisau,Deizisau
deggingen,Deggingen
dettenheim,Dettenheim
denzlingen,Denzlingen
deisslingen,Deißlingen
deilingen,Deilingen
denkingen,Denkingen
dettighofen,Dettighofen
dettingen_an_der_erms,Dettingen an der Erms
dettenhausen,Dettenhausen
dettingen_an_der_iller,Dettingen an der Iller
deggenhausertal,Deggenhausertal
denklingen,Denklingen
deggendorf,Deggendorf
deining,Deining
deuerling,Deuerling
dentlein_a_forst,Dentlein a. Forst
dechenwald,Dechenwald
dettelbach,Dettelbach
deisenhausen,Deisenhausen
deiningen,Deiningen
demmin,Demmin
dettmannsdorf,Dettmannsdorf
deyelsdorf,Deyelsdorf
dechow,Dechow
dersekow,Dersekow
dersenow,Dersenow
demen,Demen
deutschneudorf,Deutschneudorf
dennheritz,Dennheritz
demitz_thumitz,Demitz-Thumitz
delitzsch,Delitzsch
dessau_rosslau,Dessau-Roßlau
deuna,Deuna
dermbach,Dermbach
deesbach,Deesbach
dejbjerg,Dejbjerg
dehesas_de_guadix,Dehesas de Guadix
dehesas_viejas,Dehesas Viejas
deifontes,Deifontes
degana,Degaña
deya,Deyá
destriana,Destriana
dehesa_de_montejo,Dehesa de Montejo
dehesa_de_romanos,Dehesa de Romanos
deza,Deza
deltebre,Deltebre
deleitosa,Deleitosa
descargamaria,Descargamaría
desojo,Desojo
deba,Deba
derio,Derio
