category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Ghissignies,ghissignies,gh,56.11,73.75,42.78
europe_lau,Ghyvelde,ghyvelde,gh,43.55,62.31,63.94
europe_lau,Ghisoni,ghisoni,gh,47.74,59.58,40
europe_lau,Ghiffa,ghiffa,gh,55.45,74.56,66.96
europe_lau,Ghedi,ghedi,gh,30.64,54.51,93.99
europe_lau,Ghislarengo,ghislarengo,gh,59.67,93.05,15.8
europe_lau,Ghemme,ghemme,gh,39.46,59.6,82.7
europe_lau,Ghidigeni,ghidigeni,gh,51.32,67.57,88.6
europe_lau,Ghimpeţeni,ghimpeteni,gh,45.14,64.85,54.53
europe_lau,Ghindăreşti,ghindaresti,gh,33.96,53.59,26.31
europe_lau,Ghelinţa,ghelinta,gh,35.27,52.19,34.78
europe_lau,Ghidfalău,ghidfalau,gh,36.59,52.67,90.37
europe_lau,Gherghiţa,gherghita,gh,42.37,56.69,19.24
europe_lau,Ghelari,ghelari,gh,39.52,53.69,-6.66
europe_lau,Ghimeş-Făget,ghimes_faget,gh,48.33,64.67,86.08
europe_lau,Gherăseni,gheraseni,gh,35.96,61.2,93.58
europe_lau,Gherţa Mică,gherta_mica,gh,45.78,69.95,57.34
europe_lau,Gherceşti,ghercesti,gh,37.01,62.77,67.94
europe_lau,Gheorghe Doja,gheorghe_doja,gh,45.54,69.49,84.61
europe_lau,Gheorghe Lazăr,gheorghe_lazar,gh,39.12,56.04,92.7
europe_lau,Ghergheasa,ghergheasa,gh,38.97,64.49,71.6
europe_lau,Ghidici,ghidici,gh,44.5,67.56,96.23
europe_lau,Ghindeni,ghindeni,gh,34.81,51.5,9.83
europe_lau,Ghilarza,ghilarza,gh,42.05,61.67,90.37
europe_lau,Ghioroc,ghioroc,gh,42.13,64.75,49.11
europe_lau,Ghisalba,ghisalba,gh,48.24,75.17,27.66
europe_lau,Ghergheşti,gherghesti,gh,26.27,66.06,91.4
europe_lau,Ghioroiu,ghioroiu,gh,38.42,48.67,64.22
europe_lau,Ghiroda,ghiroda,gh,64.62,72.86,80.82
europe_lau,Gheorghe Doja,gheorghe_doja,gh,46.09,56.33,85.39
europe_lau,Ghindari,ghindari,gh,60.51,64.69,49.72
europe_lau,Għajnsielem and Comino,ghajnsielem_and_comino,gh,42.83,59.45,-5.58
europe_lau,Ghizela,ghizela,gh,52.13,55,59.43
europe_lau,Ghilad,ghilad,gh,24.19,51.76,-109.86
europe_lau,Gherăeşti,gheraesti,gh,36.11,45.99,55.39
europe_lau,Ghindăoani,ghindaoani,gh,36.01,54.05,90.9
europe_lau,Ghimpaţi,ghimpati,gh,30.2,51.21,91.52
europe_lau,Ghisonaccia,ghisonaccia,gh,42.98,57.02,51.99
