name_clean,name_real
unk,UNK
unterfrauenhaid,Unterfrauenhaid
unterrabnitz_schwendgraben,Unterrabnitz-Schwendgraben
unterkohlstatten,Unterkohlstätten
unterwart,Unterwart
untersiebenbrunn,Untersiebenbrunn
unserfrau_altweitra,Unserfrau-Altweitra
unterstinkenbrunn,Unterstinkenbrunn
unterweissenbach,Unterweißenbach
unterweitersdorf,Unterweitersdorf
ungenach,Ungenach
unterach_am_attersee,Unterach am Attersee
untertauern,Untertauern
unternberg,Unternberg
unken,Unken
unzmarkt_frauenburg,Unzmarkt-Frauenburg
unterlamm,Unterlamm
unterperfuss,Unterperfuss
untertilliach,Untertilliach
unterstammheim,Unterstammheim
unterengstringen,Unterengstringen
unterlangenegg,Unterlangenegg
unterseen,Unterseen
unterschachen,Unterschächen
unteriberg,Unteriberg
unterageri,Unterägeri
unterramsern,Unterramsern
untereggen,Untereggen
untervaz,Untervaz
unterentfelden,Unterentfelden
untersiggenthal,Untersiggenthal
unterlunkhofen,Unterlunkhofen
unterkulm,Unterkulm
unterbach,Unterbäch
unhost,Unhošť
uncin,Unčín
unin,Unín
unkovice,Unkovice
unicov,Uničov
undeloh,Undeloh
unna,Unna
unkel,Unkel
unzenberg,Unzenberg
unnau,Unnau
untershausen,Untershausen
unkenbach,Unkenbach
unterjeckenbach,Unterjeckenbach
undenheim,Undenheim
unterensingen,Unterensingen
untereisesheim,Untereisesheim
untergruppenbach,Untergruppenbach
untermunkheim,Untermünkheim
unterschneidheim,Unterschneidheim
unterreichenbach,Unterreichenbach
unterkirnach,Unterkirnach
untermarchtal,Untermarchtal
unterstadion,Unterstadion
unterwachingen,Unterwachingen
unlingen,Unlingen
unterwaldhausen,Unterwaldhausen
unterneukirchen,Unterneukirchen
unterammergau,Unterammergau
unterdiessen,Unterdießen
unterreit,Unterreit
unterfohring,Unterföhring
unterhaching,Unterhaching
unterschleissheim,Unterschleißheim
unterwossen,Unterwössen
untergriesbach,Untergriesbach
unterdietfurt,Unterdietfurt
untersiemau,Untersiemau
unterleinleiter,Unterleinleiter
untersteinach,Untersteinach
unterer_wald,Unterer Wald
unterschwaningen,Unterschwaningen
unsleben,Unsleben
untermerzbach,Untermerzbach
unterpleichfeld,Unterpleichfeld
untermeitingen,Untermeitingen
unterroggenburger_wald,Unterroggenburger Wald
unterroth,Unterroth
untrasried,Untrasried
unterthingau,Unterthingau
ungerhauser_wald,Ungerhauser Wald
ungerhausen,Ungerhausen
unteregg,Unteregg
unterspreewald,Unterspreewald
unterbreizbach,Unterbreizbach
unstruttal,Unstruttal
unterschonau,Unterschönau
unterweid,Unterweid
unterkatz,Unterkatz
untermassfeld,Untermaßfeld
unterwellenborn,Unterwellenborn
unterweissbach,Unterweißbach
unterbodnitz,Unterbodnitz
understed,Understed
underup,Underup
undlose,Undløse
uncastillo,Uncastillo
undues_de_lerda,Undués de Lerda
union_de_campos_la,Unión de Campos, La
union_la,Unión, La
unciti,Unciti
unzue_untzue,Unzué/Untzue
unverre,Unverre
uncey_le_franc,Uncey-le-Franc
unienville,Unienville
unchair,Unchair
ungersheim,Ungersheim
unac,Unac
unzent,Unzent
unias,Unias
unieux,Unieux
unesic,Unešić
und,Und
unjarga_number_nesseby,Unjárga#Nesseby
unislaw,Unisław
uniejow,Uniejów
unhais_da_serra,Unhais da Serra
unhais_o_velho,Unhais-o-Velho
unhao_e_lordelo,Unhão e Lordelo
unirea,Unirea
ungheni,Ungheni
ungureni,Ungureni
unteni,Unţeni
ungra,Ungra
unguriu,Unguriu
unguras,Unguraş
unec,Unec
unicno,Unično
unise,Uniše
underhill,Underhill
unsworth,Unsworth
university,University
unstone,Unstone
underdale,Underdale
university_scotforth_rural,University & Scotforth Rural
underwood,Underwood
