name_clean,name_real
dropull,Dropull
drassburg,Draßburg
drassmarkt,Draßmarkt
drosing,Drösing
drosendorf_zissersdorf,Drosendorf-Zissersdorf
dross,Droß
drasenhofen,Drasenhofen
drogenbos,Drogenbos
drei_hofe,Drei Höfe
drahnovice,Drahňovice
drozdov,Drozdov
drnek,Drnek
druzec,Družec
drahobudice,Drahobudice
drobovice,Drobovice
drahelcice,Drahelčice
drahlin,Drahlín
drasov,Drásov
drevniky,Drevníky
drhovy,Drhovy
drahenice,Drahenice
drahous,Drahouš
drahotesice,Drahotěšice
drazic,Dražíč
drunce,Drunče
drhovle,Drhovle
drslavice,Drslavice
drahonice,Drahonice
drazov,Drážov
drachkov,Drachkov
drouzetice,Droužetice
drachov,Dráchov
drazice,Dražice
drazicky,Dražičky
drhovice,Drhovice
drahov,Drahov
drahotin,Drahotín
drazenov,Draženov
drazovice,Dražovice
drahkov,Drahkov
druztova,Druztová
drazen,Dražeň
drahonuv_ujezd,Drahoňův Újezd
drmoul,Drmoul
drouzkovice,Droužkovice
drahobuz,Drahobuz
drzkov,Držkov
druhanov,Druhanov
drnovice,Drnovice
drahonin,Drahonín
drnholec,Drnholec
drazuvky,Dražůvky
drysice,Drysice
drahanovice,Drahanovice
drzovice,Držovice
drahany,Drahany
drzkova,Držková
drage,Drage
drelsdorf,Drelsdorf
dreggers,Dreggers
dransfeld,Dransfeld
drebber,Drebber
drentwede,Drentwede
drakenburg,Drakenburg
drestedt,Drestedt
drochtersen,Drochtersen
drensteinfurt,Drensteinfurt
drolshagen,Drolshagen
dreieich,Dreieich
driedorf,Driedorf
dreisbach,Dreisbach
dreifelden,Dreifelden
dreikirchen,Dreikirchen
dreis,Dreis
dreis_bruck,Dreis-Brück
drees,Drees
dreisen,Dreisen
drackenstein,Drackenstein
drachselsried,Drachselsried
dreistelzer_forst,Dreistelzer Forst
drahnsdorf,Drahnsdorf
dreetz,Dreetz
drebkau,Drebkau
drachhausen,Drachhausen
drehnow,Drehnow
dranske,Dranske
drechow,Drechow
dreschvitz,Dreschvitz
dragun,Dragun
drebach,Drebach
dresden,Dresden
dreiheide,Dreiheide
droyssig,Droyßig
drei_gleichen,Drei Gleichen
drobischau,Dröbischau
drognitz,Drognitz
dreba,Dreba
dreitzsch,Dreitzsch
drogen,Drogen
dragstrup,Dragstrup
dronninglund,Dronninglund
dronningborg,Dronningborg
dreslette,Dreslette
drejo,Drejø
dragor,Dragør
draby,Dråby
drosselbjerg,Drøsselbjerg
driebes,Driebes
drocourt,Drocourt
draveil,Draveil
drancy,Drancy
drevant,Drevant
droue_sur_drouette,Droue-sur-Drouette
dreux,Dreux
druye,Druye
drache,Draché
droue,Droué
dry,Dry
drambon,Drambon
dree,Drée
dramelay,Dramelay
druy_parigny,Druy-Parigny
dracy_les_couches,Dracy-lès-Couches
dracy_saint_loup,Dracy-Saint-Loup
dracy_le_fort,Dracy-le-Fort
dracy,Dracy
druyes_les_belles_fontaines,Druyes-les-Belles-Fontaines
drubec,Drubec
drucourt,Drucourt
droisy,Droisy
dragey_ronthon,Dragey-Ronthon
drosay,Drosay
dravegny,Dravegny
droizy,Droizy
drincham,Drincham
drouvin_le_marais,Drouvin-le-Marais
drucat,Drucat
dreuil_les_amiens,Dreuil-lès-Amiens
dromesnil,Dromesnil
driencourt,Driencourt
draize,Draize
dricourt,Dricourt
droupt_saint_basle,Droupt-Saint-Basle
droupt_sainte_marie,Droupt-Sainte-Marie
drosnay,Drosnay
drouilly,Drouilly
drouville,Drouville
drachenbronn_birlenbach,Drachenbronn-Birlenbach
drusenheim,Drusenheim
drulingen,Drulingen
dreffeac,Drefféac
drouges,Drouges
droux,Droux
dreuilhe,Dreuilhe
druelle_balsac,Druelle Balsac
drulhe,Drulhe
dremil_lafage,Drémil-Lafage
drudas,Drudas
drom,Drom
druillat,Druillat
droiturier,Droiturier
drugeac,Drugeac
drace,Dracé
