name_clean,name_real
rechnitz,Rechnitz
rennweg_am_katschberg,Rennweg am Katschberg
reisseck,Reißeck
reichenfels,Reichenfels
reichenau,Reichenau
reisenberg,Reisenberg
reingers,Reingers
retz,Retz
retzbach,Retzbach
reichenau_an_der_rax,Reichenau an der Rax
reinsberg,Reinsberg
rechberg,Rechberg
reichersberg,Reichersberg
reichraming,Reichraming
reichenau_im_muhlkreis,Reichenau im Mühlkreis
reichenthal,Reichenthal
redleiten,Redleiten
redlham,Redlham
regau,Regau
rettenegg,Rettenegg
reith_bei_seefeld,Reith bei Seefeld
reith_bei_kitzbuhel,Reith bei Kitzbühel
reith_im_alpbachtal,Reith im Alpbachtal
rettenschoss,Rettenschöss
reutte,Reutte
reuthe,Reuthe
retie,Retie
rebecq,Rebecq
remicourt,Remicourt
rendeux,Rendeux
regensberg,Regensberg
regensdorf,Regensdorf
renan_be,Renan (BE)
reconvilier,Reconvilier
rebevelier,Rebévelier
reisiswil,Reisiswil
reutigen,Reutigen
reichenbach_im_kandertal,Reichenbach im Kandertal
reiden,Reiden
realp,Realp
reichenburg,Reichenburg
rechthalten,Rechthalten
remaufens,Remaufens
recherswil,Recherswil
reinach_bl,Reinach (BL)
reigoldswil,Reigoldswil
rehetobel,Rehetobel
reute_ar,Reute (AR)
rebstein,Rebstein
remetschwil,Remetschwil
remigen,Remigen
reinach_ag,Reinach (AG)
reitnau,Reitnau
rekingen_ag,Rekingen (AG)
rennaz,Rennaz
reverolle,Reverolle
renens_vd,Renens (VD)
rebeuvelier,Rebeuvelier
rejstejn,Rejštejn
rebesovice,Rebešovice
resice,Rešice
rejchartice,Rejchartice
rehm_flehde_bargen,Rehm-Flehde-Bargen
reinsbuttel,Reinsbüttel
reussenkoge,Reußenköge
rellingen,Rellingen
rendswuhren,Rendswühren
rendsburg,Rendsburg
reesdorf,Reesdorf
remmels,Remmels
rethwisch,Rethwisch
reher,Reher
reinbek,Reinbek
reinfeld_holstein,Reinfeld (Holstein)
rehhorst,Rehhorst
rennau,Rennau
remlingen_semmenstedt,Remlingen-Semmenstedt
rehden,Rehden
rehburg_loccum,Rehburg-Loccum
regesbostel,Regesbostel
rehlingen,Rehlingen
reppenstedt,Reppenstedt
reinstorf,Reinstorf
reessum,Reeßum
rethem_aller,Rethem (Aller)
rechtsupweg,Rechtsupweg
renkenberge,Renkenberge
remscheid,Remscheid
rees,Rees
reichshof,Reichshof
reken,Reken
recklinghausen,Recklinghausen
recke,Recke
reinheim,Reinheim
reichelsheim_odenwald,Reichelsheim (Odenwald)
reichelsheim_wetterau,Reichelsheim (Wetterau)
reiskirchen,Reiskirchen
reinhardshagen,Reinhardshagen
remagen,Remagen
reifferscheid,Reifferscheid
rech,Rech
rettersen,Rettersen
reiferscheid,Reiferscheid
rehborn,Rehborn
reiffelbach,Reiffelbach
rehbach,Rehbach
reichenbach,Reichenbach
reidenhausen,Reidenhausen
reudelsterz,Reudelsterz
rengsdorf,Rengsdorf
reckershausen,Reckershausen
reich,Reich
reckenroth,Reckenroth
rettert,Rettert
rettershain,Rettershain
reichenberg,Reichenberg
reitzenhain,Reitzenhain
rehe,Rehe
rennerod,Rennerod
reil,Reil
reiff,Reiff
reipeldingen,Reipeldingen
reimerath,Reimerath
retterath,Retterath
reuth,Reuth
reinsfeld,Reinsfeld
reichsthal,Reichsthal
reichenbach_steegen,Reichenbach-Steegen
reichweiler,Reichweiler
reipoltskirchen,Reipoltskirchen
relsberg,Relsberg
rehweiler,Rehweiler
reifenberg,Reifenberg
renningen,Renningen
reichenbach_an_der_fils,Reichenbach an der Fils
rechberghausen,Rechberghausen
remseck_am_neckar,Remseck am Neckar
remshalden,Remshalden
reilingen,Reilingen
reichartshausen,Reichartshausen
remchingen,Remchingen
reute,Reute
renchen,Renchen
renquishausen,Renquishausen
reichenbach_am_heuberg,Reichenbach am Heuberg
reutlingen,Reutlingen
rechtenstein,Rechtenstein
reischach,Reischach
reichersbeuern,Reichersbeuern
reichling,Reichling
reichertsheim,Reichertsheim
rechtmehring,Rechtmehring
rennertshofen,Rennertshofen
reichertshausen,Reichertshausen
reichertshofen,Reichertshofen
reit_im_winkl,Reit im Winkl
regen,Regen
reut,Reut
reisbach,Reisbach
regensburg,Regensburg
rettenbach,Rettenbach
regenstauf,Regenstauf
reuth_b_erbendorf,Reuth b. Erbendorf
reckendorf,Reckendorf
regnitzlosau,Regnitzlosau
rehau,Rehau
redwitz_a_d_rodach,Redwitz a.d. Rodach
reichenschwand,Reichenschwand
rednitzhembach,Rednitzhembach
rentweinsdorf,Rentweinsdorf
rechtenbach,Rechtenbach
retzstadt,Retzstadt
remlingen,Remlingen
rehling,Rehling
rettenbach_a_auerberg,Rettenbach a. Auerberg
reimlingen,Reimlingen
rettenberg,Rettenberg
rehlingen_siersburg,Rehlingen-Siersburg
retzow,Retzow
reitwein,Reitwein
rehfelde,Rehfelde
reichenow_moglin,Reichenow-Möglin
reichenwalde,Reichenwalde
rechlin,Rechlin
reddelich,Reddelich
retschow,Retschow
reimershagen,Reimershagen
rerik,Rerik
rehna,Rehna
redefin,Redefin
rechenberg_bienenmuhle,Rechenberg-Bienenmühle
reichenbach_im_vogtland,Reichenbach im Vogtland
reinsdorf,Reinsdorf
remse,Remse
reichenbach_o_l,Reichenbach/O.L.
reinhardtsdorf_schona,Reinhardtsdorf-Schöna
regis_breitingen,Regis-Breitingen
reinholterode,Reinholterode
remstadt,Remstädt
reurieth,Reurieth
remda_teichel,Remda-Teichel
reichmannsdorf,Reichmannsdorf
renthendorf,Renthendorf
reinstadt,Reinstädt
remptendorf,Remptendorf
reichstadt,Reichstädt
redsted,Redsted
resen,Resen
revninge,Revninge
refsvindinge,Refsvindinge
rejsby,Rejsby
reerslev,Reerslev
reerso,Reersø
real_de_la_jara_el,Real de la Jara, El
remolinos,Remolinos
retascon,Retascón
regueras_las,Regueras, Las
realejos_los,Realejos, Los
reinosa,Reinosa
reocin,Reocín
rebolledo_de_la_torre,Rebolledo de la Torre
redecilla_del_camino,Redecilla del Camino
redecilla_del_campo,Redecilla del Campo
regumiel_de_la_sierra,Regumiel de la Sierra
reinoso,Reinoso
retuerta,Retuerta
revilla_y_ahedo_la,Revilla y Ahedo, La
revilla_del_campo,Revilla del Campo
revillarruz,Revillarruz
revilla_vallejera,Revilla-Vallejera
rezmondo,Rezmondo
regueras_de_arriba,Regueras de Arriba
reyero,Reyero
reinoso_de_cerrato,Reinoso de Cerrato
renedo_de_la_vega,Renedo de la Vega
requena_de_campos,Requena de Campos
respenda_de_la_pena,Respenda de la Peña
revenga_de_campos,Revenga de Campos
revilla_de_collazos,Revilla de Collazos
redonda_la,Redonda, La
retortillo,Retortillo
rebollo,Rebollo
remondo,Remondo
real_sitio_de_san_ildefonso,Real Sitio de San Ildefonso
rebollar,Rebollar
recuerda,Recuerda
rello,Rello
renieblas,Renieblas
retortillo_de_soria,Retortillo de Soria
reznos,Reznos
renedo_de_esgueva,Renedo de Esgueva
requejo,Requejo
revellinos,Revellinos
recueja_la,Recueja, La
retuerta_del_bullaque,Retuerta del Bullaque
reillo,Reíllo
rebollosa_de_jadraque,Rebollosa de Jadraque
recuenco_el,Recuenco, El
renera,Renera
retiendas,Retiendas
real_de_san_vicente_el,Real de San Vicente, El
recas,Recas
retamoso,Retamoso
rellinars,Rellinars
regencos,Regencós
renau,Renau
reus,Reus
reina,Reina
rena,Rena
retamal_de_llerena,Retamal de Llerena
redondela,Redondela
reduena,Redueña
renteria,Rentería
redal_el,Redal, El
redovan,Redován
relleu,Relleu
real_de_gandia,Real de Gandía
real,Real
requena,Requena
reisjarvi,Reisjärvi
reuil_en_brie,Reuil-en-Brie
rebais,Rebais
recloses,Recloses
remauville,Remauville
rennemoulin,Rennemoulin
reigny,Reigny
rezay,Rezay
revercourt,Revercourt
reboursin,Reboursin
reuilly,Reuilly
restigne,Restigné
reugny,Reugny
reignac_sur_indre,Reignac-sur-Indre
renay,Renay
rebrechien,Rebréchien
reulle_vergy,Reulle-Vergy
remilly_en_montagne,Remilly-en-Montagne
remilly_sur_tille,Remilly-sur-Tille
reneve,Renève
recey_sur_ource,Recey-sur-Ource
recologne,Recologne
rennes_sur_loue,Rennes-sur-Loue
reugney,Reugney
reculfoz,Reculfoz
remoray_boujeons,Remoray-Boujeons
renedale,Renédale
recanoz,Recanoz
reithouse,Reithouse
relans,Relans
revigny,Revigny
recologne_les_rioz,Recologne-lès-Rioz
renaucourt,Renaucourt
reclesne,Reclesne
remigny,Remigny
recouvrance,Recouvrance
reppe,Reppe
reviers,Reviers
repentigny,Repentigny
reux,Reux
renneville,Renneville
reffuveille,Reffuveille
reigneville_bocage,Reigneville-Bocage
regneville_sur_mer,Regnéville-sur-Mer
remilly_les_marais,Remilly Les Marais
rebets,Rebets
reuville,Reuville
reuilly_sauvigny,Reuilly-Sauvigny
remies,Remies
regny,Regny
remaucourt,Remaucourt
renansart,Renansart
ressons_le_long,Ressons-le-Long
retheuil,Retheuil
renneval,Renneval
recquignies,Recquignies
rejet_de_beaulieu,Rejet-de-Beaulieu
reumont,Reumont
renescure,Renescure
rexpoede,Rexpoëde
reilly,Reilly
reuil_sur_breche,Reuil-sur-Brêche
remy,Remy
ressons_sur_matz,Ressons-sur-Matz
rethondes,Rethondes
rebreuve_sur_canche,Rebreuve-sur-Canche
rebreuviette,Rebreuviette
rebreuve_ranchicourt,Rebreuve-Ranchicourt
rely,Rely
rety,Rety
recques_sur_course,Recques-sur-Course
regnauville,Regnauville
rebergues,Rebergues
reclinghem,Reclinghem
remilly_wirquin,Remilly-Wirquin
renty,Renty
recques_sur_hem,Recques-sur-Hem
regniere_ecluse,Regnière-Écluse
remaisnil,Remaisnil
remiencourt,Remiencourt
revelles,Revelles
remaugies,Remaugies
rethonvillers,Rethonvillers
regniowez,Regniowez
remilly_les_pothees,Remilly-les-Pothées
renwez,Renwez
revin,Revin
rethel,Rethel
remilly_aillicourt,Remilly-Aillicourt
recy,Recy
reuves,Reuves
reims,Reims
reuil,Reuil
reims_la_brulee,Reims-la-Brûlée
rennepont,Rennepont
reynel,Reynel
rehainviller,Rehainviller
reherrey,Reherrey
reillon,Reillon
remenoville,Remenoville
remoncourt,Remoncourt
repaix,Repaix
rembercourt_sur_mad,Rembercourt-sur-Mad
rembercourt_sommaisne,Rembercourt-Sommaisne
remennecourt,Remennecourt
resson,Resson
revigny_sur_ornain,Revigny-sur-Ornain
reffroy,Reffroy
regneville_sur_meuse,Regnéville-sur-Meuse
remoiville,Remoiville
reyersviller,Reyersviller
rettel,Rettel
retonfey,Retonfey
rezonville,Rezonville
reichshoffen,Reichshoffen
retschwiller,Retschwiller
reinhardsmunster,Reinhardsmunster
reipertswiller,Reipertswiller
reutenbourg,Reutenbourg
rexingen,Rexingen
reichsfeld,Reichsfeld
reichstett,Reichstett
retzwiller,Retzwiller
reiningue,Reiningue
regney,Regney
rehaincourt,Rehaincourt
remiremont,Remiremont
renauvoid,Renauvoid
rebeuville,Rebeuville
regnevelle,Regnévelle
relanges,Relanges
removille,Removille
repel,Repel
rehaupal,Rehaupal
remomeix,Remomeix
remouille,Remouillé
reze,Rezé
renaze,Renazé
rennes_en_grenouilles,Rennes-en-Grenouilles
requeil,Requeil
rene,René
retiers,Retiers
redon,Redon
renac,Renac
rennes,Rennes
reignac,Reignac
reygade,Reygade
reterre,Reterre
retjons,Retjons
renung,Renung
reffannes,Reffannes
rempnat,Rempnat
rennes_le_chateau,Rennes-le-Château
rennes_les_bains,Rennes-les-Bains
rebourguil,Rebourguil
redessan,Redessan
remoulins,Remoulins
revens,Revens
rebigue,Rebigue
revel,Revel
restinclieres,Restinclières
reilhac,Reilhac
reyrevignes,Reyrevignes
reilhaguet,Reilhaguet
recoules_d_aubrac,Recoules-d'Aubrac
recoules_de_fumas,Recoules-de-Fumas
recurt,Recurt
reynes,Reynès
reynies,Reyniès
relevant,Relevant
replonges,Replonges
revonnas,Revonnas
reyrieux,Reyrieux
reyssouze,Reyssouze
recoubeau_jansac,Recoubeau-Jansac
reilhanette,Reilhanette
renage,Renage
rencurel,Rencurel
revel_tourdan,Revel-Tourdan
reventin_vaugris,Reventin-Vaugris
renaison,Renaison
retournac,Retournac
reignat,Reignat
rentieres,Rentières
reignier_esery,Reignier-Ésery
reyvroz,Reyvroz
redortiers,Redortiers
reillanne,Reillanne
revest_des_brousses,Revest-des-Brousses
revest_du_bion,Revest-du-Bion
revest_saint_martin,Revest-Saint-Martin
remollon,Remollon
revest_les_roches,Revest-les-Roches
renno,Renno
rezza,Rezza
remire_montjoly,Remire-Montjoly
resetari,Rešetari
remeteszolos,Remeteszőlős
rezi,Rezi
resznek,Resznek
regenye,Regenye
regoly,Regöly
regec,Regéc
recsk,Recsk
redhill,Redhill
redcastle,Redcastle
rearymore,Rearymore
renmore,Renmore
redwood,Redwood
reisk,Reisk
reen,Reen
reykjavikurborg,Reykjavíkurborg
reykjanesbaer,Reykjanesbær
reykholahreppur,Reykhólahreppur
reano,Reano
recetto,Recetto
revello,Revello
refrancore,Refrancore
revigliasco_d_asti,Revigliasco d'Asti
re,Re
rezzago,Rezzago
rescaldina,Rescaldina
remedello,Remedello
rezzato,Rezzato
rea,Rea
redavalle,Redavalle
retorbido,Retorbido
redondesco,Redondesco
revere,Revere
renate,Renate
rezzo,Rezzo
recco,Recco
rezzoaglio,Rezzoaglio
renon_number_ritten,Renon#Ritten
revo,Revò
recoaro_terme,Recoaro Terme
refrontolo,Refrontolo
resana,Resana
revine_lago,Revine Lago
reana_del_rojale,Reana del Rojale
remanzacco,Remanzacco
resia,Resia
resiutta,Resiutta
reggiolo,Reggiolo
reggio_nell_emilia,Reggio nell'Emilia
reggello,Reggello
recanati,Recanati
recale,Recale
reino,Reino
rende,Rende
reggio_di_calabria,Reggio di Calabria
reitano,Reitano
realmonte,Realmonte
resuttano,Resuttano
regalbuto,Regalbuto
reivyciai,Reivyčiai
reckange_sur_mess,Reckange-sur-Mess
reisdorf,Reisdorf
redange_attert,Redange/Attert
remich,Remich
rendas,Rendas
rembates,Rembates
remtes,Remtes
rencenu,Rencēnu
renkum,Renkum
renswoude,Renswoude
reimerswaal,Reimerswaal
reusel_de_mierden,Reusel-De Mierden
rendalen,Rendalen
rennesoy,Rennesøy
rennebu,Rennebu
rejowiec_fabryczny,Rejowiec Fabryczny
rejowiec,Rejowiec
regnow,Regnów
regimin,Regimin
repki,Repki
renska_wies,Reńska Wieś
reda,Reda
reszel,Reszel
recz,Recz
rewal,Rewal
resko,Resko
recardaes_e_espinhel,Recardães e Espinhel
requeixo_nossa_senhora_de_fatima_e_nariz,Requeixo, Nossa Senhora de Fátima e Nariz
reliquias,Relíquias
rendufe,Rendufe
remelhe,Remelhe
real_dume_e_semelhe,Real, Dume e Semelhe
refojos_de_basto_outeiro_e_painzela,Refojos de Basto, Outeiro e Painzela
rego,Rego
regadas,Regadas
revelhe,Revelhe
rendufinho,Rendufinho
requiao,Requião
rebordaos,Rebordãos
rebordainhos_e_pombares,Rebordainhos e Pombares
remondes_e_soutelo,Remondes e Soutelo
rebordelo,Rebordelo
redondo,Redondo
reguengos_de_monsaraz,Reguengos de Monsaraz
rebolosa,Rebolosa
rendo,Rendo
reboleiro,Reboleiro
reguengo_do_fetal,Reguengo do Fetal
regueira_de_pontes,Regueira de Pontes
redinha,Redinha
reguengo_grande,Reguengo Grande
reguengo_e_sao_juliao,Reguengo e São Julião
refontoura,Refontoura
regilde,Regilde
revinhade,Revinhade
rebordosa,Rebordosa
recarei,Recarei
recezinhos_sao_mamede,Recezinhos (São Mamede)
recezinhos_sao_martinho,Recezinhos (São Martinho)
rebordoes,Rebordões
reguenga,Reguenga
retorta_e_tougues,Retorta e Tougues
refoios_do_lima,Refóios do Lima
rebordoes_santa_maria,Rebordões (Santa Maria)
rebordoes_souto,Rebordões (Souto)
reboreda_e_nogueira,Reboreda e Nogueira
redondelo,Redondelo
reigoso,Reigoso
reriz_e_gafanhao,Reriz e Gafanhão
resende,Resende
repeses_e_sao_salvador,Repeses e São Salvador
relva,Relva
remedios,Remédios
recea,Recea
remetea,Remetea
rebra,Rebra
rebrisoara,Rebrişoara
resita,Reşiţa
recea_cristur,Recea-Cristur
reci,Reci
rediu,Rediu
reviga,Reviga
remetea_chioarului,Remetea Chioarului
remeti,Remeţi
repedea,Repedea
reghin,Reghin
redea,Redea
remetea_mare,Remetea Mare
rebricea,Rebricea
reghiu,Reghiu
rekovac,Rekovac
reparje,Reparje
reka,Reka
rejcov_gric,Rejcov Grič
recica,Rečica
restanj,Reštanj
renke,Renke
repce,Repče
retje,Retje
remsnik,Remšnik
rep,Rep
repno,Repno
retece,Reteče
reber_pri_skofljici,Reber pri Škofljici
recica_ob_paki,Rečica ob Paki
retje_nad_trbovljami,Retje nad Trbovljami
replje,Replje
reva,Reva
retnje,Retnje
renkovci,Renkovci
repisce,Repišče
repnje,Repnje
resnik,Resnik
repus,Repuš
recenjak,Recenjak
reber,Reber
rence,Renče
recica_ob_savinji,Rečica ob Savinji
reca,Reca
revuca,Revúca
revucka_lehota,Revúcka Lehota
repiste,Repište
regetovka,Regetovka
resov,Rešov
relov,Reľov
repejov,Repejov
rencisov,Renčišov
remeniny,Remeniny
resica,Rešica
rejdova,Rejdová
remetske_hamre,Remetské Hámre
regents_park,Regent's Park
redvales,Redvales
reddish_north,Reddish North
reddish_south,Reddish South
redhill_and_northbourne,Redhill and Northbourne
redlands,Redlands
remenham_wargrave_and_ruscombe,Remenham, Wargrave and Ruscombe
regency,Regency
redbridge,Redbridge
renishaw,Renishaw
