category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Urbanice,urbanice,ur,47.25,58.06,23.37
europe_lau,Urbanov,urbanov,ur,46.2,63.52,60.49
europe_lau,Určice,urcice,ur,39.91,53.39,8.99
europe_lau,Urmersbach,urmersbach,ur,50.62,60.57,70.95
europe_lau,Urschmitt,urschmitt,ur,32.26,59.99,-65.95
europe_lau,Urbar,urbar,ur,35.51,63.16,-62.48
europe_lau,Urmitz,urmitz,ur,44.55,56.18,69.73
europe_lau,Urbach,urbach,ur,31.41,58.87,91.6
europe_lau,Urbar,urbar,ur,32.66,61.81,3.44
europe_lau,Ürzig,urzig,ur,54.75,67.55,75.77
europe_lau,Urbach,urbach,ur,57.57,69.62,60.19
europe_lau,Ursensollen,ursensollen,ur,59.42,64.19,61.13
europe_lau,Ursberg,ursberg,ur,36.91,66.55,96.39
europe_lau,Urbach,urbach,ur,38.14,49.92,60.79
europe_lau,Urleben,urleben,ur,60.54,69.03,81.12
europe_lau,Urrácal,urracal,ur,55.82,80.72,58.67
europe_lau,Urduña,urduna,ur,35.46,51.23,3.5
europe_lau,Urkabustaiz,urkabustaiz,ur,52.58,65.03,76.73
europe_lau,Úrbel del Castillo,urbel_del_castillo,ur,49.76,68.56,24.26
europe_lau,Urús,urus,ur,55.65,67.45,74.97
europe_lau,Ursenbach,ursenbach,ur,51.38,60.69,58.89
europe_lau,Urdorf,urdorf,ur,61.76,62.76,50.16
europe_lau,Urspringen,urspringen,ur,57.34,72.29,89.94
europe_lau,Urjala,urjala,ur,31.98,48.58,53.47
europe_lau,Urtière,urtiere,ur,44.33,56.65,75.17
europe_lau,Urrea de Jalón,urrea_de_jalon,ur,48.64,71.48,20.83
europe_lau,Urriés,urries,ur,38.31,67.27,93.46
europe_lau,Urville,urville,ur,45.98,70.14,-18.03
europe_lau,Urs,urs,ur,56.41,66.23,67.22
europe_lau,Urmein,urmein,ur,23.6,39.52,94.89
europe_lau,Urnäsch,urnasch,ur,50.04,60.92,73.21
europe_lau,Urval,urval,ur,52.09,70.01,63.94
europe_lau,Urcy,urcy,ur,67.98,71.42,51.14
europe_lau,Urçay,urcay,ur,59.59,69.68,63.63
europe_lau,Uruñuela,urunuela,ur,50.97,66.38,80.78
europe_lau,Urvillers,urvillers,ur,64.55,70.03,59.53
europe_lau,Urrea de Gaén,urrea_de_gaen,ur,35.62,71.77,60.69
europe_lau,Urduliz,urduliz,ur,46.99,62.46,65.15
europe_lau,Ursy,ursy,ur,40.2,65.99,85.96
