name_clean,name_real
pesersko,Пещерско
petric,Петрич
petrovo,Петрово
petrelik,Петрелик
petleskovo,Петлешково
petko_slavejkov,Петко Славейков
pelatikovo,Пелатиково
pesnopoj,Песнопой
pelin,Пелин
perunika,Перуника
pen_ovo,Пеньово
pepelise,Пепелище
perperek,Перперек
petlino,Петлино
petelovo,Петелово
petrevene,Петревене
peserna,Пещерна
pesocnica,Песочница
pesera,Пещера
pevcite,Певците
perusica,Перущица
pernik,Перник
penk_ovci,Пенкьовци
petokladenci,Петокладенци
pet_rnica,Петърница
pelisat,Пелишат
pecenica,Печеница
pejcinovo,Пейчиново
pet_kladenci,Пет кладенци
pepelina,Пепелина
petkovo,Петково
pet_rc,Петърч
pet_mogili,Пет могили
petrino,Петрино
pevec,Певец
petrov_dol,Петров дол
perilovec,Периловец
pesakovo,Пешаково
petko_karavelovo,Петко Каравелово
pepeliste,Пепелиште
pesternica,Пештерница
pesirovo,Пеширово
peklani,Пекљани
pehcevo,Пехчево
pestrsino,Пестршино
petrisino,Петришино
penus,Пенуш
pesocani,Песочани
pestani,Пештани
petralinci,Петралинци
pestalevo,Пешталево
petalino,Петалино
peckovo,Печково
pendak,Пендак
pezovo,Пезово
petralica,Петралица
pelince,Пелинце
petrovec,Петровец
