category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Brno,brno,br,48.5,56.54,49.89
europe_lau,Braníškov,braniskov,br,33.8,50.67,7.94
europe_lau,Bratčice,bratcice,br,38.26,58.43,89.51
europe_lau,Březina,brezina,br,55.9,77.72,50.26
europe_lau,Brloh,brloh,br,53.69,67.95,91.32
europe_lau,Břehy,brehy,br,68.9,70.22,55.2
europe_lau,Bradlecká Lhota,bradlecka_lhota,br,52.73,69.36,68.34
europe_lau,Brněnec,brnenec,br,37.57,45.86,80.03
europe_lau,Březina,brezina,br,43.31,59.76,45.43
europe_lau,Březiny,breziny,br,38.68,60.25,8.58
europe_lau,Brankovice,brankovice,br,45.72,54.61,54.64
europe_lau,Březina,brezina,br,42.72,53.02,82.45
europe_lau,Břeclav,breclav,br,37.21,45.93,86.67
europe_lau,Brod nad Dyjí,brod_nad_dyji,br,55.49,64.33,82.08
europe_lau,Brumovice,brumovice,br,57.42,62.1,63.31
europe_lau,Březí,brezi,br,56.16,78.07,73.21
europe_lau,Bratřejov,bratrejov,br,57.84,72.44,34.2
europe_lau,Brumov-Bylnice,brumov_bylnice,br,52.98,56.84,68.96
europe_lau,Březová,brezova,br,56.74,68.6,54.52
europe_lau,Březůvky,brezuvky,br,47.52,66.8,95.58
europe_lau,Brtnice,brtnice,br,45.03,54.65,65.56
europe_lau,Brzkov,brzkov,br,46.4,52.31,55.3
europe_lau,Brandýs nad Orlicí,brandys_nad_orlici,br,31.83,50.41,-23.43
europe_lau,Brťov-Jeneč,brtov_jenec,br,24.35,39.09,41.37
europe_lau,Brumov,brumov,br,66.45,74.05,56.49
europe_lau,Březina,brezina,br,38.23,61.94,-8.36
europe_lau,Brusné,brusne,br,45.17,55.71,69.41
europe_lau,Břest,brest,br,50.86,72.64,17.16
europe_lau,Brodek u Konice,brodek_u_konice,br,57.83,62.75,66.3
europe_lau,Brodek u Prostějova,brodek_u_prostejova,br,38.61,48.07,16.74
europe_lau,Březsko,brezsko,br,34.02,59.69,98.02
europe_lau,Břestek,brestek,br,32.61,63.17,54.95
europe_lau,Březolupy,brezolupy,br,43.6,60.16,62.51
europe_lau,Březová,brezova,br,54.73,67.45,74.88
europe_lau,Bransouze,bransouze,br,49.98,77.66,80.91
europe_lau,Brtnička,brtnicka,br,47.79,63.57,44.72
europe_lau,Březník,breznik,br,56.52,57.68,59.16
europe_lau,Bruntál,bruntal,br,51.87,55.68,66.53
europe_lau,Brantice,brantice,br,38.4,52.85,55.12
europe_lau,Břidličná,bridlicna,br,42.65,55.32,0.83
europe_lau,Brušperk,brusperk,br,44.87,62.77,22.41
europe_lau,Bruzovice,bruzovice,br,62.22,72.15,60.26
europe_lau,Březovice,brezovice,br,45.74,63.13,86.85
europe_lau,Březová-Oleško,brezova_olesko,br,45.96,52.64,50.76
europe_lau,Brickeln,brickeln,br,29.81,58.63,-22.81
europe_lau,"Brunsbüttel, Stadt",brunsbuttel_stadt,br,38.73,56.87,-28.35
europe_lau,Brunnenthal,brunnenthal,br,37.53,62.56,32.69
europe_lau,Breitenfelde,breitenfelde,br,35.59,58.73,-39.34
europe_lau,Bröthen,brothen,br,38.22,60.35,45.09
europe_lau,Brunsmark,brunsmark,br,43.75,59.63,34.43
europe_lau,Brunstorf,brunstorf,br,39.02,59.91,87.76
europe_lau,Branišovice,branisovice,br,55.32,70.62,43.27
europe_lau,Břežany,brezany,br,47.96,64.71,69.6
europe_lau,Breitenberg,breitenberg,br,48.71,68.6,69.11
europe_lau,Breitenburg,breitenburg,br,18.45,47.92,11.39
europe_lau,Brokstedt,brokstedt,br,28.24,38.28,42.76
europe_lau,Březejc,brezejc,br,51.34,60.32,43.53
europe_lau,Březí,brezi,br,54.33,67.58,35.17
europe_lau,Březí nad Oslavou,brezi_nad_oslavou,br,36.22,51.57,39.68
europe_lau,Březské,brezske,br,17.2,31.94,53.83
europe_lau,Braderup,braderup,br,50.3,63.63,49.65
europe_lau,Bramstedtlund,bramstedtlund,br,44.14,68.78,95.55
europe_lau,"Bredstedt, Stadt",bredstedt_stadt,br,44.87,66.66,88.7
europe_lau,Breklum,breklum,br,37.64,71.09,54.31
europe_lau,Brammer,brammer,br,46.6,63.74,52.09
europe_lau,Bredenbek,bredenbek,br,32.64,57.39,-18.9
europe_lau,Breiholz,breiholz,br,28.12,49.61,-51.09
europe_lau,Brekendorf,brekendorf,br,56.7,69.98,45.96
europe_lau,Brinjahe,brinjahe,br,42.27,64.86,77.27
europe_lau,Brodersby,brodersby,br,35.76,53.87,56.62
europe_lau,Brügge,brugge,br,34.82,56.96,98.3
europe_lau,Brande-Hörnerkirchen,brande_hornerkirchen,br,52.47,59.37,55.26
europe_lau,Brodersdorf,brodersdorf,br,62.36,85.66,63.62
europe_lau,"Braunlage, Stadt",braunlage_stadt,br,42.77,62.79,87.54
europe_lau,"Brunsleberfeld, gemfr. Gebiet",brunsleberfeld_gemfr_gebiet,br,43.92,68.57,60.58
europe_lau,Brockum,brockum,br,36.4,68.4,76.4
europe_lau,"Bruchhausen-Vilsen, Flecken",bruchhausen_vilsen_flecken,br,45.97,61.83,82.94
europe_lau,Brodersby-Goltoft,brodersby_goltoft,br,50.24,60.34,72.7
europe_lau,Brevörde,brevorde,br,34.95,47.84,28.02
europe_lau,Bröckel,brockel,br,48.78,56.22,34.05
europe_lau,Braak,braak,br,43.41,52.69,73.68
europe_lau,Brunsbek,brunsbek,br,57.32,65.09,62.56
europe_lau,"Braunschweig, Stadt",braunschweig_stadt,br,62.18,67.49,74.1
europe_lau,"Brome, Flecken",brome_flecken,br,29.27,36.34,48.23
europe_lau,Brest,brest,br,56.76,71.26,80.72
europe_lau,Breddenberg,breddenberg,br,41.69,67.3,84.12
europe_lau,Brackel,brackel,br,40.18,48.79,49.82
europe_lau,Brietlingen,brietlingen,br,52.2,62.66,41.03
europe_lau,Breddorf,breddorf,br,44.2,54.39,21.03
europe_lau,"Bremervörde, Stadt",bremervorde_stadt,br,43.81,60.26,89.81
europe_lau,Brockel,brockel,br,34.76,49.49,43.25
europe_lau,"Brüggen, Burggemeinde",bruggen_burggemeinde,br,54.66,62.29,23.29
europe_lau,"Brühl, Stadt",bruhl_stadt,br,61.62,81.98,58.5
europe_lau,"Brakel, Stadt",brakel_stadt,br,55.15,68.16,74.76
europe_lau,"Breckerfeld, Hansestadt",breckerfeld_hansestadt,br,46.2,59.17,63.65
europe_lau,"Brilon, Stadt",brilon_stadt,br,50.68,60.99,61.44
europe_lau,"Brake (Unterweser), Stadt",brake_unterweser_stadt,br,45.53,74.22,95.41
europe_lau,"Bremen, Stadt",bremen_stadt,br,26.88,51.72,15.3
europe_lau,"Bremerhaven, Stadt",bremerhaven_stadt,br,27.96,47.12,84.45
europe_lau,Bramberg am Wildkogel,bramberg_am_wildkogel,br,31.08,57.36,93.32
