category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Lloret de Vistalegre,lloret_de_vistalegre,ll,43.8,56.89,35.59
europe_lau,Lloseta,lloseta,ll,31.26,56.69,64.83
europe_lau,Llubí,llubi,ll,54.21,74.86,71.92
europe_lau,Llucmajor,llucmajor,ll,71.75,72.2,57.92
europe_lau,"Llanos de Tormes, Los",llanos_de_tormes_los,ll,33.11,60.72,-55.27
europe_lau,Llucena,llucena,ll,47.4,60.73,79.5
europe_lau,"Llosa, la",llosa_la,ll,24.05,56.67,6.93
europe_lau,"Llacuna, La",llacuna_la,ll,35.3,53.1,32.73
europe_lau,"Llagosta, La",llagosta_la,ll,43.45,60.36,77.51
europe_lau,Llinars del Vallès,llinars_del_valles,ll,34.71,51.33,67.55
europe_lau,Lliçà d'Amunt,llica_d_amunt,ll,56.91,63.53,46.1
europe_lau,Lliçà de Vall,llica_de_vall,ll,40.86,55.42,36.29
europe_lau,Lluçà,lluca,ll,40.34,58.35,78.84
europe_lau,Llera,llera,ll,56.28,66.77,52.21
europe_lau,Llerena,llerena,ll,43.57,56.96,45.34
europe_lau,Llíber,lliber,ll,24.03,55.6,93.49
europe_lau,Lladó,llado,ll,55.46,78.96,51.09
europe_lau,Llagostera,llagostera,ll,64.22,66.12,72.5
europe_lau,Llambilles,llambilles,ll,61.63,79.06,4.44
europe_lau,Llanars,llanars,ll,33.52,59.77,90.57
europe_lau,Llançà,llanca,ll,43.15,58.4,27.8
europe_lau,Llers,llers,ll,49.45,65.73,22.13
europe_lau,Llívia,llivia,ll,46.99,54.15,68.59
europe_lau,Lloret de Mar,lloret_de_mar,ll,55.33,79.78,37.27
europe_lau,"Llosses, Les",llosses_les,ll,29.58,49.35,-11.68
europe_lau,Llanos del Caudillo,llanos_del_caudillo,ll,46.38,73.21,33.9
europe_lau,Llano de Bureba,llano_de_bureba,ll,47.16,58.41,23.23
europe_lau,Llíria,lliria,ll,47.93,61.06,45.82
europe_lau,Llutxent,llutxent,ll,35.82,59.74,64.2
europe_lau,Llocnou d'En Fenollet,llocnou_d_en_fenollet,ll,49.39,80.77,66.73
europe_lau,Llocnou de la Corona,llocnou_de_la_corona,ll,62.76,76.14,43.92
europe_lau,Llocnou de Sant Jeroni,llocnou_de_sant_jeroni,ll,55.42,83.76,68.2
europe_lau,Llanera de Ranes,llanera_de_ranes,ll,34.36,53.37,-28.79
europe_lau,Llaurí,llauri,ll,61.42,69.2,60.74
europe_lau,Llombai,llombai,ll,25.94,61.93,-38.65
europe_lau,"Llosa de Ranes, la",llosa_de_ranes_la,ll,45.79,75.63,93.07
europe_lau,Lleida,lleida,ll,21.78,43.26,32.71
europe_lau,Lladorre,lladorre,ll,56.03,63.45,28.17
europe_lau,Lladurs,lladurs,ll,51.3,65.57,0.99
europe_lau,Llardecans,llardecans,ll,34.21,56.48,77.51
europe_lau,Llavorsí,llavorsi,ll,37.92,53.97,65.86
europe_lau,Lles de Cerdanya,lles_de_cerdanya,ll,45.53,54.3,80.11
europe_lau,Llimiana,llimiana,ll,46.62,57.34,69.64
europe_lau,Llobera,llobera,ll,64.73,69.65,59.1
europe_lau,"Lloar, El",lloar_el,ll,28.89,44.23,68.52
europe_lau,Llorac,llorac,ll,23.06,56.87,-120.24
europe_lau,Llorenç del Penedès,llorenc_del_penedes,ll,45.81,76.18,3.67
europe_lau,Llano de Olmedo,llano_de_olmedo,ll,53.7,74.9,72.42
europe_lau,"Llanos de Aridane, Los",llanos_de_aridane_los,ll,22.63,55.41,89.92
europe_lau,Lledó,lledo,ll,42.97,62.63,64.38
europe_lau,Llamas de la Ribera,llamas_de_la_ribera,ll,40.46,66.67,38.93
europe_lau,Llanera,llanera,ll,45.7,63.96,-10.18
europe_lau,Llanes,llanes,ll,25.04,62.57,-135.68
europe_lau,Llauro,llauro,ll,52.05,59.2,43.83
europe_lau,Llo,llo,ll,36.58,77.35,78.96
europe_lau,Llupia,llupia,ll,52.92,71.19,58.96
