name_clean,name_real
zaluzi,Záluží
zakolany,Zákolany
zajezd,Zájezd
zasmuky,Zásmuky
zabori_nad_labem,Záboří nad Labem
zalezlice,Zálezlice
zahornice,Záhornice
zapy,Zápy
zaryby,Záryby
zabori,Záboří
zavraty,Závraty
zahori,Záhoří
zablati,Záblatí
zabrdi,Zábrdí
zalezly,Zálezly
zalsi,Zálší
zachlumi,Záchlumí
zadub_zavisin,Zádub-Závišín
zaluzice,Zálužice
zakupy,Zákupy
zasada,Zásada
zamosti_blata,Zámostí-Blata
zabrodi,Zábrodí
zamel,Záměl
zabrezi_recice,Zábřezí-Řečice
zajezdec,Zájezdec
zadoli,Zádolí
zamrsk,Zámrsk
zarecka_lhota,Zářecká Lhota
zaborna,Záborná
zarubice,Zárubice
zavist,Závist
zalesna_zhor,Zálesná Zhoř
zalesi,Zálesí
zamrsky,Zámrsky
zabestni_lhota,Zábeštní Lhota
zabreh,Zábřeh
zastrizly,Zástřizly
zarici,Záříčí
zahorovice,Záhorovice
zadverice_rakova,Zádveřice-Raková
zator,Zátor
zavisice,Závišice
zavada,Závada
zamoly,Zámoly
zanka,Zánka
zador,Zádor
zakany,Zákány
zakanyfalu,Zákányfalu
zavod,Závod
zadorfalva,Zádorfalva
zahony,Záhony
zakanyszek,Zákányszék
zahorie_vojensky_obvod,Záhorie (vojenský obvod)
zahorska_ves,Záhorská Ves
zalesie,Zálesie
zaskalie,Záskalie
zariecie,Záriečie
zakopcie,Zákopčie
zazriva,Zázrivá
zavazna_poruba,Závažná Poruba
zaborie,Záborie
zakamenne,Zákamenné
zabiedovo,Zábiedovo
zavadka_nad_hronom,Závadka nad Hronom
zahorce,Záhorce
zavadka,Závadka
zaborske,Záborské
zahradne,Záhradné
zamutov,Zámutov
zadiel,Zádiel
zahor,Záhor
