name_clean,name_real
k_rnalovo,Кърналово
k_rlanovo,Кърланово
k_rpelevo,Кърпелево
k_pinovo,Къпиново
k_rsalevo,Кършалево
k_rcovsko,Кърчовско
k_klica,Къклица
k_rdzali,Кърджали
