category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Hirschbach im Mühlkreis,hirschbach_im_muhlkreis,hi,36.2,62.71,83.56
europe_lau,Hinterstoder,hinterstoder,hi,54.55,71.47,65.67
europe_lau,Hingstheide,hingstheide,hi,44.84,66.48,59.52
europe_lau,Hirm,hirm,hi,57.16,70.1,75.7
europe_lau,Hitzhusen,hitzhusen,hi,59.36,71.03,55.71
europe_lau,"Hildesheim, Stadt",hildesheim_stadt,hi,61.3,66.01,36.86
europe_lau,Hilgermissen,hilgermissen,hi,57.87,63.64,77.77
europe_lau,Hipstedt,hipstedt,hi,39.98,47.41,57.45
europe_lau,Hillerse,hillerse,hi,49.02,62.89,57.77
europe_lau,"Hilchenbach, Stadt",hilchenbach_stadt,hi,45.44,63.88,-8.16
europe_lau,"Hirschhorn (Neckar), Stadt",hirschhorn_neckar_stadt,hi,46.73,64.29,23.7
europe_lau,Himmelpforten,himmelpforten,hi,31.74,52.97,94.23
europe_lau,Himbergen,himbergen,hi,59.43,68.96,58.64
europe_lau,Hinte,hinte,hi,57.62,68.52,35
europe_lau,Hilkenbrook,hilkenbrook,hi,40.64,53.97,86.36
europe_lau,"Hitzacker (Elbe), Stadt",hitzacker_elbe_stadt,hi,33.33,68.06,23.41
europe_lau,Hittbergen,hittbergen,hi,29.91,62.93,12.74
europe_lau,"Hilden, Stadt",hilden_stadt,hi,67.81,75.22,56.33
europe_lau,Hiddenhausen,hiddenhausen,hi,67.18,73.55,51.05
europe_lau,Hille,hille,hi,51.77,67.93,81.25
europe_lau,Hirzenhain,hirzenhain,hi,39.87,45.41,68.71
europe_lau,Hilgenroth,hilgenroth,hi,50.28,77.22,-9.69
europe_lau,Hirz-Maulsbach,hirz_maulsbach,hi,36.46,58,94.56
europe_lau,"Hilders, Marktgemeinde",hilders_marktgemeinde,hi,50.44,66.22,39.23
europe_lau,Hintersee,hintersee,hi,65.4,72.06,62.32
europe_lau,Hilter am Teutoburger Wald,hilter_am_teutoburger_wald,hi,47.2,62.69,74.44
europe_lau,Hilscheid,hilscheid,hi,26.14,46.47,-64.63
europe_lau,Hintertiefenbach,hintertiefenbach,hi,59.52,72.14,75.27
