category,name,slug,prefix,roundness,rectangularity,mobile_fit
austria_municipalities,Arbesbach,arbesbach,ar,43.1,63.18,48.19
austria_municipalities,Arbing,arbing,ar,64.22,65.54,57.5
austria_municipalities,Ardagger,ardagger,ar,42.9,59.52,14.01
austria_municipalities,Ardning,ardning,ar,61.95,69.4,42.72
austria_municipalities,Arnfels,arnfels,ar,33.9,46.94,23.52
austria_municipalities,Arnoldstein,arnoldstein,ar,41.41,54.7,8.82
austria_municipalities,Arnreit,arnreit,ar,48.83,66.54,-16.55
austria_municipalities,Arriach,arriach,ar,54.19,68.38,38.09
austria_municipalities,Artstetten-Pöbring,artstetten_pobring,ar,42.05,63.12,13.67
austria_municipalities,Arzl im Pitztal,arzl_im_pitztal,ar,30.93,46.55,54.04
