name_clean,name_real
donnerskirchen,Donnerskirchen
dorfstetten,Dorfstetten
dobersberg,Dobersberg
dorf_an_der_pram,Dorf an der Pram
dorfbeuern,Dorfbeuern
dorfgastein,Dorfgastein
dobl_zwaring,Dobl-Zwaring
doren,Doren
dornbirn,Dornbirn
dour,Dour
donceel,Donceel
doische,Doische
dorf,Dorf
dotzigen,Dotzigen
doppleschwand,Doppleschwand
dornach,Dornach
domat_number_ems,Domat#Ems
domleschg,Domleschg
donat,Donat
dottikon,Dottikon
dozwil,Dozwil
dompierre_vd,Dompierre (VD)
donneloye,Donneloye
dorenaz,Dorénaz
dolni_kralovice,Dolní Kralovice
dolany,Dolany
doksy,Doksy
domanovice,Dománovice
dobrichov,Dobřichov
dolni_chvatliny,Dolní Chvatliny
doubravcice,Doubravčice
dobrovitov,Dobrovítov
dolni_pohled,Dolní Pohleď
dobren,Dobřeň
dolni_zimor,Dolní Zimoř
dolni_berkovice,Dolní Beřkovice
dolany_nad_vltavou,Dolany nad Vltavou
dobrovice,Dobrovice
dolni_bousov,Dolní Bousov
dolni_krupa,Dolní Krupá
dolni_slivno,Dolní Slivno
domousnice,Domousnice
dolni_stakory,Dolní Stakory
doubravicka,Doubravička
dobsin,Dobšín
dobsice,Dobšice
dobrejovice,Dobřejovice
doubek,Doubek
dobrocovice,Dobročovice
dobroviz,Dobrovíz
dobric,Dobříč
dobrichovice,Dobřichovice
dolni_brezany,Dolní Břežany
dobris,Dobříš
dolni_hbity,Dolní Hbity
dobra_voda_u_ceskych_budejovic,Dobrá Voda u Českých Budějovic
doubravice,Doubravice
dolni_bukovsko,Dolní Bukovsko
doudleby,Doudleby
dolni_dvoriste,Dolní Dvořiště
dolni_trebonin,Dolní Třebonín
donov,Doňov
dobrohost,Dobrohošť
dolni_pena,Dolní Pěna
dolni_zdar,Dolní Žďár
domanin,Domanín
dobev,Dobev
dolni_novosedly,Dolní Novosedly
dobronice_u_bechyne,Dobronice u Bechyně
dolni_horice,Dolní Hořice
dolni_hrachovice,Dolní Hrachovice
domazlice,Domažlice
dobrsin,Dobršín
domoraz,Domoraz
dolce,Dolce
dobrany,Dobřany
dolni_lukavice,Dolní Lukavice
dolni_bela,Dolní Bělá
dolni_hradiste,Dolní Hradiště
dobriv,Dobřív
dolni_zandov,Dolní Žandov
doupovske_hradiste,Doupovské Hradiště
dolni_rychnov,Dolní Rychnov
dolni_nivy,Dolní Nivy
doubice,Doubice
dobrna,Dobrná
dolni_habartice,Dolní Habartice
dobkovice,Dobkovice
dolni_podluzi,Dolní Podluží
dolni_poustevna,Dolní Poustevna
domasin,Domašín
dolanky_nad_ohri,Dolánky nad Ohří
dobrin,Dobříň
doksany,Doksany
dobromerice,Dobroměřice
domousice,Domoušice
dolni_zalezly,Dolní Zálezly
dolni_rasnice,Dolní Řasnice
dobrenice,Dobřenice
dohalice,Dohalice
dolni_prim,Dolní Přím
dolni_lochov,Dolní Lochov
dobra_voda_u_horic,Dobrá Voda u Hořic
dolni_radechova,Dolní Radechová
dobre,Dobré
dobruska,Dobruška
doudleby_nad_orlici,Doudleby nad Orlicí
dolni_brusnice,Dolní Brusnice
dolni_branna,Dolní Branná
dolni_dvur,Dolní Dvůr
dolni_kalna,Dolní Kalná
dolni_lanov,Dolní Lánov
dolni_olesnice,Dolní Olešnice
dolni_bezdekov,Dolní Bezděkov
dolni_roven,Dolní Roveň
dolni_redice,Dolní Ředice
dolni_ujezd,Dolní Újezd
dobrikov,Dobříkov
dolni_cermna,Dolní Čermná
dolni_dobrouc,Dolní Dobrouč
dolni_morava,Dolní Morava
dolni_sokolovec,Dolní Sokolovec
dolni_mesto,Dolní Město
dobronin,Dobronín
dobroutov,Dobroutov
dolni_cerekev,Dolní Cerekev
dolni_vilimec,Dolní Vilímeč
doupe,Doupě
dobra_voda_u_pacova,Dobrá Voda u Pacova
dobra_voda,Dobrá Voda
dolni_lazany,Dolní Lažany
dolni_vilemovice,Dolní Vilémovice
domamil,Domamil
dolni_hermanice,Dolní Heřmanice
dolni_libochova,Dolní Libochová
dolni_rozinka,Dolní Rožínka
doubravice_nad_svitavou,Doubravice nad Svitavou
dolni_kounice,Dolní Kounice
domasov,Domašov
dolni_loucky,Dolní Loučky
doubravnik,Doubravník
dobre_pole,Dobré Pole
dolni_dunajovice,Dolní Dunajovice
dolni_vestonice,Dolní Věstonice
dolni_bojanovice,Dolní Bojanovice
dobrockovice,Dobročkovice
dobelice,Dobelice
dobrinsko,Dobřínsko
dolenice,Dolenice
dolni_dubnany,Dolní Dubňany
domasov_nad_bystrici,Domašov nad Bystřicí
domasov_u_sternberka,Domašov u Šternberka
doloplazy,Doloplazy
dobrochov,Dobrochov
dobromilice,Dobromilice
dobrcice,Dobrčice
domazelice,Domaželice
dolni_tesice,Dolní Těšice
dolni_netcice,Dolní Nětčice
dolni_studenky,Dolní Studénky
dolni_nemci,Dolní Němčí
dolni_becva,Dolní Bečva
dobrkovice,Dobrkovice
dolni_lhota,Dolní Lhota
doubravy,Doubravy
dolni_moravice,Dolní Moravice
dolni_lomna,Dolní Lomná
dobratice,Dobratice
dolni_tosanovice,Dolní Tošanovice
dobra,Dobrá
dolni_domaslavice,Dolní Domaslavice
doubrava,Doubrava
dolni_lutyne,Dolní Lutyně
dolni_benesov,Dolní Benešov
dolni_zivotice,Dolní Životice
dobroslavice,Dobroslavice
dobersdorf,Dobersdorf
dollerup,Dollerup
dollrottfeld,Dollrottfeld
dorstadt,Dorstadt
dohren,Dohren
dollern,Dollern
dornum,Dornum
dormagen,Dormagen
dorsten,Dorsten
dortmund,Dortmund
dornburg,Dornburg
dorsel,Dorsel
dorsheim,Dorsheim
dohr,Dohr
dommershausen,Dommershausen
dornholzhausen,Dornholzhausen
dodenburg,Dodenburg
dockendorf,Dockendorf
dockweiler,Dockweiler
dohm_lammersdorf,Dohm-Lammersdorf
dolgesheim,Dolgesheim
dorn_durkheim,Dorn-Dürkheim
donsieders,Donsieders
donzdorf,Donzdorf
dossenheim,Dossenheim
dobel,Dobel
dornstetten,Dornstetten
dornhan,Dornhan
donaueschingen,Donaueschingen
dogern,Dogern
dormettingen,Dormettingen
dotternhausen,Dotternhausen
dornstadt,Dornstadt
dollnstein,Dollnstein
dorfen,Dorfen
donaustauf,Donaustauf
dormitz,Dormitz
dombuhl,Dombühl
dormitzer_forst,Dormitzer Forst
dorfprozelten,Dorfprozelten
donnersdorf,Donnersdorf
donauworth,Donauwörth
dornstadt_linkersbaindt,Dornstadt-Linkersbaindt
doberlug_kirchhain,Doberlug-Kirchhain
dobbin_linstow,Dobbin-Linstow
dolgen_am_see,Dolgen am See
dorf_mecklenburg,Dorf Mecklenburg
dobbertin,Dobbertin
