category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Gosau,gosau,go,44.49,61.57,80.55
europe_lau,Göldenitz,goldenitz,go,49.66,58.77,50.57
europe_lau,Göttin,gottin,go,65.3,80.98,62.58
europe_lau,Goldebek,goldebek,go,52.32,70.72,66.19
europe_lau,Goldelund,goldelund,go,56.03,71.01,78.76
europe_lau,Gokels,gokels,go,45.02,60.98,66.81
europe_lau,Goosefeld,goosefeld,go,43.67,52.86,49.51
europe_lau,Goldwörth,goldworth,go,40.38,61.55,-7.98
europe_lau,Göhl,gohl,go,52.84,69.69,56.97
europe_lau,"Goslar, Stadt",goslar_stadt,go,31.32,49.91,28.07
europe_lau,"Göttingen, Stadt",gottingen_stadt,go,48.05,59.59,6.57
europe_lau,Gönnebek,gonnebek,go,48.76,67.47,16.08
europe_lau,Golmbach,golmbach,go,39.67,65.23,57.57
europe_lau,Gorxheimertal,gorxheimertal,go,38.17,66.48,26.7
europe_lau,Göming,goming,go,59.53,70.34,70.2
europe_lau,Gödenstorf,godenstorf,go,28.44,51.85,94.34
europe_lau,Göhrde,gohrde,go,46.02,57.33,23.01
europe_lau,Gorleben,gorleben,go,63.33,68.08,40.3
europe_lau,"Göhrde, gemfr. Gebiet",gohrde_gemfr_gebiet,go,55.7,64.45,21.86
europe_lau,Golling an der Salzach,golling_an_der_salzach,go,49.19,64.39,27.53
europe_lau,"Goch, Stadt",goch_stadt,go,56.59,59.8,63.4
europe_lau,Goldegg,goldegg,go,66.69,69.22,44.32
europe_lau,Göriach,goriach,go,30.43,76.66,89.3
europe_lau,Goldenstedt,goldenstedt,go,58.36,64.09,68.99
europe_lau,Gössendorf,gossendorf,go,38.53,71.56,94.7
europe_lau,Gönnersdorf,gonnersdorf,go,40.26,57.85,12.28
europe_lau,Gölenkamp,golenkamp,go,63.25,70.14,70.49
europe_lau,Gornhausen,gornhausen,go,57.06,64.97,51.78
europe_lau,Gösenroth,gosenroth,go,62.74,70.88,58.56
europe_lau,Gollenberg,gollenberg,go,64.21,72.86,56.69
europe_lau,Gödenroth,godenroth,go,61.29,67.33,68.09
europe_lau,Gondershausen,gondershausen,go,48.57,62.8,64.92
europe_lau,Gols,gols,go,30.2,58.88,74.24
europe_lau,Göllheim,gollheim,go,25.06,67.01,-6.97
europe_lau,Gonbach,gonbach,go,31.04,48.56,96.88
europe_lau,Görgeshausen,gorgeshausen,go,48.95,70.99,69.77
europe_lau,Gönnheim,gonnheim,go,38.88,53.57,32.03
europe_lau,Gondorf,gondorf,go,60,68.47,70.92
europe_lau,"Göppingen, Stadt",goppingen_stadt,go,25.95,40.06,66.86
europe_lau,Gondenbrett,gondenbrett,go,39.69,58.99,99.13
europe_lau,Gönnersdorf,gonnersdorf,go,23.49,55.05,-78.12
europe_lau,Göcklingen,gocklingen,go,57.49,75.18,-0.33
europe_lau,Gommersheim,gommersheim,go,46.86,77.9,-6.46
europe_lau,Gossersweiler-Stein,gossersweiler_stein,go,59.39,61.99,51.39
europe_lau,Gottenheim,gottenheim,go,63.92,85.81,28.62
europe_lau,Gosheim,gosheim,go,53.21,64.18,61.99
europe_lau,Gottmadingen,gottmadingen,go,54.72,69.68,32.24
europe_lau,Görwihl,gorwihl,go,41.23,61.38,99.73
europe_lau,Göggingen,goggingen,go,49.56,70.13,27.09
europe_lau,Gondelsheim,gondelsheim,go,54.26,69.37,46.59
europe_lau,Götzens,gotzens,go,30.85,54.32,93.06
europe_lau,Gomadingen,gomadingen,go,53.91,60.7,38.08
europe_lau,Gomaringen,gomaringen,go,41.87,56.53,76.64
europe_lau,Gotteszell,gotteszell,go,45.72,61,87.47
europe_lau,Gottfrieding,gottfrieding,go,34.73,54.27,98.42
europe_lau,Going am Wilden Kaiser,going_am_wilden_kaiser,go,45.11,64.55,94.44
europe_lau,Gottesgabe,gottesgabe,go,52.58,67.77,72.86
europe_lau,"Görlitz, Stadt",gorlitz_stadt,go,22.37,56.49,81.59
europe_lau,Görmin,gormin,go,51.37,56.87,63.15
europe_lau,Goseck,goseck,go,52.47,74.55,93.14
europe_lau,Gohrisch,gohrisch,go,40.71,63.36,99.59
europe_lau,"Gotha, Stadt",gotha_stadt,go,55.12,69.65,55.63
europe_lau,Görisried,gorisried,go,46.54,61.77,80.78
europe_lau,"Golßen, Stadt",golssen_stadt,go,39.17,54.98,3.67
europe_lau,Gorden-Staupitz,gorden_staupitz,go,34.22,47.85,-12.25
europe_lau,Görkwitz,gorkwitz,go,42.14,66.01,84.44
europe_lau,Göschitz,goschitz,go,38.12,61.4,28.08
europe_lau,Gössitz,gossitz,go,49.93,67.47,42.37
europe_lau,"Gommern, Stadt",gommern_stadt,go,43.8,67.44,21.31
europe_lau,Gösen,gosen,go,54.87,74.38,38.92
europe_lau,Golmsdorf,golmsdorf,go,46.48,70.08,85.02
europe_lau,Goldbeck,goldbeck,go,36.01,56.31,-28.27
europe_lau,Gooik,gooik,go,67.27,66.55,54.22
europe_lau,Goldisthal,goldisthal,go,44.9,54.08,43.86
europe_lau,Görsbach,gorsbach,go,36.43,81.04,-5.17
europe_lau,Gollenberg,gollenberg,go,60.43,66.81,77.33
europe_lau,Golzow,golzow,go,46.73,65.3,57.61
europe_lau,Göhren,gohren,go,42,64.19,66.92
europe_lau,Göllnitz,gollnitz,go,42.45,65.91,18.54
europe_lau,Göpfersdorf,gopfersdorf,go,60.06,72.42,66.55
europe_lau,"Gößnitz, Stadt",gossnitz_stadt,go,40.39,55.05,9.48
europe_lau,Gosen-Neu Zittau,gosen_neu_zittau,go,36.44,54.88,39.37
europe_lau,Gotarrendura,gotarrendura,go,64.44,74.96,39.38
europe_lau,Горна Малина,gorna_malina,go,60.07,63.44,59.29
europe_lau,Gordexola,gordexola,go,44.02,70.34,3.3
europe_lau,Gorliz,gorliz,go,46.55,58.65,86.97
europe_lau,Gomezserracín,gomezserracin,go,45.15,60.55,2.57
europe_lau,Горна Оряховица,gorna_orahovica,go,49.92,57.57,63.75
europe_lau,Gossau (ZH),gossau_zh,go,52.09,59.98,45.15
europe_lau,Gobernador,gobernador,go,34.53,53.35,16.77
europe_lau,Gójar,gojar,go,26.43,54.63,3.9
europe_lau,Gor,gor,go,47.89,64.65,39.48
europe_lau,Gorafe,gorafe,go,36.87,48.94,89.05
europe_lau,Gondiswil,gondiswil,go,53.93,64.64,79.06
europe_lau,Golosalvo,golosalvo,go,45.87,60.55,76.01
europe_lau,Gorga,gorga,go,33.44,58.38,-50.44
europe_lau,Gombrèn,gombren,go,53.47,75.58,54.01
europe_lau,"Gordo, El",gordo_el,go,50.05,55.45,42.31
europe_lau,Годеч,godec,go,56.68,69.49,56.64
europe_lau,"Goldkronach, St",goldkronach_st,go,61.52,72.49,38.89
europe_lau,Gornau/Erzgeb.,gornau_erzgeb,go,52.11,61.65,69.86
europe_lau,Gornsdorf,gornsdorf,go,43.76,61.91,77.28
europe_lau,Gochsheim,gochsheim,go,48.99,66.33,16.07
europe_lau,Gollhofen,gollhofen,go,50.24,65,-6.78
europe_lau,Golzow,golzow,go,37.25,44.9,54.9
europe_lau,Görzke,gorzke,go,40.12,62.52,-34.92
