category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Včelnička,vcelnicka,vc,40.13,66.96,99.06
europe_lau,Včelná,vcelna,vc,38.94,57.7,79.09
europe_lau,Včelákov,vcelakov,vc,60.49,72.16,57.12
europe_lau,Včelince,vcelince,vc,52.8,69.53,54.98
europe_lau,Vchynice,vchynice,vc,64.04,71.07,68.36
