name_clean,name_real
sevaz,Sévaz
severy,Sévery
senia_la,Sénia, La
sevry,Sévry
segry,Ségry
seris,Séris
sechin,Séchin
seligney,Séligney
semelay,Sémelay
sepeaux_saint_romain,Sépeaux-Saint Romain
sebecourt,Sébécourt
sebeville,Sébeville
senoville,Sénoville
sees,Sées
sevigny,Sévigny
sevis,Sévis
sery_les_mezieres,Séry-lès-Mézières
semeries,Sémeries
seranvillers_forenville,Séranvillers-Forenville
serifontaine,Sérifontaine
serevillers,Sérévillers
sery_magneval,Séry-Magneval
sericourt,Séricourt
secheval,Sécheval
sevigny_la_foret,Sévigny-la-Forêt
sevigny_waleppe,Sévigny-Waleppe
sechault,Séchault
sezanne,Sézanne
selestat,Sélestat
severac,Sévérac
segrie,Ségrie
serigne,Sérigné
sevignac,Sévignac
seglien,Séglien
sene,Séné
serent,Sérent
segur_le_chateau,Ségur-le-Château
serilhac,Sérilhac
serandon,Sérandon
serignac_sur_garonne,Sérignac-sur-Garonne
segalas,Ségalas
senestis,Sénestis
serignac_peboudou,Sérignac-Péboudou
sevignacq_meyracq,Sévignacq-Meyracq
seby,Séby
semeacq_blachon,Séméacq-Blachon
sevignacq,Sévignacq
seligne,Séligné
serigny,Sérigny
sereilhac,Séreilhac
segura,Ségura
segur,Ségur
sebazac_concoures,Sébazac-Concourès
sebrazac,Sébrazac
senergues,Sénergues
severac_d_aveyron,Sévérac d'Aveyron
senechas,Sénéchas
senarens,Sénarens
sedeilhac,Sédeilhac
segreville,Ségreville
segoufielle,Ségoufielle
semezies_cachan,Sémézies-Cachan
seailles,Séailles
serempuy,Sérempuy
segos,Ségos
serignan,Sérignan
serignac,Sérignac
senaillac_latronquiere,Sénaillac-Latronquière
senaillac_lauzes,Sénaillac-Lauzès
seniergues,Séniergues
segus,Ségus
semeac,Séméac
senac,Sénac
seron,Séron
serenac,Sérénac
semalens,Sémalens
segny,Ségny
secheras,Sécheras
senezergues,Sénezergues
segur_les_villas,Ségur-les-Villas
sederon,Séderon
sechilienne,Séchilienne
serezin_de_la_tour,Sérézin-de-la-Tour
seneujols,Séneujols
serezin_du_rhone,Sérézin-du-Rhône
seez,Séez
sevrier,Sévrier
seranon,Séranon
senas,Sénas
seguret,Séguret
serignan_du_comtat,Sérignan-du-Comtat
se,Sé
senye,Sénye
sersekszolos,Sérsekszőlős
senyo,Sényő
se_santa_maria_e_meixedo,Sé, Santa Maria e Meixedo
se_nova_santa_cruz_almedina_e_sao_bartolomeu,Sé Nova, Santa Cruz, Almedina e São Bartolomeu
se_e_sao_lourenco,Sé e São Lourenço
