name_clean,name_real
tosens,Tösens
torbel,Törbel
tonning,Tönning
tonisvorst,Tönisvorst
toging_a_inn,Töging a. Inn
topen,Töpen
tommelsdorf,Tömmelsdorf
tok,Tök
tortel,Törtel
torokbalint,Törökbálint
tokol,Tököl
toltestava,Töltéstava
tomord,Tömörd
tottos,Töttös
torokkoppany,Törökkoppány
torokszentmiklos,Törökszentmiklós
tomorkeny,Tömörkény
toreboda,Töreboda
