name_clean,name_real
novo_panicarevo,Ново Паничарево
novo_konomladi,Ново Кономлади
novo_delcevo,Ново Делчево
novo_hodzovo,Ново Ходжово
nova_lovca,Нова Ловча
novo_leski,Ново Лески
novo_botevo,Ново Ботево
nova_kamena,Нова Камена
nova_livada,Нова ливада
nova_nadezda,Нова Надежда
novoselane,Новоселяне
novi_ciflik,Нови чифлик
novo_selo,Ново село
novoselise,Новоселище
nocevo,Ночево
nova_mahala,Нова махала
novi_izvor,Нови извор
novakovo,Новаково
novo_zelezare,Ново Железаре
noevci,Ноевци
novacene,Новачене
nozarovo,Ножарово
novgrad,Новград
novo_b_rdo,Ново бърдо
novi_han,Нови хан
nova_bala_reka,Нова бяла река
novi_pazar,Нови пазар
novo_ankovo,Ново Янково
novosel,Новосел
nozarevo,Ножарево
nova_popina,Нова Попина
nova_cerna,Нова Черна
nova_zagora,Нова Загора
novoselec,Новоселец
novacevo,Новачево
novi_isk_r,Нови Искър
nova_sipka,Нова Шипка
novo_orahovo,Ново Оряхово
nova_v_rbovka,Нова Върбовка
novo_gradise,Ново градище
novacani,Новачани
nogaevci,Ногаевци
nov_istevnik,Нов Истевник
nov_karaorman,Нов Караорман
novo_selani,Ново Селани
novak,Новак
nova_maala,Нова Маала
novo_konsko,Ново Коњско
nov_dojran,Нов Дојран
novo_konarevo,Ново Коњарево
novo_zmirnovo,Ново Змирново
novoselani,Новоселани
norovo,Норово
nospal,Ношпал
novaci,Новаци
novo_lagovo,Ново Лагово
novake,Новаќе
nova_breznica,Нова Брезница
