name_clean,name_real
celigny,Céligny
cely,Cély
cere_la_ronde,Céré-la-Ronde
cesarville_dossainville,Césarville-Dossainville
cerilly,Cérilly
cezia,Cézia
ceron,Céron
cezy,Cézy
ceaux,Céaux
cerences,Cérences
cerans_foulletourte,Cérans-Foulletourte
cenac_et_saint_julien,Cénac-et-Saint-Julien
cezac,Cézac
cenac,Cénac
cerons,Cérons
cerizols,Cérizols
cepie,Cépie
cepet,Cépet
ceran,Céran
cezan,Cézan
cebazan,Cébazan
cenevieres,Cénevières
ceret,Céret
cezens,Cézens
ceaux_d_allegre,Céaux-d'Allègre
cebazat,Cébazat
cesarches,Césarches
cereste,Céreste
cegenydanyad,Cégénydányád
