name_clean,name_real
hornstein,Hornstein
horitschon,Horitschon
hohenthurn,Hohenthurn
hollenstein_an_der_ybbs,Hollenstein an der Ybbs
hof_am_leithaberge,Hof am Leithaberge
hohenau_an_der_march,Hohenau an der March
hohenruppersdorf,Hohenruppersdorf
hoheneich,Hoheneich
hohenwarth_muhlbach_am_manhartsberg,Hohenwarth-Mühlbach am Manhartsberg
hollabrunn,Hollabrunn
horn,Horn
hohenberg,Hohenberg
hofamt_priel,Hofamt Priel
hochleithen,Hochleithen
hofstetten_grunau,Hofstetten-Grünau
hochneukirchen_gschaidt,Hochneukirchen-Gschaidt
hochwolkersdorf,Hochwolkersdorf
hohe_wand,Hohe Wand
hollenthon,Hollenthon
hochburg_ach,Hochburg-Ach
hofkirchen_an_der_trattnach,Hofkirchen an der Trattnach
hofkirchen_im_traunkreis,Hofkirchen im Traunkreis
hohenzell,Hohenzell
hofkirchen_im_muhlkreis,Hofkirchen im Mühlkreis
holzhausen,Holzhausen
hof_bei_salzburg,Hof bei Salzburg
hollersbach_im_pinzgau,Hollersbach im Pinzgau
hofstatten_an_der_raab,Hofstätten an der Raab
hohentauern,Hohentauern
hochfilzen,Hochfilzen
hopfgarten_im_brixental,Hopfgarten im Brixental
hopfgarten_in_defereggen,Hopfgarten in Defereggen
holzgau,Holzgau
hohenweiler,Hohenweiler
hohenems,Hohenems
hove,Hove
hoogstraten,Hoogstraten
hoeilaart,Hoeilaart
hoegaarden,Hoegaarden
holsbeek,Holsbeek
houthulst,Houthulst
hooglede,Hooglede
horebeke,Horebeke
houthalen_helchteren,Houthalen-Helchteren
hoeselt,Hoeselt
honnelles,Honnelles
houffalize,Houffalize
hotton,Hotton
houyet,Houyet
hochfelden,Hochfelden
horgen,Horgen
hombrechtikon,Hombrechtikon
hofstetten_zh,Hofstetten (ZH)
homberg,Homberg
horrenbach_buchen,Horrenbach-Buchen
hofstetten_bei_brienz,Hofstetten bei Brienz
honau,Honau
horw,Horw
hochdorf,Hochdorf
hohenrain,Hohenrain
hospental,Hospental
holderbank_so,Holderbank (SO)
hochwald,Hochwald
