category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Synalov,synalov,sy,45.19,64.79,80.05
europe_lau,Synkov-Slemeno,synkov_slemeno,sy,29.4,53.77,-37.13
europe_lau,Syřenov,syrenov,sy,45.1,49.1,33.92
europe_lau,Syrovice,syrovice,sy,70.4,82.21,41.41
europe_lau,Syrovín,syrovin,sy,52,75.38,72.79
europe_lau,Syrov,syrov,sy,57.44,65.67,50.16
europe_lau,Sylt,sylt,sy,17.39,23,37.5
europe_lau,"Syke, Stadt",syke_stadt,sy,55.75,62.23,58.68
europe_lau,Syrgenstein,syrgenstein,sy,53.94,64.89,62.63
europe_lau,Sydower Fließ,sydower_fliess,sy,47.04,63.35,79.29
europe_lau,Syddjurs,syddjurs,sy,47.24,53.41,48.1
europe_lau,Sylvanès,sylvanes,sy,50.55,67.06,45.23
europe_lau,Sysmä,sysma,sy,51.02,59.98,69.12
europe_lau,Sy,sy,sy,57.01,72.73,31.19
europe_lau,Συριανοχώρι,syrianochori,sy,52.09,76.13,82.84
europe_lau,Σύγκραση,synkrase,sy,32.66,66.88,98.94
europe_lau,Sylvains-Lès-Moulins,sylvains_les_moulins,sy,34.03,50.49,70.73
europe_lau,Συκόπετρα,sykopetra,sy,54.6,68.16,39.63
europe_lau,Σύσκληπος,sysklepos,sy,55.25,76.85,43.86
europe_lau,Συνοικισμός Ανθούπολης,synoikismos_anthoupoles,sy,57.88,83.59,51.04
europe_lau,Syam,syam,sy,49.25,74.27,97.42
europe_lau,Syens,syens,sy,34.78,62.37,92.31
europe_lau,Syców,sycow,sy,58.19,70.19,33.84
europe_lau,Sytno,sytno,sy,59.76,70.2,60.4
europe_lau,Sypniewo,sypniewo,sy,50.29,68.54,54.69
europe_lau,Sýkořice,sykorice,sy,53.82,62.91,35.87
europe_lau,Syrovátka,syrovatka,sy,60.35,72.2,77.28
europe_lau,Sychrov,sychrov,sy,49.68,58.69,46.44
europe_lau,Sykkylven,sykkylven,sy,54.31,59.02,61.7
