category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Ulrichsberg,ulrichsberg,ul,48.81,63.95,40.76
europe_lau,Ulsnis,ulsnis,ul,41.03,61,74.96
europe_lau,"Ulrichstein, Stadt",ulrichstein_stadt,ul,59.1,68.45,43.83
europe_lau,"Ulmen, Stadt",ulmen_stadt,ul,47.43,60.97,40.81
europe_lau,Ulmet,ulmet,ul,31.27,58.7,-43.24
europe_lau,"Ulm, Universitätsstadt",ulm_universitatsstadt,ul,44.13,56.79,74.49
europe_lau,Uleila del Campo,uleila_del_campo,ul,45.09,68.15,84.58
europe_lau,Ullastrell,ullastrell,ul,36.19,53.9,36.07
europe_lau,Ultramort,ultramort,ul,48.97,72.92,87.26
europe_lau,Ullà,ulla,ul,64.91,73.52,27.36
europe_lau,Ullastret,ullastret,ul,61.03,69.1,40.68
europe_lau,Ulvila,ulvila,ul,42.77,64.06,-3.59
europe_lau,Ulmiz,ulmiz,ul,74.14,79.46,54.43
europe_lau,Ultzama,ultzama,ul,59.75,72.4,52.43
europe_lau,Ulldecona,ulldecona,ul,49.01,60.67,47.04
europe_lau,Ulldemolins,ulldemolins,ul,51.68,62.6,26.79
europe_lau,Ulea,ulea,ul,42.21,61.17,49.96
europe_lau,Úlehle,ulehle,ul,35.85,54.05,98.47
europe_lau,Ulrichskirchen-Schleinbach,ulrichskirchen_schleinbach,ul,47.06,60.23,44.61
europe_lau,Ully-Saint-Georges,ully_saint_georges,ul,51.23,59.64,68.48
europe_lau,Ullensvang,ullensvang,ul,54.05,66.99,66.66
europe_lau,Ulvik,ulvik,ul,32.16,48.22,-23.4
europe_lau,Ulanów,ulanow,ul,46.24,54.72,71.12
europe_lau,Ultimo/Ulten,ultimo_ulten,ul,50.31,75.25,31.72
europe_lau,Ullensaker,ullensaker,ul,59.15,74.22,84.92
europe_lau,Ułęż,ulez,ul,30.36,57.91,-14.9
europe_lau,Üllés,ulles,ul,51.59,73.43,30.99
europe_lau,Üllő,ullo,ul,54.65,70.88,65.13
europe_lau,Úlibice,ulibice,ul,45.17,59.5,45.32
europe_lau,Úľany nad Žitavou,ulany_nad_zitavou,ul,44.08,53.55,77.93
europe_lau,Ulme,ulme,ul,36.21,51.09,-10.83
europe_lau,Ulmi,ulmi,ul,26.98,44.98,-37.63
europe_lau,Ulieş,ulies,ul,57.77,62.47,60.28
europe_lau,Ulmu,ulmu,ul,44.81,69.35,93.98
europe_lau,Ulieşti,uliesti,ul,40.5,51.69,85.89
europe_lau,Ulmu,ulmu,ul,47,70.48,54.94
europe_lau,Uloža,uloza,ul,32.52,45.82,95.07
europe_lau,Ulič,ulic,ul,45.52,58.67,41.09
europe_lau,Uličské Krivé,ulicske_krive,ul,59.85,75.51,69.38
europe_lau,Ulmeni,ulmeni,ul,37.87,80.37,82.11
europe_lau,Ulricehamn,ulricehamn,ul,67.69,68.6,64.67
europe_lau,Ulmeni,ulmeni,ul,48.57,69.25,97.5
europe_lau,Ulmi,ulmi,ul,43.14,61.39,60.72
europe_lau,Ulma,ulma,ul,43.81,64.74,72.85
europe_lau,Ulà Tirso,ula_tirso,ul,27.85,49.89,39.46
europe_lau,Ulan-Majorat,ulan_majorat,ul,49.26,62.85,18.28
europe_lau,Úlice,ulice,ul,39.53,49.51,37.56
europe_lau,Ulhówek,ulhowek,ul,37.13,62.7,-38.49
europe_lau,Ulstein,ulstein,ul,27.75,49.51,94.07
europe_lau,Ulassai,ulassai,ul,23.69,35.37,94.56
