name_clean,name_real
haselgehr,Häselgehr
hautligen,Häutligen
harkingen,Härkingen
hagendorf,Hägendorf
hafelfingen,Häfelfingen
haggenschwil,Häggenschwil
hagglingen,Hägglingen
hamelhausen,Hämelhausen
hauslingen,Häuslingen
hartlingen,Härtlingen
hag_ehrsberg,Häg-Ehrsberg
hausern,Häusern
hahnichen,Hähnichen
haademeeste,Häädemeeste
hameenlinna_number_tavastehus,Hämeenlinna#Tavastehus
hameenkyro_number_tavastkyro,Hämeenkyrö#Tavastkyro
hassleholm,Hässleholm
harryda,Härryda
hallefors,Hällefors
harnosand,Härnösand
harjedalen,Härjedalen
