category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Zahrádka,zahradka,za,51.07,62.72,74.07
europe_lau,Zábrodí,zabrodi,za,46.8,62.62,72.88
europe_lau,Zaloňov,zalonov,za,47.83,57.01,46.26
europe_lau,Žáravice,zaravice,za,66.35,72.7,64.18
europe_lau,Záměl,zamel,za,32.42,49.82,-11.45
europe_lau,Záhoří,zahori,za,50.45,64.41,35.98
europe_lau,Záhorovice,zahorovice,za,34.71,65.21,93.11
europe_lau,Zakřany,zakrany,za,53.35,58.05,56.42
europe_lau,Zálesná Zhoř,zalesna_zhor,za,33.33,40.16,31.08
europe_lau,Zastávka,zastavka,za,60.68,79.02,63.27
europe_lau,Žabčice,zabcice,za,40.04,60.15,45.18
europe_lau,Žatčany,zatcany,za,42.61,61.24,37.18
europe_lau,Zaječí,zajeci,za,37.47,57.83,84.36
europe_lau,Zádveřice-Raková,zadverice_rakova,za,35.03,63.35,94.84
europe_lau,Závist,zavist,za,35.85,63.36,98.52
europe_lau,Žádovice,zadovice,za,38.16,64.84,71.42
europe_lau,Žarošice,zarosice,za,34.23,51.43,93.54
europe_lau,Zadní Vydří,zadni_vydri,za,42.75,63.22,38.2
europe_lau,Zástřizly,zastrizly,za,34.49,45.72,8.31
europe_lau,Žacléř,zacler,za,43.45,52.06,38.71
europe_lau,Zádolí,zadoli,za,45.32,68.04,40.29
europe_lau,Záchlumí,zachlumi,za,40.95,46.94,35.49
europe_lau,Zálší,zalsi,za,62.07,68.6,34.33
europe_lau,Zámrsk,zamrsk,za,55.92,68.95,36.57
europe_lau,Zářecká Lhota,zarecka_lhota,za,56.1,65.2,59.69
europe_lau,Žamberk,zamberk,za,49.61,58.75,47.67
europe_lau,Žampach,zampach,za,39.46,59.91,7.31
europe_lau,Záborná,zaborna,za,46.54,63.33,93.67
europe_lau,Žatec,zatec,za,55.66,66.84,74.76
europe_lau,Zahnašovice,zahnasovice,za,46.65,71.51,82.11
europe_lau,Záříčí,zarici,za,45.11,71,69.62
europe_lau,Žalkovice,zalkovice,za,40.81,66.39,-3.73
europe_lau,Zahrádka,zahradka,za,37.26,50.98,92.67
europe_lau,Zárubice,zarubice,za,49.96,67.82,87.13
europe_lau,Zašovice,zasovice,za,27.24,48.22,61.97
europe_lau,Záblatí,zablati,za,48.74,72.54,69.14
europe_lau,Zadní Zhořec,zadni_zhorec,za,25.77,66.28,-120.92
europe_lau,Zátor,zator,za,56.02,71.33,88.05
europe_lau,Záhoří,zahori,za,52.03,72.26,-12.6
europe_lau,Závraty,zavraty,za,71.49,82.73,57.94
europe_lau,Zálesí,zalesi,za,35.68,46.12,46.46
europe_lau,Zarpen,zarpen,za,46.3,62.74,33.18
europe_lau,Zaberfeld,zaberfeld,za,54.15,72.47,46.97
europe_lau,Zaisenhausen,zaisenhausen,za,59.76,68.25,73.11
europe_lau,Zachenberg,zachenberg,za,63.54,66.35,63.92
