category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Lysice,lysice,ly,39.68,59.48,17.63
europe_lau,Lysovice,lysovice,ly,62.51,71.71,75.54
europe_lau,Lykershausen,lykershausen,ly,72.67,74.34,38.58
europe_lau,Lyngby-Taarbæk,lyngby_taarbaek,ly,38.28,67.56,-47.58
europe_lau,Lyss,lyss,ly,48.61,72.78,80.88
europe_lau,Lyssach,lyssach,ly,47.64,70.69,31.54
europe_lau,"Lychen, Stadt",lychen_stadt,ly,39.71,53.14,89.37
europe_lau,Lyons-la-Forêt,lyons_la_foret,ly,33.38,55.18,-3.86
europe_lau,Lyas,lyas,ly,28.39,46.03,6.82
europe_lau,Ly-Fontaine,ly_fontaine,ly,72,79.06,52.43
europe_lau,Λύση,lyse,ly,30.02,43.95,77.31
europe_lau,Λυθράγκωμη,lythrankome,ly,30.25,59.28,95.33
europe_lau,Lynde,lynde,ly,30.36,61.14,25.02
europe_lau,Lys-lez-Lannoy,lys_lez_lannoy,ly,53.32,73.9,63.28
europe_lau,Lys-Haut-Layon,lys_haut_layon,ly,39.76,49.89,16.75
europe_lau,Lye,lye,ly,39.57,73.08,-49.96
europe_lau,Lys-Saint-Georges,lys_saint_georges,ly,54.93,66.33,66.61
europe_lau,Λύμπια,lympia,ly,51.18,64.32,26.52
europe_lau,Λυθροδόντας,lythrodontas,ly,48.28,70.47,77.91
europe_lau,Lysá nad Labem,lysa_nad_labem,ly,55.63,64.58,21.41
europe_lau,Lyon,lyon,ly,48.37,57.2,68.19
europe_lau,Λυσός,lysos,ly,38.36,59.5,-7.95
europe_lau,Lys,lys,ly,44.03,57.88,22.16
europe_lau,Lyoffans,lyoffans,ly,33.66,65.86,-2.67
europe_lau,Lys,lys,ly,58.81,69.89,68.81
europe_lau,Lyaud,lyaud,ly,59.79,75.96,26.06
europe_lau,Lyngdal,lyngdal,ly,20.4,47.9,86.48
europe_lau,Lyngen,lyngen,ly,23.87,55.91,80.72
europe_lau,Łysomice,lysomice,ly,32.85,59.79,-12.05
europe_lau,Łyse,lyse,ly,45.47,63.9,74.98
europe_lau,Lysá pod Makytou,lysa_pod_makytou,ly,34.9,57.08,95.39
europe_lau,Lysica,lysica,ly,39.93,60.4,40.17
europe_lau,Lycksele,lycksele,ly,41.35,64.37,90.85
europe_lau,Lysekil,lysekil,ly,33.66,65.35,93.99
europe_lau,Łyszkowice,lyszkowice,ly,46.76,54.48,56.4
europe_lau,Lyski,lyski,ly,40.98,53.52,11.62
