category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Gyhum,gyhum,gy,60.01,67.1,39.34
europe_lau,Gyé-sur-Seine,gye_sur_seine,gy,30.47,50.57,88.82
europe_lau,Gy-les-Nonains,gy_les_nonains,gy,56.05,66.42,48.76
europe_lau,Gye,gye,gy,35.74,61.88,96.58
europe_lau,Gy-en-Sologne,gy_en_sologne,gy,59.56,74.53,70.84
europe_lau,Γύψου,gypsou,gy,51.35,69.11,93.67
europe_lau,Gy,gy,gy,24.58,37.09,-11.69
europe_lau,Gy-l'Évêque,gy_l_eveque,gy,55.44,65.58,55.42
europe_lau,Gy,gy,gy,30.51,49.77,18.12
europe_lau,Gyulaj,gyulaj,gy,43.7,59.86,80.9
europe_lau,Gyékényes,gyekenyes,gy,42.81,59.28,50.06
europe_lau,Gyöngyösfalu,gyongyosfalu,gy,44.33,70.58,-4.99
europe_lau,Györköny,gyorkony,gy,61.78,70.79,59.83
europe_lau,Győrújbarát,gyorujbarat,gy,55.34,74.7,68.51
europe_lau,Gyulaháza,gyulahaza,gy,32.87,55.28,-48.5
europe_lau,Gyűrűs,gyurus,gy,49.97,83.62,99.44
europe_lau,Gyarmat,gyarmat,gy,52.26,69.9,61.52
europe_lau,Győrság,gyorsag,gy,40.06,58.26,92.97
europe_lau,Győrújfalu,gyorujfalu,gy,38.77,76.46,41.56
europe_lau,Győrladamér,gyorladamer,gy,15.09,55.39,76.75
europe_lau,Gyöngyöshalász,gyongyoshalasz,gy,56.76,66.7,44.15
europe_lau,Gyöngyöspata,gyongyospata,gy,34.57,50.01,99.46
europe_lau,Győrasszonyfa,gyorasszonyfa,gy,45.59,64.37,97.58
europe_lau,Gyöngyösoroszi,gyongyosoroszi,gy,25.35,79.39,93.92
europe_lau,Gyanógeregye,gyanogeregye,gy,54.55,65.1,63.4
europe_lau,Gyöngyösmellék,gyongyosmellek,gy,41.09,53.02,7.62
europe_lau,Gyenesdiás,gyenesdias,gy,28.33,58.16,87.49
europe_lau,Gyalóka,gyaloka,gy,33.6,88.71,44.36
europe_lau,Gyód,gyod,gy,27,61.56,78.79
europe_lau,Gyulakeszi,gyulakeszi,gy,68.82,77.47,55.1
europe_lau,Győrvár,gyorvar,gy,33.88,60.62,-45.17
europe_lau,Gyöngyöstarján,gyongyostarjan,gy,41.45,76.6,97.59
europe_lau,Gyöngyfa,gyongyfa,gy,32.89,68.04,85.06
europe_lau,Gyóró,gyoro,gy,34.16,60.64,-24.66
europe_lau,Gyugy,gyugy,gy,57.28,81.47,22.41
europe_lau,Gyula,gyula,gy,45.08,63.44,28.53
europe_lau,Györgytarló,gyorgytarlo,gy,53.84,82.8,-12.11
europe_lau,Gyöngyös,gyongyos,gy,24.12,46.9,93.88
europe_lau,Gyomaendrőd,gyomaendrod,gy,52.91,60.54,80.77
europe_lau,Gyöngyössolymos,gyongyossolymos,gy,40.1,61,99.49
europe_lau,Győrsövényház,gyorsovenyhaz,gy,35.21,45.29,59.29
europe_lau,Győrtelek,gyortelek,gy,24.87,52.9,92.99
europe_lau,Gyepükaján,gyepukajan,gy,60.97,69.07,59.09
europe_lau,Győröcske,gyorocske,gy,61.63,74.6,41.24
europe_lau,Gyermely,gyermely,gy,42.67,52.88,9.33
europe_lau,Gyügye,gyugye,gy,46.31,61.42,83.9
europe_lau,Gyüre,gyure,gy,36.24,75.73,18.43
europe_lau,Győrzámoly,gyorzamoly,gy,23.46,43.09,69.97
europe_lau,Győrszemere,gyorszemere,gy,44.51,57.93,77.65
europe_lau,Gyúró,gyuro,gy,48.96,59.99,57.5
europe_lau,Gyömrő,gyomro,gy,64.43,77.47,47.88
europe_lau,Gyönk,gyonk,gy,38.28,67.53,38.81
europe_lau,Györe,gyore,gy,47.4,64.98,87.87
europe_lau,Győr,gyor,gy,36.26,59.15,28.66
europe_lau,Gyál,gyal,gy,59.4,84.25,71.28
europe_lau,Gyömöre,gyomore,gy,48.16,62.69,26.28
europe_lau,Gyňov,gynov,gy,50.53,82.9,4.69
