name_clean,name_real
raklinovo,Раклиново
ravnec,Равнец
radojnovo,Радойново
raklica,Раклица
ravda,Равда
rakovskovo,Раковсково
razbojna,Разбойна
ravadinovo,Равадиново
ravna_gora,Равна гора
razlog,Разлог
rakitna,Ракитна
razdol,Раздол
rakovski,Раковски
radovci,Радовци
radevci,Радевци
radievo,Радиево
rajnovo,Райново
rajkova_mogila,Райкова могила
rabovo,Рабово
radovec,Радовец
razdel,Раздел
radlovci,Радловци
ranenci,Раненци
razdavica,Раждавица
rakovo,Раково
raska_grasica,Рашка Гращица
rastnik,Растник
rani_list,Рани лист
