name_clean,name_real
pottelsdorf,Pöttelsdorf
pottsching,Pöttsching
portschach_am_worthersee,Pörtschach am Wörthersee
pochlarn,Pöchlarn
poggstall,Pöggstall
polla,Pölla
potting,Pötting
pondorf,Pöndorf
polfing_brunn,Pölfing-Brunn
pols_oberkurzheim,Pöls-Oberkurzheim
polstal,Pölstal
pollauberg,Pöllauberg
pollau,Pöllau
poschendorf,Pöschendorf
politz,Pölitz
polich,Pölich
pornbach,Pörnbach
pocking,Pöcking
posing,Pösing
pottmes,Pöttmes
polchow,Pölchow
pohl,Pöhl
possneck,Pößneck
pormitz,Pörmitz
polzig,Pölzig
poide,Pöide
poytya,Pöytyä
pordefolde,Pördefölde
potrete,Pötréte
poloskefo,Pölöskefő
poloske,Pölöske
porboly,Pörböly
