name_clean,name_real
zagersdorf,Zagersdorf
zams,Zams
zandhoven,Zandhoven
zaventem,Zaventem
zadni_treban,Zadní Třebaň
zajecov,Zaječov
zalesany,Zalešany
zahorany,Zahořany
zaluzany,Zalužany
zavidov,Zavidov
zahaji,Zahájí
zahradky,Zahrádky
zahorcice,Zahorčice
zadni_stritez,Zadní Střítež
zavlekov,Zavlekov
zahradka,Zahrádka
zadni_chodov,Zadní Chodov
zabrusany,Zabrušany
zachrastany,Zachrašťany
zalonov,Zaloňov
zajecice,Zaječice
zadni_vydri,Zadní Vydří
zachotin,Zachotín
zajickov,Zajíčkov
zasovice,Zašovice
zadni_zhorec,Zadní Zhořec
zakrany,Zakřany
zastavka,Zastávka
zajeci,Zaječí
zahnasovice,Zahnašovice
zasova,Zašová
zarpen,Zarpen
zaberfeld,Zaberfeld
zaisenhausen,Zaisenhausen
zangberg,Zangberg
zachenberg,Zachenberg
zandt,Zandt
zapfendorf,Zapfendorf
zarnewanz,Zarnewanz
zarrendorf,Zarrendorf
zarrentin_am_schaalsee,Zarrentin am Schaalsee
zapel,Zapel
zahna_elster,Zahna-Elster
zahara,Zahara
zafarraya,Zafarraya
zagra,Zagra
zalamea_la_real,Zalamea la Real
zaidin,Zaidín
zaida_la,Zaida, La
zaragoza,Zaragoza
zapardiel_de_la_canada,Zapardiel de la Cañada
zapardiel_de_la_ribera,Zapardiel de la Ribera
zael,Zael
zarzosa_de_rio_pisuerga,Zarzosa de Río Pisuerga
zazuar,Zazuar
zamarra,Zamarra
zamayon,Zamayón
zarapicos,Zarapicos
zarza_de_pumareda_la,Zarza de Pumareda, La
zarzuela_del_monte,Zarzuela del Monte
zarzuela_del_pinar,Zarzuela del Pinar
zaratan,Zaratán
zarza_la,Zarza, La
zamora,Zamora
zafra_de_zancara,Zafra de Záncara
zafrilla,Zafrilla
zarza_de_tajo,Zarza de Tajo
zarzuela,Zarzuela
zaorejas,Zaorejas
zarzuela_de_jadraque,Zarzuela de Jadraque
zafra,Zafra
zahinos,Zahínos
zalamea_de_la_serena,Zalamea de la Serena
zarza_capilla,Zarza-Capilla
zarza_de_granadilla,Zarza de Granadilla
zarza_de_montanchez,Zarza de Montánchez
zarza_la_mayor,Zarza la Mayor
zas,Zas
zarzalejo,Zarzalejo
zabalza_zabaltza,Zabalza/Zabaltza
zalduondo,Zalduondo
zambrana,Zambrana
zaldibia,Zaldibia
zarautz,Zarautz
zaldibar,Zaldibar
zalla,Zalla
zaratamo,Zaratamo
zamudio,Zamudio
zarraton,Zarratón
zarzosa,Zarzosa
zarra,Zarra
zarbeling,Zarbeling
zaessingue,Zaessingue
zalana,Zalana
zapresic,Zaprešić
zabok,Zabok
zagorska_sela,Zagorska Sela
zadar,Zadar
zagvozd,Zagvozd
zadvarje,Zadvarje
zazablje,Zažablje
zagreb,Zagreb
zalaszegvar,Zalaszegvár
zalagyomoro,Zalagyömörő
zalaerdod,Zalaerdőd
zalameggyes,Zalameggyes
zalahalap,Zalahaláp
zalacsany,Zalacsány
zalaszentmarton,Zalaszentmárton
zalavar,Zalavár
zalaapati,Zalaapáti
zalakoveskut,Zalaköveskút
zalaszanto,Zalaszántó
zalabaksa,Zalabaksa
zalaszombatfa,Zalaszombatfa
zajk,Zajk
zalasarszeg,Zalasárszeg
zalaujlak,Zalaújlak
zalakomar,Zalakomár
zalakaros,Zalakaros
zalaszentjakab,Zalaszentjakab
zalaszentbalazs,Zalaszentbalázs
zalaszabar,Zalaszabar
zalamerenye,Zalamerenye
zalacseb,Zalacséb
zalaszentivan,Zalaszentiván
zalaistvand,Zalaistvánd
zalaszentlorinc,Zalaszentlőrinc
zalaigrice,Zalaigrice
zalaszentmihaly,Zalaszentmihály
zalahashagy,Zalaháshágy
zalaboldogfa,Zalaboldogfa
zalatarnok,Zalatárnok
zalalovo,Zalalövő
zalaegerszeg,Zalaegerszeg
zalaszentgyorgy,Zalaszentgyörgy
zalaszentlaszlo,Zalaszentlászló
zalaveg,Zalavég
zalaber,Zalabér
zalaszentgrot,Zalaszentgrót
zalata,Zaláta
zamardi,Zamárdi
zala,Zala
zalkod,Zalkod
zagyvaszanto,Zagyvaszántó
zarank,Zaránk
zabar,Zabar
zajta,Zajta
zagyvarekas,Zagyvarékas
zandobbio,Zandobbio
zanica,Zanica
zavattarello,Zavattarello
zambana,Zambana
zane,Zanè
zagarolo,Zagarolo
zapponeta,Zapponeta
zagarise,Zagarise
zaccanopoli,Zaccanopoli
zambrone,Zambrone
zafferana_etnea,Zafferana Etnea
zapyskis,Zapyškis
zarasai,Zarasai
zalves,Zalves
zaubes,Zaubes
zalenieku,Zaļenieku
zasas,Zasas
zalesjes,Zaļesjes
zanas,Zaņas
zantes,Zantes
zaltbommel,Zaltbommel
zandvoort,Zandvoort
zaanstad,Zaanstad
zawonia,Zawonia
zawidow,Zawidów
zagrodno,Zagrodno
zakrzewo,Zakrzewo
zalesie,Zalesie
zakrzowek,Zakrzówek
zakrzew,Zakrzew
zamosc,Zamość
zabor,Zabór
zadzim,Zadzim
zapolice,Zapolice
zabierzow,Zabierzów
zator,Zator
zawoja,Zawoja
zakliczyn,Zakliczyn
zakopane,Zakopane
zakroczym,Zakroczym
zareby_koscielne,Zaręby Kościelne
zaluski,Załuski
zatory,Zatory
zawidz,Zawidz
zabrodzie,Zabrodzie
zawadzkie,Zawadzkie
zarzecze,Zarzecze
zagorz,Zagórz
zarszyn,Zarszyn
zaklikow,Zaklików
zaleszany,Zaleszany
zabludow,Zabłudów
zawady,Zawady
zambrow,Zambrów
zawiercie,Zawiercie
zagnansk,Zagnańsk
zawichost,Zawichost
zalewo,Zalewo
zagorow,Zagórów
zaniemysl,Zaniemyśl
zambujal,Zambujal
zagon,Zagon
zam,Zam
zagar,Zagăr
zau_de_campie,Zau de Câmpie
zalau,Zalău
zalha,Zalha
zamostea,Zamostea
zajecar,Zaječar
zavino,Zavino
zasip,Zasip
zabocevo,Zabočevo
zali_breg,Zali Breg
zasap,Zasap
zacret,Začret
zadobrova,Zadobrova
zalog_pri_cerkljah,Zalog pri Cerkljah
zahrib,Zahrib
zakojca,Zakojca
zakriz,Zakriž
zagozdac,Zagozdac
zajcji_vrh,Zajčji Vrh
zapudje,Zapudje
zastava,Zastava
zasadi,Zasadi
zavrhek,Zavrhek
zagorica,Zagorica
zaborst_pri_dolu,Zaboršt pri Dolu
zagorica_pri_dolskem,Zagorica pri Dolskem
zajelse,Zajelše
zaborst,Zaboršt
zagorica_pri_rovah,Zagorica pri Rovah
zalog_pod_sv_trojico,Zalog pod Sv. Trojico
zadobje,Zadobje
zakobiljek,Zakobiljek
zapreval,Zapreval
zagojici,Zagojiči
zamusani,Zamušani
zagajski_vrh,Zagajski Vrh
zagradec_pri_grosupljem,Zagradec pri Grosupljem
zadlog,Zadlog
zavratec,Zavratec
zapotok,Zapotok
zabice,Zabiče
zajelsje,Zajelšje
zarecica,Zarečica
zarecje,Zarečje
zalci,Zalči
zaborst_pri_sentvidu,Zaboršt pri Šentvidu
zagradec,Zagradec
zavrtace,Zavrtače
zagorci,Zagorci
zagorica_nad_kamnikom,Zagorica nad Kamnikom
zajasovnik_del,Zajasovnik - del
zakal,Zakal
zavrh_pri_crnivcu,Zavrh pri Črnivcu
zagomila,Zagomila
zagora,Zagora
zajcje_polje,Zajčje Polje
zagrajec,Zagrajec
zabavlje,Zabavlje
zanigrad,Zanigrad
zazid,Zazid
zagorje,Zagorje
zabukovje,Zabukovje
zalog,Zalog
zabukovje_pri_raki,Zabukovje pri Raki
zaloke,Zaloke
zabrez,Zabrež
zamarkova,Zamarkova
zavrh,Zavrh
zagozd,Zagozd
zapodje,Zapodje
zagradisce,Zagradišče
zaplana_del,Zaplana - del
zavrh_pri_trojanah,Zavrh pri Trojanah
za_kalvarijo,Za Kalvarijo
zavrh_pod_smarno_goro,Zavrh pod Šmarno goro
zavrse,Završe
zalog_pri_kresnicah,Zalog pri Kresnicah
zalog_pri_moravcah,Zalog pri Moravčah
zadraga,Zadraga
zavodice,Zavodice
zalosce,Zalošče
zagrad_pri_otoccu,Zagrad pri Otočcu
zajcji_vrh_pri_stopicah,Zajčji Vrh pri Stopičah
zasavci,Zasavci
zagrad,Zagrad
zavrate,Zavrate
zadnja_vas,Zadnja vas
zalose,Zaloše
zapuze,Zapuže
