category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Kirchham,kirchham,ki,46.72,56.42,35.7
europe_lau,Kirchdorf an der Krems,kirchdorf_an_der_krems,ki,61.14,79.45,45.73
europe_lau,Kirchberg-Thening,kirchberg_thening,ki,38.3,60.04,-19.73
europe_lau,Kirchberg ob der Donau,kirchberg_ob_der_donau,ki,56.62,66.33,80.23
europe_lau,"Kiel, Landeshauptstadt",kiel_landeshauptstadt,ki,35.21,50.29,97.23
europe_lau,Kirchdorf am Inn,kirchdorf_am_inn,ki,46.55,68.3,58.46
europe_lau,Kirchheim im Innkreis,kirchheim_im_innkreis,ki,33.98,59.58,47.31
europe_lau,Kiebitzreihe,kiebitzreihe,ki,58.4,75.37,15.2
europe_lau,Kittlitz,kittlitz,ki,35.7,55.79,89.4
europe_lau,Kirchbarkau,kirchbarkau,ki,48.28,60.49,80.22
europe_lau,Kirchnüchel,kirchnuchel,ki,53.85,69.53,73.35
europe_lau,Kirchschlag bei Linz,kirchschlag_bei_linz,ki,33.01,62.23,89.44
europe_lau,Kissenbrück,kissenbruck,ki,46.53,67,-10.15
europe_lau,Kirchdorf,kirchdorf,ki,51.57,49.47,53.54
europe_lau,Kisdorf,kisdorf,ki,39.94,65.31,-46.81
europe_lau,Kirchbrak,kirchbrak,ki,51.65,69.48,85.42
europe_lau,Kirchtimke,kirchtimke,ki,43.54,67.72,43.23
europe_lau,Kirchwalsede,kirchwalsede,ki,59.04,67.85,30.31
europe_lau,Kirchlinteln,kirchlinteln,ki,39.92,58.38,99.54
europe_lau,Kirchgellersen,kirchgellersen,ki,31.63,44.11,83.61
europe_lau,Kirchlengern,kirchlengern,ki,38.69,56.75,86.98
europe_lau,"Kierspe, Stadt",kierspe_stadt,ki,51.18,70.71,33.37
europe_lau,Kirchhundem,kirchhundem,ki,39.26,60.74,-22.54
europe_lau,Kiedrich,kiedrich,ki,29.4,55.45,86.26
europe_lau,Kircheib,kircheib,ki,59.57,68.35,59.28
europe_lau,"Kirchen (Sieg), Stadt",kirchen_sieg_stadt,ki,32.04,51.81,54.73
europe_lau,Kirchsahr,kirchsahr,ki,58.64,70.76,65.96
europe_lau,"Kirchhain, Stadt",kirchhain_stadt,ki,55.85,61.22,55.86
europe_lau,"Kirtorf, Stadt",kirtorf_stadt,ki,51.48,57.76,63.97
europe_lau,Kirchheim,kirchheim,ki,49.95,61.81,53.15
europe_lau,Kirchseelte,kirchseelte,ki,47.84,57.71,87.13
europe_lau,Kinderbeuern,kinderbeuern,ki,47.92,67.56,82.03
europe_lau,Kirschweiler,kirschweiler,ki,40.21,63.85,75.32
europe_lau,Kirchwald,kirchwald,ki,50.96,70.27,1.75
europe_lau,Kitzeck im Sausal,kitzeck_im_sausal,ki,33.74,47.41,70.1
europe_lau,Kittsee,kittsee,ki,44.79,52.47,53.66
europe_lau,"Kirchberg (Hunsrück), Stadt",kirchberg_hunsruck_stadt,ki,41.92,59.81,75.07
europe_lau,Kisselbach,kisselbach,ki,71.54,73.24,58.94
europe_lau,"Kirn, Stadt",kirn_stadt,ki,37.6,47.6,53.17
europe_lau,Kirschroth,kirschroth,ki,52.05,58.28,68.16
europe_lau,Kirburg,kirburg,ki,50.19,56.75,67.37
europe_lau,"Kirchheimbolanden, Stadt",kirchheimbolanden_stadt,ki,34.83,49.02,-9.52
europe_lau,Kirsbach,kirsbach,ki,39.61,57.41,3.46
europe_lau,Kirf,kirf,ki,38.73,58.98,-16.65
europe_lau,Kindenheim,kindenheim,ki,51.02,71.33,30.83
europe_lau,Kirchheim an der Weinstraße,kirchheim_an_der_weinstrasse,ki,46.65,70.09,70.42
europe_lau,Kinheim,kinheim,ki,25.87,42.93,51.59
europe_lau,Kirchheim am Neckar,kirchheim_am_neckar,ki,33.37,40.82,38.54
europe_lau,Kindsbach,kindsbach,ki,37.57,72.67,-34.13
europe_lau,Kickeshausen,kickeshausen,ki,46.37,65.39,83.34
europe_lau,Kinzenburg,kinzenburg,ki,52.89,65.44,28.53
europe_lau,Kirchweiler,kirchweiler,ki,53.27,59.97,62.65
europe_lau,Kirrweiler,kirrweiler,ki,58.1,67.9,26.14
europe_lau,Kirrweiler (Pfalz),kirrweiler_pfalz,ki,42.57,68.55,6.84
europe_lau,Kindberg,kindberg,ki,44.82,63.01,93.92
europe_lau,Kirchberg an der Murr,kirchberg_an_der_murr,ki,53.06,68.18,25.01
europe_lau,Kirchardt,kirchardt,ki,63.63,80.69,60.85
europe_lau,"Kirchheim unter Teck, Stadt",kirchheim_unter_teck_stadt,ki,50.33,66.24,18.06
europe_lau,Kieselbronn,kieselbronn,ki,44.92,68.5,5.17
europe_lau,Kirchzarten,kirchzarten,ki,57.32,67.48,53.76
europe_lau,Kippenheim,kippenheim,ki,31.09,58.95,41.72
europe_lau,"Kirchberg an der Jagst, Stadt",kirchberg_an_der_jagst_stadt,ki,61.76,68.51,30.59
europe_lau,Kirchheim am Ries,kirchheim_am_ries,ki,57.16,70.22,47.37
europe_lau,Kirchentellinsfurt,kirchentellinsfurt,ki,45.49,60.62,71.33
europe_lau,Kirchbach-Zerlach,kirchbach_zerlach,ki,42.12,67.3,96.43
europe_lau,Kirchberg an der Raab,kirchberg_an_der_raab,ki,49.05,58.29,21.56
europe_lau,Kirchberg i.Wald,kirchberg_i_wald,ki,51.56,71.73,47.32
europe_lau,Kirchdorf i.Wald,kirchdorf_i_wald,ki,41.25,56.37,96.31
europe_lau,Kirchdorf a.Inn,kirchdorf_a_inn,ki,47.19,67.15,45.61
europe_lau,Kirchroth,kirchroth,ki,44.95,50.29,47.62
europe_lau,Kirchberg an der Iller,kirchberg_an_der_iller,ki,51.94,65.83,45.7
europe_lau,Kirchdorf an der Iller,kirchdorf_an_der_iller,ki,35.06,66.3,90.36
europe_lau,Kinsau,kinsau,ki,56.39,66.33,50.3
europe_lau,Kißlegg,kisslegg,ki,64.12,69.65,68.14
europe_lau,Kirchweidach,kirchweidach,ki,40.84,63.87,93.01
europe_lau,"Kirchseeon, M",kirchseeon_m,ki,39.7,56.69,10.55
europe_lau,"Kinding, M",kinding_m,ki,35.23,62.12,-36.15
europe_lau,"Kipfenberg, M",kipfenberg_m,ki,35.86,42.15,51.11
europe_lau,Kirchberg,kirchberg,ki,52.5,68.41,25.33
europe_lau,Kirchdorf a.d.Amper,kirchdorf_a_d_amper,ki,53.41,64.49,57.26
europe_lau,Kienberg,kienberg,ki,57.45,65.95,34.72
europe_lau,Kirchanschöring,kirchanschoring,ki,39.12,62.15,-3.25
europe_lau,Kirchbichl,kirchbichl,ki,28.71,33.47,67.85
europe_lau,Kirchdorf,kirchdorf,ki,45.72,58.85,80.66
europe_lau,Kirchham,kirchham,ki,45.1,70.56,16.2
europe_lau,"Kirchenthumbach, M",kirchenthumbach_m,ki,46.8,56.85,55.62
europe_lau,Kirchdorf,kirchdorf,ki,54.61,60.05,44.7
