name_clean,name_real
gattendorf,Gattendorf
gallizien,Gallizien
gars_am_kamp,Gars am Kamp
gaubitsch,Gaubitsch
gaweinstal,Gaweinstal
gaaden,Gaaden
gablitz,Gablitz
gaming,Gaming
gastern,Gastern
gallspach,Gallspach
gaspoltshofen,Gaspoltshofen
gaflenz,Gaflenz
garsten,Garsten
gallneukirchen,Gallneukirchen
gampern,Gampern
gabersdorf,Gabersdorf
gamlitz,Gamlitz
gaishorn_am_see,Gaishorn am See
gasen,Gasen
gaal,Gaal
galtur,Galtür
gaimberg,Gaimberg
gallzein,Gallzein
gaschurn,Gaschurn
gaissau,Gaißau
galmaarden,Galmaarden
gavere,Gavere
ganshoren,Ganshoren
gals,Gals
gampelen,Gampelen
galgenen,Galgenen
galmiz,Galmiz
gais,Gais
gaiserwald,Gaiserwald
gams,Gams
gansingen,Gansingen
gachnang,Gachnang
gambarogno,Gambarogno
gampel_bratsch,Gampel-Bratsch
gaushorn,Gaushorn
garding,Garding
galmsbull,Galmsbüll
gammelby,Gammelby
garbsen,Garbsen
gandesbergen,Gandesbergen
garlstorf,Garlstorf
garstedt,Garstedt
gartow,Gartow
garrel,Garrel
ganderkesee,Ganderkesee
gangelt,Gangelt
galenberg,Galenberg
gamlen,Gamlen
gappenach,Gappenach
gackenbach,Gackenbach
gau_heppenheim,Gau-Heppenheim
gau_odernheim,Gau-Odernheim
gau_bickelheim,Gau-Bickelheim
gabsheim,Gabsheim
gau_weinheim,Gau-Weinheim
gaugrehweiler,Gaugrehweiler
gauersheim,Gauersheim
gau_bischofsheim,Gau-Bischofsheim
gau_algesheim,Gau-Algesheim
gammelshausen,Gammelshausen
gaildorf,Gaildorf
gaggenau,Gaggenau
gaiberg,Gaiberg
gailingen_am_hochrhein,Gailingen am Hochrhein
gaienhofen,Gaienhofen
gammertingen,Gammertingen
garching_a_d_alz,Garching a.d. Alz
gaissach,Gaißach
gaimersheim,Gaimersheim
gammelsdorf,Gammelsdorf
