category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Rohozná,rohozna,ro,67.35,69.57,65.34
europe_lau,Rozhraní,rozhrani,ro,55.2,73.53,32.58
europe_lau,Rozstání,rozstani,ro,50.35,62.48,47.82
europe_lau,Roitham,roitham,ro,51.53,61.47,45.7
europe_lau,Rožnov,roznov,ro,60.01,65.84,69.26
europe_lau,Rohozec,rohozec,ro,49.06,56.9,78.84
europe_lau,Rozseč nad Kunštátem,rozsec_nad_kunstatem,ro,51.55,68.21,86.71
europe_lau,Rozsíčka,rozsicka,ro,42.85,55.7,62.14
europe_lau,Rottenbach,rottenbach,ro,72.2,71.01,48.93
europe_lau,Rohovládova Bělá,rohovladova_bela,ro,53.61,63.27,64.71
europe_lau,Rohoznice,rohoznice,ro,60.8,76.97,65.48
europe_lau,Rokytno,rokytno,ro,37.55,59.63,-28.64
europe_lau,Rokytnice v Orlických horách,rokytnice_v_orlickych_horach,ro,49.57,54.48,52.7
europe_lau,Rokytnice nad Jizerou,rokytnice_nad_jizerou,ro,38.08,47.59,55.26
europe_lau,Roprachtice,roprachtice,ro,60.6,78.56,66.02
europe_lau,Rovensko pod Troskami,rovensko_pod_troskami,ro,43.74,57.25,64.62
europe_lau,Roztoky u Semil,roztoky_u_semil,ro,32.04,65.65,85.64
europe_lau,Roztoky u Jilemnice,roztoky_u_jilemnice,ro,42.12,65.42,93.84
europe_lau,Rosice,rosice,ro,38.46,46.55,55.26
europe_lau,Rozdrojovice,rozdrojovice,ro,39.9,70.14,66.19
europe_lau,Rosenau am Hengstpaß,rosenau_am_hengstpass,ro,40.65,53.77,80.41
europe_lau,Roßleithen,rossleithen,ro,33.61,48.82,81.73
europe_lau,Rohatec,rohatec,ro,32.84,63.11,8
europe_lau,Rodkov,rodkov,ro,45.76,59.08,43.24
europe_lau,Rohozná,rohozna,ro,66.85,73.18,73.89
europe_lau,Rozseč,rozsec,ro,34.98,55.91,-32.11
europe_lau,Rohr im Burgenland,rohr_im_burgenland,ro,62.14,70.71,57.2
