name_clean,name_real
zilina,Žilina
zizice,Žižice
zizelice,Žiželice
zidneves,Židněves
zitovlice,Žitovlice
zimutice,Žimutice
zihobce,Žihobce
zichovice,Žichovice
zivotice,Životice
zinkovy,Žinkovy
zihle,Žihle
zilov,Žilov
zidovice,Židovice
zitenice,Žitenice
zim,Žim
zivanice,Živanice
zichlinek,Žichlínek
zizkovo_pole,Žižkovo Pole
zirovnice,Žirovnice
zirov,Žirov
zidlochovice,Židlochovice
zivotice_u_noveho_jicina,Životice u Nového Jičína
ziezmariai,Žiežmariai
zidikai,Židikai
zirmunai,Žirmūnai
zitorada,Žitorađa
zitiste,Žitište
zizki,Žižki
zice,Žiče
zikarce,Žikarce
zirovski_vrh_sv_antona,Žirovski Vrh Sv. Antona
zirovski_vrh_sv_urbana,Žirovski Vrh Sv. Urbana
zirovnica,Žirovnica
zigon,Žigon
zibrse,Žibrše
zirovse,Žirovše
zihovo_selo,Žihovo selo
zigrski_vrh,Žigrski Vrh
zirje,Žirje
zihlava,Žihlava
ziganja_vas,Žiganja vas
ziri,Žiri
zirovski_vrh,Žirovski Vrh
zitkovci,Žitkovci
zimarice,Žimarice
ziberci,Žiberci
zitence,Žitence
zitna_radisa,Žitná-Radiša
zirany,Žirany
zitavce,Žitavce
ziharec,Žihárec
zikava,Žikava
zitavany,Žitavany
ziar,Žiar
zibritov,Žibritov
ziar_nad_hronom,Žiar nad Hronom
zipov,Žipov
