category,name,slug,prefix,roundness,rectangularity,mobile_fit
world_countries,Sierra Leone,sierra_leone,si,72.04,75.19,58.84
world_countries,Singapore,singapore,si,41.07,61.58,-18.59
world_countries,Sint-Maarten,sint_maarten,si,52.89,69.66,24.24
