name_clean,name_real
oud_turnhout,Oud-Turnhout
oud_heverlee,Oud-Heverlee
oudenburg,Oudenburg
oudenaarde,Oudenaarde
ouffet,Ouffet
oupeye,Oupeye
oudergem_number_auderghem,Oudergem#Auderghem
oulens_sous_echallens,Oulens-sous-Echallens
oubenice,Ouběnice
oucmanice,Oucmanice
oudolen,Oudoleň
oudrup,Oudrup
oue,Oue
oure,Oure
outrup,Outrup
outes,Outes
ourol,Ourol
outeiro_de_rei,Outeiro de Rei
ourense,Ourense
outokumpu,Outokumpu
oulainen,Oulainen
oulu_number_uleaborg,Oulu#Uleåborg
ourouer_les_bourdelins,Ourouer-les-Bourdelins
ouarville,Ouarville
ouerre,Ouerre
oulins,Oulins
oulches,Oulches
oucques_la_nouvelle,Oucques La Nouvelle
ouzouer_le_doyen,Ouzouer-le-Doyen
ouchamps,Ouchamps
ousson_sur_loire,Ousson-sur-Loire
oussoy_en_gatinais,Oussoy-en-Gâtinais
ouzouer_des_champs,Ouzouer-des-Champs
ouzouer_sous_bellegarde,Ouzouer-sous-Bellegarde
ouzouer_sur_trezee,Ouzouer-sur-Trézée
ouvrouer_les_champs,Ouvrouer-les-Champs
ouzouer_sur_loire,Ouzouer-sur-Loire
outarville,Outarville
ouges,Ouges
ougney_douvot,Ougney-Douvot
ouhans,Ouhans
ouvans,Ouvans
ougney,Ougney
ounans,Ounans
our,Our
oussieres,Oussières
ougny,Ougny
ouroux_en_morvan,Ouroux-en-Morvan
ouagne,Ouagne
oudan,Oudan
oulon,Oulon
ouge,Ouge
oudry,Oudry
ouroux_sous_le_bois_sainte_marie,Ouroux-sous-le-Bois-Sainte-Marie
ouroux_sur_saone,Ouroux-sur-Saône
ouanne,Ouanne
ouezy,Ouézy
ouffieres,Ouffières
ouilly_le_tesson,Ouilly-le-Tesson
ouistreham,Ouistreham
ouilly_du_houley,Ouilly-du-Houley
ouilly_le_vicomte,Ouilly-le-Vicomte
ouville,Ouville
ouainville,Ouainville
ourville_en_caux,Ourville-en-Caux
ouville_la_riviere,Ouville-la-Rivière
oudalle,Oudalle
ouville_l_abbaye,Ouville-l'Abbaye
oulches_la_vallee_foulon,Oulches-la-Vallée-Foulon
oulchy_la_ville,Oulchy-la-Ville
oulchy_le_chateau,Oulchy-le-Château
oudezeele,Oudezeele
oudeuil,Oudeuil
oursel_maison,Oursel-Maison
ourton,Ourton
outreau,Outreau
ouve_wirquin,Ouve-Wirquin
oust_marest,Oust-Marest
outrebois,Outrebois
outines,Outines
outrepont,Outrepont
oudincourt,Oudincourt
outremecourt,Outremécourt
ourches_sur_meuse,Ourches-sur-Meuse
oudrenne,Oudrenne
oudon,Oudon
oulmes,Oulmes
ouessant,Ouessant
ousse_suzan,Ousse-Suzan
ouillon,Ouillon
ousse,Ousse
ouzilly,Ouzilly
oust,Oust
ouveillan,Ouveillan
oupia,Oupia
ourdis_cotdoussan,Ourdis-Cotdoussan
ourdon,Ourdon
ouste,Ousté
ouzous,Ouzous
ourde,Ourde
oueilloux,Oueilloux
oursbelille,Oursbelille
outriaz,Outriaz
ourches,Ourches
oulles,Oulles
ouches,Ouches
ouides,Ouides
ouroux,Ouroux
oullins,Oullins
ouanary,Ouanary
ouangani,Ouangani
oughteragh,Oughteragh
oughterard,Oughterard
oughtmama,Oughtmama
oughterleague,Oughterleague
outrath,Outrath
oulx,Oulx
oude_i_jsselstreek,Oude IJsselstreek
oudewater,Oudewater
ouder_amstel,Ouder-Amstel
oud_beijerland,Oud-Beijerland
ouca,Ouca
ourique,Ourique
outeiro,Outeiro
ourenta,Ourentã
outeiro_da_corticada_e_arruda_dos_pisoes,Outeiro da Cortiçada e Arruda dos Pisões
oura,Oura
outeiro_seco,Outeiro Seco
ouseburn,Ouseburn
ouse_valley_and_ringmer,Ouse Valley and Ringmer
oundle,Oundle
oulton,Oulton
oulton_broad,Oulton Broad
