name_clean,name_real
evry_gregy_sur_yerre,Évry-Grégy-sur-Yerre
evecquemont,Évecquemont
evry,Évry
evillers,Évillers
evans,Évans
evette_salbert,Évette-Salbert
evrecy,Évrecy
evreux,Évreux
evergnicourt,Évergnicourt
evricourt,Évricourt
evin_malmaison,Évin-Malmaison
evigny,Évigny
evrange,Évrange
evaux_et_menil,Évaux-et-Ménil
evron,Évron
evaille,Évaillé
evran,Évran
evriguet,Évriguet
evellys,Évellys
evaux_les_bains,Évaux-les-Bains
evosges,Évosges
eveux,Éveux
evian_les_bains,Évian-les-Bains
evenos,Évenos
evisa,Évisa
evora_monte_santa_maria,Évora Monte (Santa Maria)
evora_sao_mamede_se_sao_pedro_e_santo_antao,Évora (São Mamede, Sé, São Pedro e Santo Antão)
evora_de_alcobaca,Évora de Alcobaça
