name_clean,name_real
menieres,Ménières
mezieres_fr,Mézières (FR)
mentrida,Méntrida
merida,Mérida
melida,Mélida
mery_sur_marne,Méry-sur-Marne
menerville,Ménerville
mericourt,Méricourt
mezieres_sur_seine,Mézières-sur-Seine
mezy_sur_seine,Mézy-sur-Seine
mere,Méré
medan,Médan
mereville,Méréville
merobert,Mérobert
meriel,Mériel
mery_sur_oise,Méry-sur-Oise
menetreol_sous_sancerre,Ménétréol-sous-Sancerre
menetreol_sur_sauldre,Ménétréol-sur-Sauldre
mereau,Méreau
mery_es_bois,Méry-ès-Bois
mery_sur_cher,Méry-sur-Cher
mereglise,Méréglise
merouville,Mérouville
mevoisins,Mévoisins
mezieres_au_perche,Mézières-au-Perche
mezieres_en_drouais,Mézières-en-Drouais
merigny,Mérigny
mezieres_en_brenne,Mézières-en-Brenne
meobecq,Méobecq
menetreols_sous_vatan,Ménétréols-sous-Vatan
mehers,Méhers
merinville,Mérinville
mezieres_en_gatinais,Mézières-en-Gâtinais
menestreau_en_villette,Ménestreau-en-Villette
mezieres_lez_clery,Mézières-lez-Cléry
menessaire,Ménessaire
menetreux_le_pitois,Ménétreux-le-Pitois
merey_sous_montrond,Mérey-sous-Montrond
merey_vieilley,Mérey-Vieilley
mesandans,Mésandans
mediere,Médière
metabief,Métabief
merona,Mérona
melecey,Mélecey
melisey,Mélisey
menetreuil,Ménetreuil
mezilles,Mézilles
mezire,Méziré
mery_bissieres_en_auge,Méry-Bissières-en-Auge
mezidon_vallee_d_auge,Mézidon Vallée d'Auge
menesqueville,Ménesqueville
menilles,Ménilles
mezieres_en_vexin,Mézières-en-Vexin
melicourt,Mélicourt
meautis,Méautis
medavy,Médavy
mehoudin,Méhoudin
menil_erreux,Ménil-Erreux
menil_gondouin,Ménil-Gondouin
menil_hermei,Ménil-Hermei
menil_hubert_sur_orne,Ménil-Hubert-sur-Orne
menil_vin,Ménil-Vin
menil_froger,Ménil-Froger
menil_hubert_en_exmes,Ménil-Hubert-en-Exmes
menerval,Ménerval
menonval,Ménonval
mesangueville,Mésangueville
melamare,Mélamare
mezy_moulins,Mézy-Moulins
mezieres_sur_oise,Mézières-sur-Oise
meteren,Méteren
merignies,Mérignies
meru,Méru
menevillers,Ménévillers
mery_la_bataille,Méry-la-Bataille
melicocq,Mélicocq
meneslies,Méneslies
merelessart,Mérélessart
mereaucourt,Méréaucourt
mericourt_l_abbe,Méricourt-l'Abbé
mericourt_en_vimeu,Méricourt-en-Vimeu
metigny,Métigny
mezerolles,Mézerolles
mezieres_en_santerre,Mézières-en-Santerre
meaulte,Méaulte
meharicourt,Méharicourt
menil_annelles,Ménil-Annelles
menil_lepinois,Ménil-Lépinois
mery_sur_seine,Méry-sur-Seine
mecringes,Mécringes
mery_premecy,Méry-Prémecy
mehoncourt,Méhoncourt
menil_la_tour,Ménil-la-Tour
menil_sur_saulx,Ménil-sur-Saulx
mecrin,Mécrin
meligny_le_grand,Méligny-le-Grand
meligny_le_petit,Méligny-le-Petit
menil_aux_bois,Ménil-aux-Bois
menil_la_horgne,Ménil-la-Horgne
megange,Mégange
metairies_saint_quirin,Métairies-Saint-Quirin
mecleuves,Mécleuves
memenil,Méménil
menarmont,Ménarmont
menil_sur_belvitte,Ménil-sur-Belvitte
medonville,Médonville
menil_en_xaintois,Ménil-en-Xaintois
menil_de_senones,Ménil-de-Senones
mesanger,Mésanger
mee,Mée
menil,Ménil
meral,Méral
mezangers,Mézangers
mezeray,Mézeray
mezieres_sur_ponthouin,Mézières-sur-Ponthouin
mezieres_sous_lavardin,Mézières-sous-Lavardin
megrit,Mégrit
merillac,Mérillac
medreac,Médréac
mezieres_sur_couesnon,Mézières-sur-Couesnon
meneac,Ménéac
medillac,Médillac
merignac,Mérignac
medis,Médis
menoire,Ménoire
merinchal,Mérinchal
measnes,Méasnes
menesplet,Ménesplet
merignas,Mérignas
mees,Mées
mezos,Mézos
mezin,Mézin
meharin,Méharin
meritein,Méritein
meracq,Méracq
menigoute,Ménigoute
merens_les_vals,Mérens-les-Vals
meras,Méras
merigon,Mérigon
mezerville,Mézerville
merial,Mérial
melagues,Mélagues
mejannes_le_clap,Méjannes-le-Clap
mejannes_les_ales,Méjannes-lès-Alès
merenvielle,Mérenvielle
merens,Mérens
merifons,Mérifons
merilheu,Mérilheu
mezens,Mézens
mezeriat,Mézériat
merignat,Mérignat
mezilhac,Mézilhac
meallet,Méallet
merindol_les_oliviers,Mérindol-les-Oliviers
mevouillon,Mévouillon
mezeres,Mézères
menetrol,Ménétrol
mery,Méry
mesigny,Mésigny
megevette,Mégevette
meolans_revel,Méolans-Revel
meailles,Méailles
mezel,Mézel
mereuil,Méreuil
meounes_les_montrieux,Méounes-lès-Montrieux
menerbes,Ménerbes
merindol,Mérindol
methamis,Méthamis
merges,Mérges
mera,Méra
mehtelek,Méhtelek
merk,Mérk
melykut,Mélykút
mehkerek,Méhkerék
mertola,Mértola
