name_clean,name_real
jubek,Jübek
juhnde,Jühnde
juchen,Jüchen
julich,Jülich
junkerath,Jünkerath
juterbog,Jüterbog
jurgenstorf,Jürgenstorf
jurgenshagen,Jürgenshagen
jubar,Jübar
juckelberg,Jückelberg
