category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Suchá Lhota,sucha_lhota,su,42.9,63.76,11.95
europe_lau,Suchý Důl,suchy_dul,su,33.09,52.31,79.4
europe_lau,Sudice,sudice,su,28.98,52.23,54.92
europe_lau,Suchý,suchy,su,45.58,53.77,56.31
europe_lau,Sulíkov,sulikov,su,43.65,78.7,-27.93
europe_lau,Suchá Loz,sucha_loz,su,65.19,77.91,67.94
europe_lau,Sušice,susice,su,55.5,66.26,57.55
europe_lau,Šumice,sumice,su,68.66,75.68,66.2
europe_lau,Sudoměřice,sudomerice,su,15.1,41.44,-6.38
europe_lau,Suchov,suchov,su,54.95,67.62,58.35
europe_lau,Suchovršice,suchovrsice,su,46.95,67.17,76.63
europe_lau,Sudislav nad Orlicí,sudislav_nad_orlici,su,44.62,53.45,44.67
europe_lau,Sudslava,sudslava,su,62.85,76.58,35.31
europe_lau,Suchá,sucha,su,56.83,66.98,42.28
europe_lau,Sulimov,sulimov,su,73.59,79.8,60.27
europe_lau,Sudice,sudice,su,53.38,63.57,64.1
europe_lau,Suchdol,suchdol,su,37.22,67.02,13.75
europe_lau,Šubířov,subirov,su,35.25,62.34,97.75
europe_lau,Sulkovec,sulkovec,su,53.3,71.89,81.5
europe_lau,Suchdol nad Odrou,suchdol_nad_odrou,su,48.55,66.94,64.5
europe_lau,Süderdeich,suderdeich,su,43.46,61.85,12.1
europe_lau,Süderhastedt,suderhastedt,su,51.14,61.86,53.93
europe_lau,Süderdorf,suderdorf,su,49.05,59.41,62.13
europe_lau,Süderheistedt,suderheistedt,su,42.05,67.12,43.97
europe_lau,Suchohrdly u Miroslavi,suchohrdly_u_miroslavi,su,42.75,63.21,14.78
europe_lau,Šumice,sumice,su,52.47,70.71,45.31
europe_lau,Šumná,sumna,su,45.94,61.88,25.39
europe_lau,Suben,suben,su,62.59,73,50.68
europe_lau,Süderende,suderende,su,51.03,69.9,32.78
europe_lau,Süderhöft,suderhoft,su,40.68,63,58.24
europe_lau,Süderlügum,suderlugum,su,37.04,52.61,13.71
europe_lau,Südermarsch,sudermarsch,su,44.8,67.6,29.23
europe_lau,Süsel,susel,su,65.87,65.28,57.54
europe_lau,Sülfeld,sulfeld,su,39.22,68,67.58
europe_lau,Süpplingen,supplingen,su,48.25,62.35,60.01
europe_lau,Süpplingenburg,supplingenburg,su,33.06,64.46,76.59
europe_lau,"Sulingen, Stadt",sulingen_stadt,su,50.94,60.28,31.72
europe_lau,Süderbrarup,suderbrarup,su,26.3,67.14,-127.04
europe_lau,Süderfahrenstedt,suderfahrenstedt,su,22.78,49.45,10.44
europe_lau,Süderhackstedt,suderhackstedt,su,67.72,75.19,36.79
europe_lau,Suthfeld,suthfeld,su,58.27,67.89,70.55
europe_lau,Südheide,sudheide,su,33.7,48.37,9.26
europe_lau,Süderau,suderau,su,38.47,70.31,30.68
europe_lau,Surwold,surwold,su,60.97,68.77,58.71
europe_lau,Sustrum,sustrum,su,25.53,66.1,-107.77
europe_lau,Suderburg,suderburg,su,61.93,72.1,69.57
europe_lau,Suhlendorf,suhlendorf,su,47.22,54.08,22.81
europe_lau,Südbrookmerland,sudbrookmerland,su,43.31,66.64,80.5
europe_lau,Südergellersen,sudergellersen,su,36.2,55.18,0.61
europe_lau,Südlohn,sudlohn,su,31.48,45.26,28.89
europe_lau,"Sundern (Sauerland), Stadt",sundern_sauerland_stadt,su,65.58,69.18,67.85
europe_lau,Sulzbach (Taunus),sulzbach_taunus,su,53.04,69.67,50.96
europe_lau,Sulzbach,sulzbach,su,50.66,61.88,41.61
europe_lau,Sülm,sulm,su,33.83,54,-28.39
europe_lau,Sulzbach,sulzbach,su,45.24,71.87,32.18
europe_lau,Sulzheim,sulzheim,su,52.73,67.93,85.6
europe_lau,"Süßen, Stadt",sussen_stadt,su,53.07,63.62,28.69
europe_lau,Sulzbachtal,sulzbachtal,su,32.18,51.3,-35.4
europe_lau,Sulzbach an der Murr,sulzbach_an_der_murr,su,65.65,68.34,70.41
europe_lau,"Sulzburg, Stadt",sulzburg_stadt,su,33.29,61.88,12.59
europe_lau,"Sulz am Neckar, Stadt",sulz_am_neckar_stadt,su,50.65,60.36,19.56
europe_lau,Sulzbach-Laufen,sulzbach_laufen,su,59.53,64.17,61.31
europe_lau,Sulzfeld,sulzfeld,su,53.5,69.36,70.83
europe_lau,Sulzemoos,sulzemoos,su,49.73,58.82,50.39
europe_lau,Surberg,surberg,su,48.67,65.06,41.34
europe_lau,Sulz,sulz,su,27.2,50.54,-0.09
europe_lau,"Sulzbach-Rosenberg, St",sulzbach_rosenberg_st,su,53.69,58.32,63.81
europe_lau,Sülzetal,sulzetal,su,67.4,68.5,46.46
europe_lau,Sülzfeld,sulzfeld,su,62.23,72.38,76.1
europe_lau,"Südliches Anhalt, Stadt",sudliches_anhalt_stadt,su,35.7,52.12,-0.28
europe_lau,Südharz,sudharz,su,47.01,61.01,54.93
europe_lau,"Sulzberg, M",sulzberg_m,su,45.6,57.85,51.08
europe_lau,"Sulzbach/ Saar, Stadt",sulzbach_saar_stadt,su,48.87,59.02,45.49
europe_lau,Sulza,sulza,su,48.8,75.61,59.31
europe_lau,"Suhl, Stadt",suhl_stadt,su,42.39,55.15,10.13
europe_lau,Sundhausen,sundhausen,su,54.5,73.88,10.22
europe_lau,Südeichsfeld,sudeichsfeld,su,50.98,58.07,59.56
europe_lau,Suflí,sufli,su,21.25,43.8,87.95
europe_lau,Sukarrieta,sukarrieta,su,25.83,64,-109.83
europe_lau,Susinos del Páramo,susinos_del_paramo,su,47.47,83.39,67.48
europe_lau,Сухиндол,suhindol,su,43.23,54.64,72.4
europe_lau,Subirats,subirats,su,38.04,54.12,15.6
europe_lau,Súria,suria,su,68.62,73.1,79.2
europe_lau,Sueras,sueras,su,50.78,68.41,40.83
europe_lau,Susqueda,susqueda,su,34.56,50.51,92.73
europe_lau,Суворово,suvorovo,su,62.58,65.49,48.85
europe_lau,Шумен,sumen,su,44.64,55.34,50.54
europe_lau,Sulzheim,sulzheim,su,48.52,59.41,35.88
europe_lau,Sukow-Levitzow,sukow_levitzow,su,61.57,65.46,78.34
europe_lau,"Sugenheim, M",sugenheim_m,su,33.33,56.49,-46.13
europe_lau,Süderholz,suderholz,su,40.32,57.93,14.55
europe_lau,Sundhagen,sundhagen,su,68.77,69.42,70.37
europe_lau,"Sulzthal, M",sulzthal_m,su,60.26,64.16,62.07
europe_lau,Sünching,sunching,su,63.17,70.06,53.29
europe_lau,Sulzdorf a.d.Lederhecke,sulzdorf_a_d_lederhecke,su,64.38,68.46,71.74
