name_clean,name_real
lisky,Líský
libeznice,Líbeznice
lisnice,Líšnice
lisina,Líšina
line,Líně
listany,Líšťany
lite,Líté
lisna,Líšná
lisny,Líšný
liskovice,Lískovice
lipa_nad_orlici,Lípa nad Orlicí
lipa,Lípa
lisek,Lísek
lijar,Líjar
linea_de_la_concepcion_la,Línea de la Concepción, La
