category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Dražeň,drazen,dr,40.99,55.6,81.54
europe_lau,Drásov,drasov,dr,58.17,69.69,71.94
europe_lau,Dříteč,dritec,dr,54.73,70.5,75.56
europe_lau,Dražovice,drazovice,dr,63.78,71.62,60.08
europe_lau,Drnovice,drnovice,dr,42.65,73.62,56.35
europe_lau,Drysice,drysice,dr,34.56,57.22,62.07
europe_lau,Drnholec,drnholec,dr,61.04,73.2,68.67
europe_lau,Drnovice,drnovice,dr,24.13,56,79.02
europe_lau,Držková,drzkova,dr,49.45,63.09,28.54
europe_lau,Dražůvky,drazuvky,dr,60.64,65.89,60.96
europe_lau,Drnovice,drnovice,dr,30.74,58.32,-19.63
europe_lau,Dřínov,drinov,dr,34.08,48.58,9.51
europe_lau,Drslavice,drslavice,dr,28.18,52.65,94.76
europe_lau,Drahenice,drahenice,dr,49.82,70.19,-15.66
europe_lau,Drahany,drahany,dr,52.9,64.79,70.29
europe_lau,Dřevnovice,drevnovice,dr,67.25,79.24,52.54
europe_lau,Drage,drage,dr,36.24,59.64,-46.91
europe_lau,Drahonín,drahonin,dr,44.36,75.19,93.03
europe_lau,Drage,drage,dr,34.76,50.73,73.89
europe_lau,Drelsdorf,drelsdorf,dr,46.57,70.83,-19.65
europe_lau,Draßburg,drassburg,dr,33.69,55.66,31.07
europe_lau,"Dransfeld, Stadt",dransfeld_stadt,dr,48.88,67.06,84.68
europe_lau,Drentwede,drentwede,dr,23.37,46.74,35.56
europe_lau,Dreggers,dreggers,dr,55.51,86.85,31.85
europe_lau,"Drakenburg, Flecken",drakenburg_flecken,dr,40.78,50.95,62.69
europe_lau,Drochtersen,drochtersen,dr,42.41,52.83,46.69
europe_lau,Drage,drage,dr,44.05,54.28,77.13
europe_lau,Drestedt,drestedt,dr,21.2,39.37,-47.32
europe_lau,"Drensteinfurt, Stadt",drensteinfurt_stadt,dr,36.43,61.17,73.4
europe_lau,"Drolshagen, Stadt",drolshagen_stadt,dr,58.63,69.74,76.61
europe_lau,"Dreieich, Stadt",dreieich_stadt,dr,46.35,56.27,70.48
europe_lau,Driedorf,driedorf,dr,46.47,54.1,38.01
europe_lau,Dreis,dreis,dr,40.27,61.12,24.43
europe_lau,Dreisen,dreisen,dr,38.75,62.33,38.43
europe_lau,Dreikirchen,dreikirchen,dr,47.32,61.93,69.4
europe_lau,Dreifelden,dreifelden,dr,60.81,69.21,32.67
europe_lau,Dreisbach,dreisbach,dr,31.57,56.68,-46.62
europe_lau,Drees,drees,dr,67.51,70.57,25.62
europe_lau,Draßmarkt,drassmarkt,dr,44.44,57,19.88
europe_lau,Drackenstein,drackenstein,dr,25.12,53.67,-46
europe_lau,Dreis-Brück,dreis_bruck,dr,65.04,68.37,48.82
europe_lau,Drachselsried,drachselsried,dr,57.44,72.97,47.7
europe_lau,Dragun,dragun,dr,42.97,65.79,19.51
europe_lau,Droyßig,droyssig,dr,49,62.55,15.23
europe_lau,Drogenbos,drogenbos,dr,19.64,43.1,94.21
europe_lau,Drei Gleichen,drei_gleichen,dr,64.45,65.62,75.4
europe_lau,Dreiheide,dreiheide,dr,41.92,62.65,-13.9
europe_lau,Drognitz,drognitz,dr,41.54,55.37,67.35
europe_lau,Drahnsdorf,drahnsdorf,dr,59.59,67.88,45.1
