name_clean,name_real
antau,Antau
andau,Andau
andlersdorf,Andlersdorf
angern_an_der_march,Angern an der March
annaberg,Annaberg
ansfelden,Ansfelden
andrichsfurt,Andrichsfurt
antiesenhofen,Antiesenhofen
andorf,Andorf
annaberg_lungotz,Annaberg-Lungötz
anif,Anif
anthering,Anthering
anger,Anger
angath,Angath
angerberg,Angerberg
anras,Anras
andelsbuch,Andelsbuch
antwerpen,Antwerpen
anzegem,Anzegem
anderlues,Anderlues
antoing,Antoing
anthisnes,Anthisnes
ans,Ans
anhee,Anhée
andenne,Andenne
anderlecht,Anderlecht
andelfingen,Andelfingen
andermatt,Andermatt
anwil,Anwil
andwil_sg,Andwil (SG)
andiast,Andiast
andeer,Andeer
anniviers,Anniviers
anieres,Anières
andelska_hora,Andělská Hora
anenska_studanka,Anenská Studánka
anderlingen,Anderlingen
andervenne,Andervenne
ankum,Ankum
anrochte,Anröchte
angelburg,Angelburg
antrifttal,Antrifttal
antweiler,Antweiler
andernach,Andernach
anschau,Anschau
anhausen,Anhausen
annweiler_am_trifels,Annweiler am Trifels
angelbachtal,Angelbachtal
anzing,Anzing
anzinger_forst,Anzinger Forst
andechs,Andechs
antdorf,Antdorf
annathaler_wald,Annathaler Wald
ansbach,Ansbach
angermunde,Angermünde
ankershagen,Ankershagen
anklam,Anklam
annaberg_buchholz,Annaberg-Buchholz
angern,Angern
an_der_poststrasse,An der Poststraße
annaburg,Annaburg
anrode,Anrode
andisleben,Andisleben
angelroda,Angelroda
ansgars,Ansgars
anholt,Anholt
ansager,Ansager
andst,Andst
anna,Anna
ansgarkirkens,Ansgarkirkens
annisse,Annisse
antvorskov,Antvorskov
anija,Anija
antsla,Antsla
antas,Antas
andujar,Andújar
antequera,Antequera
angues,Angüés
anso,Ansó
antillon,Antillón
anadon,Anadón
andorra,Andorra
anento,Anento
aninon,Aniñón
andraitx,Andraitx
antigua,Antigua
anievas,Anievas
anguix,Anguix
antigua_la,Antigua, La
antiguedad,Antigüedad
anaya_de_alba,Anaya de Alba
anaya,Anaya
andavias,Andavías
anchuras,Anchuras
angon,Angón
anguita,Anguita
anquela_del_ducado,Anquela del Ducado
anquela_del_pedregal,Anquela del Pedregal
angles,Anglès
anglesola,Anglesola
antas_de_ulla,Antas de Ulla
anchuelo,Anchuelo
ancin_antzin,Ancín/Antzin
andosilla,Andosilla
ansoain_antsoain,Ansoáin/Antsoain
anue,Anue
andoain,Andoain
anoeta,Anoeta
antzuola,Antzuola
anteiglesia_de_san_esteban_etxebarri_doneztebeko_e,Anteiglesia de San Esteban/Etxebarri Doneztebeko E
anguciana,Anguciana
anguiano,Anguiano
andilla,Andilla
antella,Antella
annet_sur_marne,Annet-sur-Marne
andrezel,Andrezel
andelu,Andelu
andresy,Andrésy
angerville,Angerville
angervilliers,Angervilliers
antony,Antony
andilly,Andilly
annoix,Annoix
anet,Anet
anjouin,Anjouin
anche,Anché
antogny_le_tillac,Antogny-le-Tillac
ange,Angé
andonville,Andonville
antheuil,Antheuil
antigny_la_ville,Antigny-la-Ville
ancey,Ancey
anteuil,Anteuil
annoire,Annoire
andelot_en_montagne,Andelot-en-Montagne
andelot_morval,Andelot-Morval
anthien,Anthien
anlezy,Anlezy
annay,Annay
anchenoncourt_et_chazel,Anchenoncourt-et-Chazel
andornay,Andornay
anjeux,Anjeux
ancier,Ancier
andelarre,Andelarre
andelarrot,Andelarrot
angirey,Angirey
anost,Anost
antully,Antully
anglure_sous_dun,Anglure-sous-Dun
anzy_le_duc,Anzy-le-Duc
andryes,Andryes
ancy_le_franc,Ancy-le-Franc
ancy_le_libre,Ancy-le-Libre
angely,Angely
annay_la_cote,Annay-la-Côte
annay_sur_serein,Annay-sur-Serein
anneot,Annéot
annoux,Annoux
andelnans,Andelnans
angeot,Angeot
anjoutey,Anjoutey
angoville,Angoville
anisy,Anisy
annebault,Annebault
ande,Andé
angerville_la_campagne,Angerville-la-Campagne
anctoville_sur_boscq,Anctoville-sur-Boscq
anneville_en_saire,Anneville-en-Saire
ancteville,Ancteville
