name_clean,name_real
kusnacht_zh,Küsnacht (ZH)
kussnacht_sz,Küssnacht (SZ)
kublis,Küblis
kuttigen,Küttigen
kunten,Künten
kuhsen,Kühsen
kuhren,Kühren
kukels,Kükels
kusten,Küsten
kurten,Kürten
kunzell,Künzell
kulz_hunsruck,Külz (Hunsrück)
kumbdchen,Kümbdchen
kunzelsau,Künzelsau
kulsheim,Külsheim
kurnbach,Kürnbach
kussaberg,Küssaberg
kunzing,Künzing
kummersbruck,Kümmersbruck
kups,Küps
kurnach,Kürnach
kuhbach,Kühbach
kuhlenthal,Kühlenthal
kustriner_vorland,Küstriner Vorland
kummernitztal,Kümmernitztal
kuhlungsborn,Kühlungsborn
kullstedt,Küllstedt
kuhndorf,Kühndorf
kuhdorf,Kühdorf
kungos,Küngös
kulsovat,Külsővat
kulsosard,Külsősárd
kubekhaza,Kübekháza
